segmentID,binID
tc0114§0009,3
tc0433§0002,0
tc0398§0003,0
tc0505§0001,0
tc0825§0001,0
tc0521§0000,0
tc0219§0007,1
tc0186§0011,3
tc0860§0011,4
tc0529§0004,1
tc0188§0002,0
tc0762§0016,4
tc0169§0001,0
tc0193§0007,2
tc0871§0007,2
tc0762§0001,0
tc0847§0006,4
tc0736§0001,0
tc0330§0010,2
tc0107§0001,0
tc0611§0008,2
tc0157§0006,2
tc0718§0000,0
tc0642§0000,0
tc0096§0007,2
tc0102§0008,2
tc0608§0008,2
tc0863§0010,3
tc0225§0002,0
tc0184§0008,2
tc0114§0004,1
tc0236§0014,3
tc0794§0007,1
tc0252§0002,0
tc0209§0012,3
tc0080§0006,1
tc0211§0016,4
tc0389§0005,1
tc0287§0003,1
tc0735§0014,3
tc0716§0009,3
tc0713§0008,2
tc0823§0007,2
tc0236§0010,2
tc0668§0001,0
tc0260§0015,2
tc0184§0002,0
tc0226§0009,2
tc0543§0011,3
tc0335§0018,4
tc0697§0006,1
tc0180§0011,3
tc0336§0006,3
tc0425§0014,4
tc0874§0011,3
tc0562§0001,0
tc0585§0016,4
tc0398§0014,4
tc0824§0007,3
tc0214§0009,2
tc0642§0004,1
tc0405§0006,1
tc0713§0000,0
tc0559§0008,2
tc0802§0003,1
tc0245§0010,3
tc0041§0011,3
tc0608§0017,4
tc0233§0009,2
tc0578§0003,0
tc0512§0000,0
tc0647§0005,1
tc0505§0011,4
tc0448§0013,4
tc0436§0015,3
tc0324§0015,4
tc0211§0006,1
tc0722§0003,1
tc0796§0003,3
tc0390§0011,3
tc0074§0002,0
tc0694§0011,4
tc0606§0014,4
tc0829§0006,1
tc0827§0006,1
tc0445§0014,4
tc0644§0008,2
tc0221§0004,1
tc0529§0000,0
tc0394§0009,3
tc0405§0010,3
tc0829§0011,3
tc0367§0007,2
tc0844§0015,4
tc0641§0001,0
tc0838§0001,0
tc0836§0007,2
tc0116§0010,3
tc0710§0015,4
tc0487§0012,4
tc0102§0004,1
tc0227§0006,1
tc0158§0009,2
tc0405§0001,0
tc0707§0005,1
tc0486§0001,0
tc0203§0008,2
tc0318§0010,3
tc0037§0008,3
tc0403§0004,1
tc0175§0012,3
tc0114§0002,0
tc0716§0011,3
tc0436§0011,2
tc0393§0007,2
tc0867§0003,1
tc0299§0001,0
tc0788§0006,1
tc0762§0013,3
tc0306§0002,0
tc0202§0002,0
tc0278§0005,1
tc0447§0001,0
tc0389§0013,4
tc0797§0007,1
tc0735§0003,0
tc0700§0009,2
tc0054§0005,1
tc0105§0006,2
tc0523§0002,0
tc0180§0010,3
tc0720§0000,0
tc0125§0013,4
tc0863§0000,0
tc0606§0002,0
tc0236§0003,0
tc0059§0007,2
tc0041§0001,0
tc0435§0011,3
tc0792§0001,0
tc0823§0014,4
tc0757§0012,3
tc0189§0011,3
tc0849§0001,0
tc0198§0000,0
tc0582§0001,0
tc0260§0000,0
tc0650§0011,3
tc0317§0008,2
tc0229§0013,3
tc0684§0004,1
tc0189§0004,1
tc0223§0014,3
tc0405§0002,0
tc0638§0004,1
tc0096§0005,1
tc0434§0005,1
tc0335§0004,1
tc0173§0002,0
tc0307§0001,0
tc0760§0007,2
tc0260§0003,0
tc0758§0004,1
tc0547§0013,3
tc0662§0009,3
tc0551§0003,1
tc0700§0005,1
tc0801§0011,3
tc0307§0000,0
tc0221§0006,1
tc0542§0004,1
tc0710§0014,4
tc0762§0017,4
tc0760§0000,0
tc0611§0012,3
tc0192§0004,1
tc0190§0005,1
tc0228§0012,3
tc0736§0014,3
tc0668§0015,4
tc0194§0004,1
tc0582§0003,0
tc0389§0011,3
tc0688§0011,4
tc0245§0002,0
tc0445§0007,2
tc0195§0002,0
tc0797§0004,1
tc0708§0014,4
tc0419§0011,4
tc0708§0010,3
tc0208§0001,0
tc0668§0003,0
tc0394§0010,3
tc0646§0008,2
tc0192§0010,2
tc0578§0012,2
tc0762§0004,1
tc0505§0004,1
tc0760§0004,1
tc0102§0007,1
tc0220§0012,3
tc0613§0005,2
tc0265§0003,0
tc0007§0002,0
tc0176§0001,0
tc0708§0000,0
tc0544§0010,3
tc0281§0011,3
tc0319§0000,0
tc0796§0002,2
tc0504§0005,1
tc0259§0003,1
tc0167§0001,0
tc0125§0001,0
tc0823§0008,2
tc0218§0016,4
tc0210§0000,0
tc0779§0003,2
tc0232§0015,4
tc0708§0005,1
tc0648§0012,3
tc0400§0011,3
tc0559§0013,3
tc0397§0009,2
tc0125§0012,4
tc0530§0002,0
tc0829§0015,4
tc0464§0006,2
tc0226§0016,4
tc0235§0006,1
tc0787§0010,3
tc0595§0008,3
tc0611§0013,3
tc0608§0014,3
tc0111§0008,2
tc0641§0000,0
tc0543§0002,0
tc0482§0006,2
tc0398§0015,4
tc0231§0013,3
tc0669§0007,1
tc0848§0003,1
tc0117§0000,0
tc0563§0001,0
tc0210§0015,4
tc0735§0010,2
tc0487§0006,2
tc0320§0012,4
tc0246§0014,4
tc0686§0006,1
tc0861§0000,0
tc0792§0013,3
tc0328§0023,4
tc0295§0004,1
tc0478§0000,0
tc0318§0009,3
tc0512§0010,3
tc0433§0003,1
tc0825§0003,0
tc0704§0004,1
tc0468§0008,3
tc0602§0003,0
tc0110§0009,3
tc0585§0013,3
tc0320§0000,0
tc0487§0000,0
tc0585§0001,0
tc0435§0007,2
tc0124§0010,3
tc0330§0004,1
tc0689§0007,2
tc0186§0004,1
tc0563§0005,1
tc0812§0001,0
tc0233§0015,4
tc0167§0004,2
tc0125§0009,3
tc0553§0006,2
tc0169§0005,1
tc0317§0006,2
tc0243§0010,2
tc0729§0003,0
tc0548§0001,0
tc0544§0008,2
tc0433§0010,3
tc0511§0006,2
tc0784§0004,1
tc0198§0014,4
tc0255§0002,1
tc0201§0000,0
tc0184§0014,4
tc0595§0003,1
tc0797§0017,4
tc0107§0003,0
tc0290§0004,2
tc0800§0005,1
tc0729§0009,2
tc0585§0009,2
tc0797§0006,1
tc0559§0002,0
tc0480§0013,4
tc0317§0009,3
tc0316§0009,3
tc0070§0007,2
tc0318§0013,4
tc0103§0007,2
tc0708§0002,0
tc0085§0005,1
tc0118§0009,3
tc0096§0000,0
tc0840§0011,4
tc0790§0006,2
tc0605§0016,4
tc0662§0002,0
tc0757§0005,1
tc0179§0011,3
tc0322§0003,1
tc0761§0003,0
tc0260§0011,1
tc0827§0003,0
tc0419§0007,2
tc0193§0000,0
tc0306§0013,3
tc0479§0006,1
tc0519§0005,2
tc0873§0010,4
tc0394§0006,2
tc0478§0016,4
tc0200§0003,0
tc0562§0005,1
tc0689§0012,4
tc0729§0002,0
tc0605§0012,3
tc0796§0001,1
tc0244§0003,0
tc0317§0003,1
tc0193§0005,1
tc0604§0013,3
tc0553§0005,1
tc0553§0008,2
tc0668§0004,1
tc0781§0013,3
tc0191§0016,4
tc0203§0007,2
tc0689§0006,2
tc0487§0007,2
tc0866§0008,3
tc0214§0010,2
tc0563§0018,4
tc0182§0011,3
tc0787§0000,0
tc0102§0019,4
tc0641§0013,4
tc0828§0000,0
tc0220§0003,0
tc0403§0001,0
tc0847§0000,0
tc0562§0007,1
tc0224§0004,1
tc0103§0006,2
tc0161§0007,2
tc0657§0006,3
tc0278§0007,2
tc0576§0008,2
tc0348§0010,3
tc0715§0009,2
tc0519§0002,0
tc0647§0003,0
tc0260§0018,3
tc0059§0008,3
tc0236§0002,0
tc0518§0005,1
tc0791§0012,3
tc0329§0010,3
tc0322§0005,1
tc0797§0003,0
tc0480§0007,2
tc0070§0008,2
tc0859§0008,3
tc0582§0015,3
tc0265§0002,0
tc0861§0001,0
tc0113§0001,0
tc0604§0007,2
tc0222§0007,2
tc0758§0011,3
tc0438§0009,2
tc0729§0007,2
tc0116§0003,1
tc0194§0007,2
tc0400§0010,3
tc0799§0001,0
tc0870§0006,2
tc0812§0002,0
tc0840§0010,3
tc0625§0007,2
tc0812§0003,1
tc0347§0008,2
tc0697§0005,1
tc0486§0006,2
tc0584§0002,0
tc0481§0001,0
tc0876§0012,4
tc0752§0001,0
tc0281§0008,2
tc0192§0003,0
tc0478§0012,3
tc0229§0005,1
tc0211§0005,1
tc0846§0006,1
tc0447§0007,2
tc0278§0006,1
tc0327§0010,3
tc0863§0013,4
tc0252§0011,2
tc0175§0008,2
tc0718§0010,3
tc0720§0004,2
tc0598§0004,0
tc0075§0013,4
tc0643§0013,3
tc0864§0006,2
tc0824§0009,4
tc0396§0002,0
tc0256§0003,1
tc0503§0003,1
tc0330§0002,0
tc0246§0015,4
tc0789§0009,2
tc0649§0008,2
tc0252§0012,3
tc0391§0013,3
tc0520§0013,4
tc0720§0008,4
tc0236§0006,1
tc0567§0011,3
tc0397§0012,3
tc0215§0004,1
tc0036§0018,4
tc0675§0001,0
tc0861§0004,1
tc0198§0013,3
tc0280§0001,0
tc0873§0007,3
tc0549§0010,2
tc0876§0002,0
tc0064§0007,2
tc0191§0003,0
tc0227§0005,1
tc0611§0003,0
tc0111§0000,0
tc0647§0007,2
tc0712§0009,3
tc0391§0004,1
tc0530§0011,4
tc0542§0005,1
tc0347§0007,2
tc0242§0004,1
tc0347§0005,1
tc0657§0004,2
tc0700§0000,0
tc0643§0014,3
tc0111§0012,3
tc0395§0017,4
tc0064§0000,0
tc0468§0003,1
tc0306§0011,3
tc0712§0001,0
tc0850§0002,0
tc0194§0008,2
tc0684§0005,1
tc0602§0015,4
tc0642§0017,4
tc0372§0013,4
tc0085§0011,3
tc0829§0002,0
tc0196§0001,0
tc0535§0002,0
tc0468§0007,2
tc0265§0004,1
tc0735§0006,1
tc0393§0012,3
tc0319§0001,0
tc0850§0007,2
tc0870§0012,4
tc0266§0007,1
tc0056§0001,0
tc0185§0011,3
tc0716§0005,1
tc0260§0009,1
tc0403§0006,2
tc0096§0010,3
tc0567§0001,0
tc0608§0004,1
tc0200§0012,3
tc0486§0012,4
tc0064§0001,0
tc0697§0015,4
tc0584§0006,1
tc0188§0001,0
tc0218§0003,0
tc0208§0002,0
tc0784§0008,3
tc0704§0005,1
tc0478§0010,2
tc0076§0001,1
tc0287§0000,0
tc0598§0003,0
tc0643§0004,1
tc0798§0006,2
tc0224§0012,3
tc0505§0003,1
tc0397§0017,4
tc0638§0001,0
tc0874§0007,2
tc0227§0007,1
tc0188§0011,3
tc0232§0008,2
tc0543§0005,1
tc0235§0016,4
tc0643§0012,3
tc0336§0001,0
tc0790§0009,3
tc0828§0009,3
tc0847§0002,1
tc0606§0010,2
tc0563§0011,2
tc0237§0001,0
tc0123§0009,3
tc0180§0007,2
tc0729§0001,0
tc0036§0006,1
tc0669§0009,2
tc0582§0012,3
tc0503§0009,3
tc0389§0002,0
tc0238§0010,2
tc0551§0001,0
tc0234§0008,2
tc0536§0007,3
tc0363§0006,3
tc0202§0006,2
tc0761§0009,2
tc0075§0001,0
tc0041§0005,1
tc0246§0005,1
tc0761§0007,2
tc0858§0003,1
tc0157§0012,4
tc0844§0002,0
tc0041§0006,1
tc0794§0008,2
tc0571§0007,3
tc0828§0011,3
tc0541§0011,3
tc0760§0002,0
tc0041§0010,3
tc0116§0006,2
tc0201§0003,0
tc0348§0007,2
tc0391§0003,0
tc0356§0004,2
tc0710§0010,3
tc0444§0006,2
tc0124§0005,1
tc0007§0000,0
tc0323§0009,3
tc0639§0004,1
tc0190§0003,0
tc0859§0009,4
tc0805§0001,0
tc0320§0005,1
tc0231§0011,3
tc0524§0002,0
tc0245§0011,3
tc0007§0003,1
tc0675§0007,2
tc0363§0008,4
tc0825§0004,1
tc0234§0004,1
tc0797§0015,3
tc0711§0005,1
tc0365§0005,1
tc0496§0007,2
tc0509§0007,3
tc0280§0005,2
tc0437§0004,1
tc0754§0004,1
tc0605§0015,4
tc0394§0007,2
tc0666§0008,2
tc0686§0003,0
tc0238§0014,4
tc0419§0002,0
tc0157§0001,0
tc0204§0007,2
tc0665§0000,0
tc0794§0011,3
tc0123§0000,0
tc0735§0011,3
tc0266§0010,2
tc0480§0011,3
tc0168§0014,4
tc0486§0009,3
tc0229§0000,0
tc0244§0009,2
tc0464§0011,3
tc0001§0002,0
tc0106§0012,4
tc0395§0009,2
tc0802§0009,3
tc0876§0000,0
tc0542§0012,4
tc0448§0012,3
tc0605§0011,3
tc0846§0014,4
tc0323§0000,0
tc0448§0005,1
tc0647§0004,1
tc0574§0003,1
tc0098§0002,1
tc0202§0013,4
tc0740§0001,0
tc0646§0014,4
tc0328§0007,1
tc0076§0002,2
tc0419§0001,0
tc0857§0011,4
tc0612§0001,0
tc0628§0007,1
tc0788§0015,4
tc0607§0000,0
tc0223§0012,3
tc0759§0006,2
tc0871§0000,0
tc0755§0011,3
tc0800§0011,3
tc0295§0003,0
tc0484§0003,1
tc0113§0012,4
tc0668§0009,2
tc0265§0009,2
tc0520§0002,0
tc0390§0007,2
tc0437§0003,1
tc0330§0001,0
tc0711§0013,4
tc0504§0007,2
tc0222§0014,4
tc0828§0006,2
tc0757§0007,2
tc0613§0006,2
tc0793§0002,0
tc0649§0007,2
tc0794§0014,3
tc0846§0015,4
tc0235§0002,0
tc0781§0016,4
tc0201§0007,1
tc0574§0009,3
tc0801§0010,3
tc0643§0009,2
tc0582§0016,4
tc0728§0007,2
tc0202§0012,4
tc0867§0002,0
tc0226§0006,1
tc0638§0003,1
tc0755§0000,0
tc0795§0004,1
tc0180§0014,4
tc0521§0012,4
tc0215§0011,3
tc0762§0010,2
tc0323§0007,2
tc0295§0013,3
tc0738§0014,3
tc0398§0013,4
tc0605§0003,0
tc0700§0013,4
tc0400§0008,2
tc0405§0013,4
tc0836§0003,0
tc0252§0001,0
tc0367§0013,4
tc0215§0002,0
tc0794§0012,3
tc0826§0009,3
tc0116§0007,2
tc0123§0012,4
tc0648§0016,4
tc0598§0002,0
tc0219§0017,4
tc0364§0016,4
tc0688§0002,0
tc0541§0002,0
tc0175§0002,0
tc0214§0004,1
tc0112§0004,1
tc0404§0005,1
tc0248§0009,3
tc0502§0009,3
tc0502§0005,1
tc0390§0012,4
tc0168§0008,2
tc0054§0008,2
tc0401§0009,3
tc0191§0015,4
tc0851§0006,3
tc0209§0004,1
tc0849§0003,1
tc0794§0010,2
tc0799§0011,2
tc0723§0000,0
tc0433§0013,4
tc0625§0013,3
tc0759§0009,3
tc0064§0012,4
tc0549§0018,3
tc0070§0001,0
tc0510§0005,2
tc0249§0004,1
tc0789§0002,0
tc0080§0000,0
tc0203§0003,0
tc0249§0013,3
tc0866§0011,4
tc0245§0000,0
tc0369§0002,1
tc0825§0005,1
tc0248§0010,3
tc0226§0014,4
tc0403§0002,0
tc0448§0001,0
tc0124§0009,3
tc0648§0013,3
tc0219§0002,0
tc0524§0011,4
tc0707§0002,0
tc0203§0013,4
tc0649§0011,3
tc0612§0009,3
tc0106§0006,2
tc0480§0006,2
tc0107§0009,2
tc0394§0000,0
tc0436§0001,0
tc0716§0006,2
tc0536§0005,2
tc0610§0014,4
tc0553§0000,0
tc0112§0010,3
tc0602§0002,0
tc0034§0009,2
tc0215§0003,0
tc0604§0010,2
tc0847§0003,2
tc0855§0005,2
tc0183§0000,0
tc0096§0002,0
tc0685§0013,4
tc0106§0001,0
tc0760§0005,1
tc0369§0004,2
tc0393§0006,1
tc0094§0000,0
tc0628§0014,3
tc0876§0007,2
tc0396§0001,0
tc0204§0000,0
tc0318§0001,0
tc0425§0011,3
tc0103§0002,0
tc0720§0003,1
tc0758§0012,3
tc0479§0015,4
tc0363§0004,2
tc0712§0006,2
tc0791§0004,1
tc0180§0006,2
tc0219§0000,0
tc0713§0009,2
tc0217§0010,3
tc0530§0009,3
tc0183§0014,4
tc0687§0004,1
tc0316§0001,0
tc0689§0011,3
tc0434§0009,3
tc0223§0000,0
tc0503§0008,2
tc0713§0011,3
tc0395§0018,4
tc0218§0012,3
tc0179§0003,0
tc0229§0007,1
tc0185§0006,2
tc0262§0006,1
tc0102§0001,0
tc0567§0003,0
tc0641§0003,1
tc0322§0011,4
tc0393§0005,1
tc0505§0006,2
tc0530§0007,2
tc0740§0011,3
tc0484§0010,3
tc0704§0008,2
tc0607§0008,3
tc0754§0012,3
tc0218§0005,1
tc0812§0006,2
tc0704§0010,3
tc0844§0014,4
tc0570§0004,1
tc0710§0011,3
tc0390§0014,4
tc0559§0011,2
tc0169§0006,2
tc0445§0011,3
tc0158§0002,0
tc0290§0001,0
tc0805§0002,1
tc0191§0008,2
tc0242§0003,1
tc0396§0013,4
tc0644§0004,1
tc0356§0006,3
tc0103§0014,4
tc0193§0014,4
tc0715§0008,2
tc0658§0001,0
tc0404§0000,0
tc0867§0007,2
tc0730§0007,2
tc0713§0010,3
tc0684§0009,3
tc0080§0001,0
tc0244§0002,0
tc0173§0016,4
tc0797§0000,0
tc0208§0005,1
tc0191§0005,1
tc0433§0005,1
tc0220§0000,0
tc0074§0012,3
tc0598§0008,1
tc0786§0010,3
tc0540§0014,4
tc0505§0002,0
tc0863§0004,1
tc0242§0013,4
tc0223§0002,0
tc0102§0003,0
tc0571§0006,3
tc0669§0001,0
tc0249§0003,0
tc0116§0002,0
tc0122§0000,0
tc0484§0013,4
tc0040§0006,3
tc0529§0003,1
tc0647§0013,3
tc0576§0004,1
tc0225§0010,2
tc0464§0003,1
tc0540§0005,1
tc0859§0000,0
tc0874§0001,0
tc0647§0002,0
tc0433§0006,2
tc0486§0000,0
tc0266§0003,0
tc0278§0013,4
tc0638§0005,1
tc0518§0016,4
tc0076§0000,0
tc0400§0006,2
tc0722§0011,3
tc0229§0010,2
tc0602§0013,3
tc0849§0002,1
tc0113§0006,2
tc0224§0011,2
tc0068§0017,4
tc0607§0010,4
tc0189§0010,2
tc0628§0004,1
tc0859§0007,3
tc0282§0001,0
tc0389§0004,1
tc0235§0005,1
tc0327§0007,2
tc0222§0009,2
tc0802§0005,1
tc0244§0000,0
tc0328§0019,3
tc0736§0007,1
tc0562§0006,1
tc0316§0004,1
tc0270§0004,1
tc0711§0000,0
tc0761§0006,1
tc0530§0008,3
tc0231§0002,0
tc0644§0000,0
tc0648§0000,0
tc0644§0015,4
tc0732§0002,1
tc0836§0001,0
tc0238§0006,1
tc0504§0010,3
tc0650§0003,1
tc0543§0013,4
tc0567§0010,3
tc0735§0012,3
tc0539§0003,1
tc0638§0006,2
tc0646§0009,2
tc0518§0009,2
tc0221§0000,0
tc0464§0000,0
tc0608§0010,2
tc0665§0007,3
tc0628§0010,2
tc0262§0016,4
tc0791§0016,4
tc0243§0011,3
tc0844§0006,1
tc0716§0002,0
tc0524§0004,1
tc0860§0009,3
tc0224§0005,1
tc0582§0009,2
tc0126§0006,2
tc0447§0010,2
tc0327§0003,0
tc0648§0009,2
tc0730§0001,0
tc0856§0008,3
tc0057§0000,0
tc0584§0016,4
tc0791§0006,1
tc0193§0004,1
tc0330§0015,4
tc0085§0014,4
tc0328§0017,3
tc0098§0006,3
tc0234§0016,4
tc0731§0006,2
tc0736§0008,2
tc0848§0000,0
tc0844§0001,0
tc0861§0002,0
tc0530§0010,3
tc0728§0000,0
tc0246§0011,3
tc0434§0002,0
tc0106§0003,1
tc0827§0009,2
tc0547§0001,0
tc0278§0015,4
tc0295§0000,0
tc0694§0010,3
tc0758§0009,2
tc0486§0013,4
tc0169§0011,4
tc0576§0006,1
tc0523§0014,4
tc0056§0008,2
tc0713§0015,4
tc0856§0007,2
tc0690§0000,0
tc0530§0005,1
tc0304§0007,4
tc0391§0014,4
tc0434§0001,0
tc0108§0001,0
tc0436§0017,4
tc0760§0014,4
tc0363§0003,1
tc0401§0008,2
tc0158§0010,3
tc0666§0018,4
tc0102§0017,4
tc0642§0012,3
tc0106§0009,3
tc0125§0003,1
tc0856§0006,2
tc0365§0013,4
tc0192§0011,3
tc0209§0007,1
tc0718§0004,1
tc0327§0000,0
tc0329§0009,3
tc0330§0009,2
tc0549§0016,3
tc0846§0001,0
tc0646§0002,0
tc0179§0001,0
tc0307§0009,2
tc0537§0005,1
tc0182§0005,1
tc0464§0010,3
tc0805§0000,0
tc0053§0013,3
tc0547§0003,0
tc0551§0009,3
tc0075§0009,2
tc0327§0013,4
tc0437§0007,2
tc0287§0007,4
tc0636§0013,4
tc0549§0003,0
tc0874§0014,4
tc0812§0009,3
tc0736§0010,2
tc0363§0002,1
tc0524§0001,0
tc0735§0004,1
tc0259§0013,4
tc0324§0001,0
tc0866§0007,2
tc0621§0000,0
tc0704§0013,4
tc0657§0009,4
tc0402§0002,0
tc0041§0008,2
tc0553§0013,4
tc0245§0008,2
tc0348§0012,4
tc0827§0014,4
tc0227§0000,0
tc0483§0009,3
tc0256§0008,3
tc0518§0003,0
tc0762§0015,4
tc0203§0005,1
tc0372§0006,2
tc0266§0005,1
tc0199§0000,0
tc0793§0009,3
tc0485§0005,1
tc0317§0004,1
tc0798§0001,0
tc0752§0016,4
tc0648§0005,1
tc0823§0000,0
tc0873§0004,1
tc0249§0000,0
tc0793§0013,4
tc0729§0004,1
tc0539§0000,0
tc0114§0012,4
tc0789§0014,4
tc0567§0008,2
tc0547§0017,4
tc0327§0001,0
tc0191§0007,2
tc0523§0009,3
tc0364§0005,1
tc0231§0014,4
tc0180§0004,1
tc0435§0012,4
tc0848§0004,1
tc0697§0009,2
tc0217§0004,1
tc0567§0007,2
tc0260§0004,0
tc0752§0008,2
tc0535§0008,2
tc0324§0016,4
tc0668§0006,1
tc0825§0014,4
tc0483§0013,4
tc0481§0013,4
tc0524§0005,2
tc0854§0001,0
tc0504§0013,4
tc0871§0011,3
tc0707§0007,2
tc0001§0011,4
tc0401§0010,3
tc0798§0007,2
tc0595§0010,3
tc0243§0012,3
tc0399§0007,2
tc0328§0010,2
tc0710§0009,2
tc0393§0014,4
tc0395§0001,0
tc0299§0008,4
tc0103§0000,0
tc0551§0005,1
tc0236§0011,3
tc0860§0005,1
tc0265§0007,2
tc0007§0005,1
tc0232§0007,2
tc0713§0003,0
tc0510§0003,1
tc0606§0008,2
tc0567§0002,0
tc0059§0010,4
tc0210§0013,4
tc0127§0013,4
tc0788§0008,2
tc0103§0004,1
tc0228§0008,2
tc0481§0012,3
tc0419§0009,3
tc0735§0001,0
tc0504§0000,0
tc0757§0013,3
tc0857§0010,3
tc0188§0012,3
tc0851§0000,0
tc0220§0011,3
tc0182§0014,4
tc0255§0006,3
tc0604§0002,0
tc0787§0001,0
tc0091§0015,4
tc0068§0014,3
tc0233§0008,2
tc0838§0007,2
tc0468§0012,4
tc0392§0013,4
tc0324§0006,1
tc0348§0013,4
tc0850§0008,2
tc0688§0006,2
tc0281§0013,3
tc0182§0009,2
tc0433§0011,3
tc0518§0011,3
tc0536§0001,0
tc0788§0004,1
tc0838§0004,1
tc0611§0016,4
tc0563§0003,0
tc0114§0014,4
tc0519§0003,1
tc0068§0003,0
tc0175§0000,0
tc0107§0005,1
tc0224§0017,4
tc0479§0009,2
tc0118§0001,0
tc0402§0011,3
tc0404§0016,4
tc0812§0011,3
tc0611§0015,4
tc0541§0001,0
tc0219§0015,4
tc0479§0011,3
tc0183§0005,1
tc0398§0008,2
tc0168§0006,1
tc0091§0001,0
tc0176§0016,4
tc0396§0014,4
tc0625§0004,1
tc0650§0004,1
tc0175§0010,3
tc0538§0001,0
tc0791§0009,2
tc0711§0003,0
tc0823§0013,4
tc0840§0005,1
tc0265§0013,3
tc0199§0015,4
tc0762§0005,1
tc0685§0012,4
tc0850§0013,4
tc0861§0009,3
tc0542§0013,4
tc0057§0004,1
tc0105§0009,3
tc0485§0002,0
tc0193§0015,4
tc0712§0007,2
tc0736§0011,3
tc0259§0006,2
tc0210§0009,2
tc0225§0009,2
tc0625§0016,4
tc0211§0010,2
tc0372§0001,0
tc0399§0000,0
tc0397§0008,2
tc0252§0010,2
tc0502§0000,0
tc0228§0016,4
tc0792§0006,1
tc0874§0000,0
tc0218§0002,0
tc0222§0003,0
tc0229§0001,0
tc0649§0003,0
tc0198§0015,4
tc0549§0002,0
tc0478§0015,4
tc0191§0004,1
tc0647§0006,1
tc0111§0004,1
tc0864§0004,1
tc0464§0002,0
tc0510§0002,0
tc0126§0008,3
tc0840§0002,0
tc0246§0007,2
tc0797§0013,3
tc0438§0002,0
tc0503§0012,4
tc0718§0007,2
tc0320§0013,4
tc0444§0012,4
tc0319§0003,0
tc0762§0008,2
tc0636§0008,2
tc0861§0005,1
tc0540§0013,4
tc0621§0013,3
tc0034§0007,1
tc0686§0001,0
tc0840§0000,0
tc0859§0010,4
tc0173§0004,1
tc0190§0004,1
tc0068§0005,1
tc0278§0012,3
tc0735§0016,4
tc0195§0001,0
tc0528§0008,3
tc0119§0005,3
tc0700§0004,1
tc0074§0006,1
tc0260§0007,1
tc0054§0002,0
tc0485§0014,4
tc0754§0002,0
tc0540§0009,3
tc0685§0004,1
tc0157§0008,3
tc0740§0014,4
tc0759§0003,1
tc0621§0003,0
tc0236§0001,0
tc0184§0006,1
tc0245§0003,1
tc0697§0008,2
tc0227§0010,2
tc0259§0000,0
tc0255§0005,2
tc0790§0000,0
tc0800§0002,0
tc0157§0004,1
tc0793§0011,3
tc0729§0000,0
tc0396§0007,2
tc0571§0008,4
tc0295§0006,1
tc0265§0011,3
tc0728§0013,4
tc0176§0004,1
tc0536§0006,3
tc0669§0014,3
tc0650§0005,1
tc0335§0007,1
tc0728§0001,0
tc0116§0012,4
tc0307§0013,3
tc0040§0002,1
tc0448§0000,0
tc0792§0005,1
tc0249§0010,2
tc0211§0011,3
tc0518§0010,2
tc0787§0004,1
tc0824§0000,0
tc0858§0009,4
tc0762§0000,0
tc0075§0005,1
tc0751§0010,3
tc0483§0000,0
tc0606§0004,1
tc0329§0000,0
tc0435§0013,4
tc0582§0000,0
tc0219§0001,0
tc0685§0001,0
tc0246§0004,1
tc0662§0000,0
tc0582§0011,2
tc0520§0000,0
tc0036§0016,3
tc0723§0002,1
tc0844§0004,1
tc0520§0011,3
tc0161§0010,3
tc0613§0010,4
tc0666§0017,4
tc0716§0010,3
tc0735§0015,4
tc0056§0011,3
tc0788§0010,3
tc0871§0014,4
tc0852§0004,1
tc0794§0013,3
tc0798§0008,2
tc0481§0002,0
tc0111§0006,1
tc0182§0007,2
tc0604§0003,0
tc0074§0004,1
tc0524§0010,4
tc0688§0010,3
tc0204§0013,3
tc0280§0000,0
tc0581§0014,4
tc0260§0014,2
tc0628§0002,0
tc0103§0001,0
tc0715§0004,1
tc0732§0006,3
tc0521§0011,3
tc0220§0009,2
tc0223§0015,4
tc0237§0006,1
tc0801§0013,4
tc0685§0000,0
tc0126§0001,0
tc0584§0012,3
tc0001§0004,1
tc0327§0015,4
tc0608§0003,0
tc0161§0014,4
tc0318§0005,1
tc0201§0013,3
tc0319§0015,4
tc0480§0010,3
tc0755§0002,0
tc0859§0005,2
tc0186§0002,0
tc0479§0000,0
tc0222§0011,3
tc0648§0010,2
tc0107§0010,3
tc0762§0012,3
tc0866§0006,2
tc0307§0007,2
tc0403§0014,4
tc0260§0026,4
tc0436§0014,3
tc0648§0002,0
tc0248§0000,0
tc0788§0007,2
tc0219§0003,0
tc0864§0003,1
tc0710§0007,2
tc0799§0008,2
tc0713§0013,4
tc0563§0012,3
tc0643§0016,4
tc0570§0000,0
tc0208§0013,3
tc0563§0010,2
tc0789§0010,3
tc0199§0016,4
tc0034§0000,0
tc0479§0014,3
tc0307§0004,1
tc0537§0000,0
tc0792§0012,3
tc0245§0001,0
tc0666§0009,2
tc0760§0008,2
tc0256§0000,0
tc0096§0004,1
tc0649§0000,0
tc0563§0015,3
tc0248§0005,1
tc0173§0011,3
tc0872§0005,2
tc0793§0003,1
tc0260§0017,3
tc0510§0008,3
tc0636§0005,1
tc0642§0001,0
tc0214§0008,2
tc0404§0014,4
tc0730§0008,2
tc0390§0008,2
tc0246§0000,0
tc0438§0016,4
tc0482§0004,1
tc0196§0005,1
