"ne0013" "ne0014" "ne0016" "ne0020" "ne0022" "ne0045" "ne0048" "ne0054" "ne0055" "ne0065" "ne0115" "ne0237" "ne0248" "ne0305"
"sal" 0 0.00892817284942636 0 0 0 0 0.00194450385984016 0.0106364874063989 0.00962556550197324 0.00146421459529109 0 0.00161274715350127 0 0.00347765605981568
"saludo" 0 0 0.00524603924037352 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.011667023159041 0 0.00240639137549331 0 0.00253572198344174 0 0.00314574223788103 0.00231843737321046
"seminario" 0 0.00446408642471318 0 0 0 0 0 0 0 0.0161063605482019 0.00126786099172087 0.00161274715350127 0.00314574223788103 0.00115921868660523
"sentían" 0 0.00446408642471318 0 0 0.0121847203606677 0 0 0 0.00962556550197324 0.00439264378587326 0.00126786099172087 0.00483824146050382 0 0.00231843737321046
"sentíase" 0.00479271507308891 0.00446408642471318 0.010492078480747 0.00455207574654042 0 0.0407414952128743 0.00777801543936065 0.00212729748127978 0.00240639137549331 0 0 0 0 0
"sentose" 0 0.00446408642471318 0 0.00910415149308084 0.00406157345355591 0.00679024920214572 0.011667023159041 0.00850918992511913 0.00481278275098662 0 0 0 0 0
"simpática" 0 0 0 0 0.00406157345355591 0 0 0 0 0.00146421459529109 0.00760716595032521 0 0.00786435559470257 0.00463687474642091
"sirve" 0 0.00446408642471318 0.010492078480747 0 0.00406157345355591 0 0 0.00638189244383935 0.00240639137549331 0.00439264378587326 0.00126786099172087 0.00322549430700255 0.00314574223788103 0.00115921868660523
"soledades" 0 0 0 0 0 0 0.0175005347385615 0.00850918992511913 0.00962556550197324 0 0 0 0 0
"solemne" 0.00479271507308891 0.00892817284942636 0.010492078480747 0 0.00812314690711182 0.00679024920214572 0 0.00212729748127978 0.00481278275098662 0.00146421459529109 0.00126786099172087 0 0 0.00463687474642091
"sonaban" 0 0.0133922592741395 0 0 0 0 0.00972251929920081 0 0.00240639137549331 0.00439264378587326 0.00126786099172087 0 0.00314574223788103 0.00231843737321046
"sonaron" 0.00479271507308891 0 0 0 0 0 0.00388900771968032 0.00212729748127978 0.00721917412647993 0.00732107297645543 0.00633930495860434 0 0 0
"sonriente" 0 0.00892817284942636 0 0 0 0 0.00194450385984016 0 0.00240639137549331 0.00292842919058217 0 0.00322549430700255 0.00471861335682154 0.00695531211963137
"tejado" 0 0 0.010492078480747 0 0 0 0 0 0 0.00292842919058217 0.0038035829751626 0.0064509886140051 0.00314574223788103 0.00463687474642091
"tempestad" 0 0 0.00524603924037352 0 0 0.00679024920214572 0.00194450385984016 0.00212729748127978 0.00481278275098662 0.00439264378587326 0.00126786099172087 0.00483824146050382 0 0.00463687474642091
"temprano" 0.00479271507308891 0 0 0 0 0.00679024920214572 0.011667023159041 0 0 0.00439264378587326 0.00253572198344174 0.00322549430700255 0 0.00231843737321046
"teníamos" 0 0 0 0.00455207574654042 0.00406157345355591 0 0 0 0 0.00292842919058217 0 0.0161274715350127 0.00314574223788103 0.00115921868660523
"tenue" 0.0191708602923556 0.0178563456988527 0.0262301962018676 0 0 0 0.00388900771968032 0 0 0.00292842919058217 0 0 0 0
"términos" 0 0 0 0 0 0.00679024920214572 0 0.00850918992511913 0.00962556550197324 0.00439264378587326 0.0038035829751626 0 0.00314574223788103 0
"tibia" 0.0191708602923556 0.00446408642471318 0.00524603924037352 0.00455207574654042 0 0.00679024920214572 0.00388900771968032 0 0.00240639137549331 0.00292842919058217 0 0 0 0.00463687474642091
"tímido" 0.00479271507308891 0.00446408642471318 0.010492078480747 0.00455207574654042 0 0.0135804984042914 0.00194450385984016 0 0 0.00292842919058217 0 0.00161274715350127 0.00629148447576206 0.00231843737321046
"tocando" 0 0 0.00524603924037352 0.00910415149308084 0.0121847203606677 0 0.00388900771968032 0.00425459496255956 0.00240639137549331 0 0 0.00322549430700255 0 0.00463687474642091
"toledo" 0 0 0 0 0 0 0 0 0 0 0.00760716595032521 0.00161274715350127 0 0.0115921868660523
"tomaban" 0.00958543014617781 0 0.00524603924037352 0 0 0 0.00194450385984016 0.00212729748127978 0 0.00585685838116434 0.0038035829751626 0.00161274715350127 0.00314574223788103 0.00231843737321046
"trabaja" 0 0 0 0 0 0 0 0.00212729748127978 0 0.0190347897387841 0 0 0.00471861335682154 0
"trueno" 0 0 0 0.00910415149308084 0 0.0339512460107286 0.00972251929920081 0.00425459496255956 0.00240639137549331 0 0.00126786099172087 0.00161274715350127 0 0
"u" 0 0 0 0 0 0 0.00194450385984016 0 0 0.00439264378587326 0.00633930495860434 0.00483824146050382 0.00471861335682154 0.00231843737321046
"vagabundo" 0 0 0.00524603924037352 0 0 0 0.00194450385984016 0.00212729748127978 0 0.0102495021670376 0.00253572198344174 0 0.00471861335682154 0.00231843737321046
"vara" 0 0 0 0.00455207574654042 0.0121847203606677 0 0.00388900771968032 0.00212729748127978 0.0120319568774666 0.00292842919058217 0 0 0.00471861335682154 0
"ventura" 0.00479271507308891 0.0133922592741395 0.00524603924037352 0 0 0.00679024920214572 0.00194450385984016 0.0148910823689585 0.00721917412647993 0 0 0 0 0
"verdura" 0.00479271507308891 0 0 0 0 0.0203707476064372 0.00777801543936065 0.00850918992511913 0 0 0 0 0.00157287111894051 0.00463687474642091
"vienes" 0.00958543014617781 0 0 0 0.0121847203606677 0 0 0.00638189244383935 0 0.00878528757174652 0 0.00322549430700255 0.00157287111894051 0
"violenta" 0 0.00892817284942636 0.0157381177211206 0.0136562272396213 0.0121847203606677 0 0.00194450385984016 0 0.00240639137549331 0 0.00253572198344174 0 0.00314574223788103 0
"virtud" 0.00479271507308891 0.00892817284942636 0.010492078480747 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.00583351157952048 0.00212729748127978 0.00481278275098662 0.00146421459529109 0 0 0.00157287111894051 0.00115921868660523
"víveres" 0 0 0 0 0 0 0 0.00212729748127978 0.00481278275098662 0 0.00507144396688347 0.0161274715350127 0 0
"vueltas" 0.00958543014617781 0 0.00524603924037352 0 0.00406157345355591 0 0 0 0 0.00292842919058217 0.00633930495860434 0.00161274715350127 0 0.00579609343302614
"vuestras" 0 0 0.0419683139229881 0 0 0 0.00388900771968032 0 0.00240639137549331 0.00292842919058217 0.00126786099172087 0 0 0.00347765605981568
"zaragoza" 0 0 0 0 0 0 0 0 0 0 0.0202857758675339 0 0.00157287111894051 0
"abiertos" 0 0.00446408642471318 0.00524603924037352 0.00455207574654042 0.0121847203606677 0 0.00777801543936065 0.00425459496255956 0.00240639137549331 0.00146421459529109 0 0 0 0.00231843737321046
"acabado" 0 0 0.00524603924037352 0.00455207574654042 0 0.00679024920214572 0.00194450385984016 0 0.00481278275098662 0.00292842919058217 0.00253572198344174 0.00161274715350127 0.00157287111894051 0.00463687474642091
"acabar" 0 0 0.00524603924037352 0 0 0 0 0.00212729748127978 0.00240639137549331 0.00439264378587326 0.00760716595032521 0.00161274715350127 0.00157287111894051 0.00231843737321046
"acera" 0 0 0 0.00455207574654042 0 0.00679024920214572 0.00194450385984016 0 0 0.00439264378587326 0.00760716595032521 0.00161274715350127 0.00314574223788103 0.00115921868660523
"acercaban" 0 0 0.00524603924037352 0 0.00406157345355591 0.00679024920214572 0.00388900771968032 0.00212729748127978 0 0.00292842919058217 0.00253572198344174 0.0064509886140051 0 0.00231843737321046
"acompañó" 0 0 0.00524603924037352 0.00910415149308084 0 0 0.00194450385984016 0 0.00240639137549331 0.00585685838116434 0.00126786099172087 0.00161274715350127 0.00629148447576206 0.00115921868660523
"acostarse" 0.00479271507308891 0 0 0 0.00406157345355591 0.00679024920214572 0.00583351157952048 0.00212729748127978 0 0.00292842919058217 0.00126786099172087 0.00322549430700255 0.00157287111894051 0.00347765605981568
"acto" 0 0 0 0 0 0 0.00194450385984016 0 0.00240639137549331 0.00292842919058217 0.00253572198344174 0.00806373576750637 0.00157287111894051 0.00463687474642091
"acudían" 0.00479271507308891 0.00446408642471318 0.010492078480747 0 0.00812314690711182 0 0.00388900771968032 0.00850918992511913 0.00240639137549331 0.00146421459529109 0.00126786099172087 0.00161274715350127 0 0
"acuerdas" 0.0287562904385334 0 0.010492078480747 0 0.00406157345355591 0 0.00777801543936065 0 0 0.00439264378587326 0 0 0 0
"ademán" 0.00479271507308891 0.00892817284942636 0.00524603924037352 0.00910415149308084 0 0 0 0 0.00721917412647993 0.00585685838116434 0 0 0.00157287111894051 0.00231843737321046
"afirmaba" 0 0 0 0.00455207574654042 0.00406157345355591 0 0 0 0 0.00439264378587326 0.0038035829751626 0.0064509886140051 0.00157287111894051 0.00347765605981568
"águila" 0 0 0 0 0 0.00679024920214572 0.00583351157952048 0.0127637848876787 0.00721917412647993 0 0 0 0.00157287111894051 0.00231843737321046
"alemania" 0 0 0 0 0 0 0.00583351157952048 0 0 0 0 0.00161274715350127 0.00629148447576206 0.00927374949284182
"americana" 0 0.00892817284942636 0 0 0 0 0.00194450385984016 0 0 0 0.00126786099172087 0.00322549430700255 0.00157287111894051 0.0104329681794471
"anchas" 0.00479271507308891 0 0 0 0.00812314690711182 0 0.00583351157952048 0.00212729748127978 0.00240639137549331 0.00292842919058217 0.00126786099172087 0.00161274715350127 0 0.00463687474642091
"aparato" 0 0 0 0 0 0 0 0 0 0.0102495021670376 0 0.00161274715350127 0.00786435559470257 0.00347765605981568
"apellido" 0 0 0 0.00455207574654042 0 0 0 0 0 0.00146421459529109 0.0038035829751626 0.00483824146050382 0.00786435559470257 0.00347765605981568
"aristócrata" 0 0 0 0 0 0 0 0 0 0 0 0.00806373576750637 0.0125829689515241 0.00347765605981568
"artistas" 0 0 0.00524603924037352 0.00455207574654042 0 0.0271609968085829 0.00194450385984016 0 0 0.00732107297645543 0 0 0.00157287111894051 0.00347765605981568
"asociación" 0 0 0 0 0 0 0 0 0 0.0102495021670376 0.00126786099172087 0.00322549430700255 0.00786435559470257 0.00115921868660523
"asomaron" 0 0.0133922592741395 0.010492078480747 0.00455207574654042 0.00406157345355591 0 0.00777801543936065 0.00425459496255956 0.00721917412647993 0 0 0 0 0
"asomose" 0 0.00446408642471318 0.00524603924037352 0 0 0 0.00777801543936065 0.00850918992511913 0.0144383482529599 0 0 0 0 0
"audaz" 0 0 0.00524603924037352 0 0 0.00679024920214572 0.011667023159041 0.00212729748127978 0 0.00292842919058217 0.00126786099172087 0 0.00157287111894051 0.00347765605981568
"avisos" 0 0 0 0 0 0 0.011667023159041 0.0106364874063989 0.00240639137549331 0 0.0038035829751626 0 0 0.00115921868660523
"bailes" 0 0.00446408642471318 0 0 0.00406157345355591 0 0 0.00212729748127978 0 0 0 0.0112892300745089 0.00314574223788103 0.00463687474642091
"bala" 0 0.00892817284942636 0 0 0.00812314690711182 0 0 0 0 0.00146421459529109 0.00507144396688347 0.00483824146050382 0.00157287111894051 0.00347765605981568
"bandidos" 0 0.00446408642471318 0 0.00455207574654042 0 0 0 0 0 0.00146421459529109 0.00253572198344174 0.0064509886140051 0.00943722671364308 0.00115921868660523
"baranda" 0 0 0 0 0 0 0 0 0 0 0 0.0258039544560204 0 0
"barracas" 0 0.00446408642471318 0 0 0 0 0 0 0 0 0 0.00483824146050382 0 0.0139106242392627
"barrancos" 0 0 0 0 0 0 0.00777801543936065 0.00638189244383935 0 0 0 0.0064509886140051 0.00157287111894051 0.00463687474642091
"bestias" 0 0 0 0 0 0 0.00388900771968032 0.00850918992511913 0.0216575223794398 0 0 0 0.00157287111894051 0
"bóvedas" 0 0 0 0.0136562272396213 0 0.00679024920214572 0 0.00850918992511913 0.0168447396284532 0 0 0 0 0.00115921868660523
"burdeos" 0 0 0 0 0 0 0 0 0 0.00146421459529109 0.0177500538840921 0.00161274715350127 0 0
"byron" 0 0 0 0 0 0 0.00388900771968032 0 0 0 0.0164821928923713 0.00161274715350127 0 0
"cabecera" 0.00958543014617781 0.00446408642471318 0.00524603924037352 0 0.00812314690711182 0 0 0.00425459496255956 0 0 0 0 0.00786435559470257 0.00347765605981568
"cáliz" 0 0.00892817284942636 0 0 0.00406157345355591 0.00679024920214572 0.00583351157952048 0.00850918992511913 0.00721917412647993 0 0 0.00322549430700255 0 0
"campesina" 0.00479271507308891 0 0 0 0.00812314690711182 0 0.0175005347385615 0.00212729748127978 0.00240639137549331 0 0 0.00161274715350127 0 0.00115921868660523
"cargamento" 0 0 0 0 0 0 0 0 0 0 0.00507144396688347 0.0161274715350127 0 0.00231843737321046
"cargar" 0 0 0 0 0 0 0.00194450385984016 0 0 0.00146421459529109 0.0038035829751626 0.017740218688514 0 0
"carmen" 0 0 0.00524603924037352 0 0 0.0339512460107286 0 0 0 0 0.00633930495860434 0 0 0.00579609343302614
"carmesí" 0.0143781452192667 0 0.0157381177211206 0.00910415149308084 0.00812314690711182 0 0 0.0106364874063989 0.00240639137549331 0 0 0 0 0
"casta" 0.00479271507308891 0 0 0.00455207574654042 0 0.00679024920214572 0.00777801543936065 0.00425459496255956 0.0120319568774666 0 0.00126786099172087 0 0 0.00115921868660523
"cebada" 0 0 0 0 0 0 0 0.00850918992511913 0.00962556550197324 0.00146421459529109 0.00253572198344174 0 0.00471861335682154 0.00231843737321046
"celoso" 0 0.0223204321235659 0 0 0 0 0.00777801543936065 0 0 0.00292842919058217 0.00126786099172087 0 0.00629148447576206 0
"central" 0 0 0 0 0 0 0 0 0 0.00146421459529109 0.00760716595032521 0 0.00157287111894051 0.00927374949284182
"cercado" 0 0.00446408642471318 0 0.00455207574654042 0.0243694407213354 0.00679024920214572 0.00777801543936065 0.00212729748127978 0.00240639137549331 0 0.00126786099172087 0 0 0
"cerrando" 0.0191708602923556 0.00892817284942636 0.00524603924037352 0 0.0121847203606677 0 0 0 0.00481278275098662 0 0.00126786099172087 0 0 0.00347765605981568
"cerros" 0 0 0 0 0 0 0 0.00425459496255956 0 0 0.00126786099172087 0.00161274715350127 0.00786435559470257 0.0081145308062366
"cirios" 0 0.00892817284942636 0.0419683139229881 0 0.00406157345355591 0.00679024920214572 0.00194450385984016 0 0 0 0 0 0 0.00347765605981568
"club" 0 0 0 0 0 0 0 0 0 0.00585685838116434 0.00633930495860434 0 0.0110100978325836 0
"colgaba" 0.00479271507308891 0.00446408642471318 0 0.00910415149308084 0 0 0.00583351157952048 0.00850918992511913 0.00721917412647993 0.00146421459529109 0 0.00161274715350127 0 0
"coloquio" 0 0.00446408642471318 0 0 0 0.0135804984042914 0.011667023159041 0.00850918992511913 0.00721917412647993 0 0 0 0 0
"complot" 0 0 0 0 0 0 0 0 0 0.0102495021670376 0.00887502694204607 0.00161274715350127 0.00157287111894051 0
"comunicaba" 0 0.00446408642471318 0 0.00455207574654042 0.00812314690711182 0 0 0.00212729748127978 0 0.00292842919058217 0.00507144396688347 0 0.00786435559470257 0
"concluyó" 0 0.00446408642471318 0 0 0.00406157345355591 0 0 0 0 0.00292842919058217 0.00633930495860434 0.00322549430700255 0.00471861335682154 0.00231843737321046
"condición" 0 0 0 0.00455207574654042 0.00812314690711182 0.00679024920214572 0.00583351157952048 0 0 0 0.00253572198344174 0.0064509886140051 0.00314574223788103 0.00115921868660523
"congoja" 0 0 0 0.00910415149308084 0 0.00679024920214572 0.00388900771968032 0.0127637848876787 0.00721917412647993 0.00146421459529109 0 0.00161274715350127 0 0
"conocían" 0 0 0 0 0.00406157345355591 0 0 0 0.00240639137549331 0.00146421459529109 0.00760716595032521 0.0064509886140051 0.00314574223788103 0.00115921868660523
"conocidos" 0 0 0 0 0 0 0 0 0 0.00146421459529109 0.00633930495860434 0 0.00786435559470257 0.00579609343302614
"conveniente" 0 0 0 0.00910415149308084 0 0 0 0 0 0.00292842919058217 0.00887502694204607 0.00322549430700255 0.00314574223788103 0.00115921868660523
"conviene" 0 0 0.00524603924037352 0 0 0 0.00583351157952048 0 0 0.00146421459529109 0.0038035829751626 0.0064509886140051 0.00314574223788103 0.00231843737321046
"corredores" 0.0335490055116223 0 0.010492078480747 0.00455207574654042 0 0 0.00583351157952048 0 0.00481278275098662 0 0 0 0 0.00115921868660523
"creen" 0 0 0 0 0 0 0 0.00212729748127978 0 0.00146421459529109 0 0.00322549430700255 0.0173015823083457 0.00115921868660523
"cruces" 0 0 0.00524603924037352 0.00455207574654042 0 0 0.00583351157952048 0.00425459496255956 0.0144383482529599 0.00292842919058217 0.00126786099172087 0 0 0
"crueldad" 0 0.00892817284942636 0.00524603924037352 0.00455207574654042 0.00812314690711182 0 0.00583351157952048 0.00212729748127978 0.00240639137549331 0 0 0.00161274715350127 0.00471861335682154 0.00115921868660523
"cuidaba" 0.00479271507308891 0 0.00524603924037352 0 0 0.0135804984042914 0.00777801543936065 0.00212729748127978 0 0 0 0.00161274715350127 0.00157287111894051 0.00579609343302614
"curiosos" 0 0 0.00524603924037352 0 0 0 0.00194450385984016 0 0 0.00292842919058217 0.00253572198344174 0 0.00629148447576206 0.00695531211963137
"damasco" 0.0143781452192667 0 0.010492078480747 0 0.00812314690711182 0 0 0.00850918992511913 0.00962556550197324 0 0 0 0 0.00115921868660523
"demostrar" 0 0 0 0 0 0 0 0 0 0.0102495021670376 0 0.00161274715350127 0.00629148447576206 0.00463687474642091
"desagradable" 0 0 0 0 0 0 0 0 0 0.00732107297645543 0.00126786099172087 0.00322549430700255 0.00943722671364308 0.00231843737321046
"desaparecido" 0.00479271507308891 0 0.010492078480747 0.00455207574654042 0 0 0 0 0 0.00292842919058217 0.00507144396688347 0.00322549430700255 0.00314574223788103 0.00231843737321046
"descarga" 0 0 0 0 0 0 0 0 0 0 0.00887502694204607 0.0129019772280102 0 0.00115921868660523
"desconfianza" 0 0 0 0 0.00406157345355591 0 0 0.00212729748127978 0.00721917412647993 0.00292842919058217 0.00507144396688347 0.00161274715350127 0.00314574223788103 0.00231843737321046
"desdeñoso" 0.00479271507308891 0.00446408642471318 0 0.00910415149308084 0.0121847203606677 0.0135804984042914 0 0.00638189244383935 0.00481278275098662 0.00146421459529109 0 0 0 0.00115921868660523
"desea" 0 0.00892817284942636 0.0262301962018676 0.00455207574654042 0 0 0 0.00212729748127978 0.00481278275098662 0.00146421459529109 0.00126786099172087 0 0.00314574223788103 0.00115921868660523
"deseando" 0 0 0 0.00455207574654042 0 0 0.00194450385984016 0 0 0.00732107297645543 0.00253572198344174 0.00483824146050382 0.00629148447576206 0
"diferencia" 0 0 0 0 0 0 0 0 0 0.00292842919058217 0.00126786099172087 0.00483824146050382 0.00943722671364308 0.00463687474642091
"dignidad" 0 0 0 0.00455207574654042 0.00406157345355591 0 0.00194450385984016 0.00212729748127978 0.00240639137549331 0.0102495021670376 0 0 0.00157287111894051 0.00347765605981568
"distinta" 0.00958543014617781 0 0 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.00777801543936065 0 0.00240639137549331 0 0 0 0.00314574223788103 0.00463687474642091
"dobló" 0 0.00892817284942636 0.00524603924037352 0.00455207574654042 0.00812314690711182 0.00679024920214572 0.00388900771968032 0.0127637848876787 0.00240639137549331 0 0 0 0 0
"doncellas" 0 0 0.0209841569614941 0 0 0 0.00777801543936065 0.00850918992511913 0.00481278275098662 0 0.00126786099172087 0 0.00157287111894051 0
"echaban" 0 0 0 0 0 0 0 0 0 0.00439264378587326 0.00253572198344174 0.00806373576750637 0 0.00695531211963137
"echado" 0 0.00446408642471318 0 0.00455207574654042 0 0 0 0 0.00481278275098662 0.00146421459529109 0.0038035829751626 0.00322549430700255 0.00471861335682154 0.00347765605981568
"eco" 0.0191708602923556 0.0178563456988527 0.010492078480747 0.00455207574654042 0.00406157345355591 0 0.00583351157952048 0 0.00240639137549331 0 0 0 0 0
"emplear" 0 0 0 0 0 0 0 0 0 0 0.0038035829751626 0.0064509886140051 0.00314574223788103 0.0081145308062366
"enseñó" 0.00479271507308891 0 0.00524603924037352 0 0 0 0.00194450385984016 0 0 0.00292842919058217 0.00887502694204607 0.00483824146050382 0 0.00115921868660523
"entiendo" 0 0.00446408642471318 0 0 0 0 0.00388900771968032 0.00212729748127978 0 0.00439264378587326 0 0.00161274715350127 0.00943722671364308 0.00231843737321046
"entra" 0 0 0.010492078480747 0.00455207574654042 0.0121847203606677 0.0135804984042914 0 0.00638189244383935 0 0.00292842919058217 0 0.00161274715350127 0.00314574223788103 0
"eras" 0.0143781452192667 0 0 0 0.00406157345355591 0 0.0136115270188811 0.00425459496255956 0.00240639137549331 0.00146421459529109 0.00126786099172087 0 0 0
"escalinata" 0.0383417205847112 0 0.010492078480747 0 0 0 0 0.00638189244383935 0.00240639137549331 0 0 0 0 0.00231843737321046
"escándalo" 0.00479271507308891 0 0.00524603924037352 0 0 0 0.00583351157952048 0.00212729748127978 0 0.00439264378587326 0 0.00161274715350127 0.00629148447576206 0.00231843737321046
"escollos" 0 0 0 0 0 0 0 0 0 0 0 0.00483824146050382 0 0.015069842925868
"espesa" 0 0.00892817284942636 0 0 0 0.0271609968085829 0.00777801543936065 0 0 0.00146421459529109 0 0.00322549430700255 0 0.00347765605981568
"esquina" 0 0 0 0.00910415149308084 0.00406157345355591 0 0 0 0 0.00585685838116434 0.00633930495860434 0 0.00314574223788103 0.00231843737321046
"éstas" 0.00479271507308891 0.00446408642471318 0 0 0 0 0 0 0.00240639137549331 0.00878528757174652 0 0 0 0.0081145308062366
"existe" 0 0 0 0 0 0 0 0 0 0.00732107297645543 0.0038035829751626 0.00161274715350127 0.00786435559470257 0.00231843737321046
"extraordinario" 0 0 0 0 0.00406157345355591 0 0 0 0 0 0.00760716595032521 0.00322549430700255 0 0.0081145308062366
"febrero" 0 0 0 0 0 0 0 0 0 0.00146421459529109 0.0177500538840921 0.00161274715350127 0 0
"ferias" 0.00479271507308891 0.0133922592741395 0 0 0 0 0 0.00638189244383935 0.0168447396284532 0.00146421459529109 0.00126786099172087 0 0 0
"fernández" 0 0 0 0 0 0 0 0 0 0.00732107297645543 0.00253572198344174 0.00967648292100765 0.00471861335682154 0
"ferrer" 0 0 0 0 0 0 0 0 0 0 0.0139464709089295 0 0.00786435559470257 0
"fervor" 0 0 0 0.00455207574654042 0 0 0 0.00425459496255956 0.00481278275098662 0 0.00126786099172087 0.00161274715350127 0.00786435559470257 0.00463687474642091
"fino" 0 0.00446408642471318 0 0 0 0 0.00972251929920081 0.00425459496255956 0.00481278275098662 0.00439264378587326 0.00126786099172087 0.00161274715350127 0 0.00115921868660523
"frescas" 0.0191708602923556 0.00446408642471318 0 0 0 0 0.00583351157952048 0.00638189244383935 0.00240639137549331 0 0 0.00161274715350127 0.00314574223788103 0.00115921868660523
"fríamente" 0 0 0.010492078480747 0 0 0 0.00388900771968032 0.00425459496255956 0.00962556550197324 0.00439264378587326 0.00126786099172087 0 0 0.00231843737321046
"fruto" 0.0143781452192667 0.00446408642471318 0 0 0.00406157345355591 0 0.00194450385984016 0.0106364874063989 0.00240639137549331 0 0.00126786099172087 0 0.00314574223788103 0.00115921868660523
"gallo" 0.00958543014617781 0.00892817284942636 0 0 0.00406157345355591 0 0.00388900771968032 0 0 0.00585685838116434 0.00253572198344174 0.00161274715350127 0.00157287111894051 0.00115921868660523
"gordas" 0 0 0 0 0 0 0.00583351157952048 0.00638189244383935 0.00962556550197324 0.00292842919058217 0.00126786099172087 0.00161274715350127 0 0.00231843737321046
"gorra" 0 0 0 0.00455207574654042 0 0 0.00388900771968032 0 0 0.00732107297645543 0 0.00161274715350127 0.00629148447576206 0.00347765605981568
"guardaba" 0 0 0.00524603924037352 0 0.00812314690711182 0.00679024920214572 0.00194450385984016 0.00425459496255956 0.00240639137549331 0.00146421459529109 0.00253572198344174 0 0.00314574223788103 0.00347765605981568
"guardián" 0 0 0 0 0 0 0 0 0 0 0 0.00161274715350127 0 0.0173882802990784
"habilidad" 0 0 0 0 0 0 0 0 0 0.00292842919058217 0.0038035829751626 0.0064509886140051 0.00471861335682154 0.00463687474642091
"halla" 0 0.00892817284942636 0 0 0 0 0 0 0.00240639137549331 0 0.00760716595032521 0.00806373576750637 0.00157287111894051 0.00115921868660523
"haremos" 0 0.00446408642471318 0 0.00910415149308084 0 0 0 0.00638189244383935 0 0.00292842919058217 0 0 0.00314574223788103 0.00695531211963137
"hechas" 0 0 0 0.00455207574654042 0 0 0.00583351157952048 0 0 0.00292842919058217 0.00126786099172087 0.0064509886140051 0.00157287111894051 0.00463687474642091
"hogueras" 0 0.0178563456988527 0 0.00455207574654042 0.0162462938142236 0 0.00194450385984016 0.00212729748127978 0.00962556550197324 0 0 0 0 0.00115921868660523
"huésped" 0 0 0 0 0.00406157345355591 0 0.00388900771968032 0.0127637848876787 0.00240639137549331 0 0.00507144396688347 0 0.00157287111894051 0.00115921868660523
"hundía" 0 0.00892817284942636 0 0.00455207574654042 0 0 0.00388900771968032 0.00638189244383935 0.00962556550197324 0 0.00126786099172087 0.00161274715350127 0 0.00231843737321046
"huyendo" 0 0.00446408642471318 0 0.00455207574654042 0.0121847203606677 0.00679024920214572 0.00388900771968032 0.00425459496255956 0.00240639137549331 0.00146421459529109 0.00253572198344174 0 0 0.00231843737321046
"iluminada" 0.00479271507308891 0 0.0157381177211206 0 0.00406157345355591 0 0 0 0 0.00146421459529109 0.00507144396688347 0.00322549430700255 0.00157287111894051 0.00347765605981568
"independencia" 0 0 0 0 0 0.00679024920214572 0 0 0 0.00146421459529109 0.00887502694204607 0.00322549430700255 0.00471861335682154 0.00231843737321046
"ingenio" 0 0 0 0.00455207574654042 0.00406157345355591 0 0.00194450385984016 0.00850918992511913 0.00240639137549331 0.00146421459529109 0.00126786099172087 0.0064509886140051 0.00157287111894051 0.00115921868660523
"inútil" 0 0 0.00524603924037352 0.00455207574654042 0 0 0 0 0 0.00292842919058217 0.00760716595032521 0.00806373576750637 0 0.00115921868660523
"isabelinos" 0 0 0 0.00455207574654042 0 0 0 0 0 0 0.019017914875813 0 0 0
"jerónimo" 0 0 0 0 0 0 0.00194450385984016 0 0 0.00292842919058217 0.0164821928923713 0 0 0
"jornadas" 0 0 0 0 0.00812314690711182 0 0.00194450385984016 0.00850918992511913 0.0168447396284532 0 0.00253572198344174 0 0 0
"juicio" 0 0.00892817284942636 0.00524603924037352 0 0 0.0135804984042914 0 0.00212729748127978 0.00481278275098662 0 0.00253572198344174 0.00483824146050382 0.00471861335682154 0
"kerioth" 0 0 0 0 0 0 0 0.0255275697753574 0.00962556550197324 0 0 0 0 0
"labio" 0 0.00892817284942636 0 0 0.00812314690711182 0 0.00194450385984016 0 0.00721917412647993 0.00146421459529109 0.00126786099172087 0.00161274715350127 0.00314574223788103 0.00347765605981568
"leandro" 0 0 0 0 0 0 0 0 0 0 0 0 0.0251659379030482 0
"letrero" 0 0 0 0 0 0 0 0 0 0.00585685838116434 0.0038035829751626 0.00483824146050382 0.00629148447576206 0.00231843737321046
"llenaban" 0.00479271507308891 0 0.00524603924037352 0 0 0.00679024920214572 0.00194450385984016 0 0 0.00439264378587326 0.0038035829751626 0 0.00314574223788103 0.00463687474642091
"locutorio" 0.00958543014617781 0 0.00524603924037352 0.0546249089584851 0 0 0.00194450385984016 0 0 0 0 0 0 0
"luchar" 0 0 0 0 0 0 0 0 0 0.00439264378587326 0.0101428879337669 0.00483824146050382 0 0.00231843737321046
"luminoso" 0.00958543014617781 0.00446408642471318 0 0 0 0 0.011667023159041 0.00212729748127978 0.00721917412647993 0.00146421459529109 0 0 0.00157287111894051 0.00115921868660523
"manifestación" 0 0 0 0 0 0 0 0 0 0.00585685838116434 0 0.00483824146050382 0.00943722671364308 0.00347765605981568
"mantos" 0 0 0.0209841569614941 0 0 0 0 0.0127637848876787 0.0120319568774666 0 0 0.00161274715350127 0 0
"martínez" 0 0 0 0 0 0 0 0 0 0 0.0164821928923713 0 0.00314574223788103 0.00115921868660523
"mató" 0 0.00892817284942636 0 0 0.00406157345355591 0 0 0.00425459496255956 0.00240639137549331 0.00439264378587326 0.00126786099172087 0.00322549430700255 0.00629148447576206 0
