"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0020" "ne0021" "ne0022" "ne0026" "ne0029" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037" "ne0040" "ne0045" "ne0048" "ne0053" "ne0054" "ne0055" "ne0079" "ne0081" "ne0084" "ne0085" "ne0107" "ne0110" "ne0114" "ne0115" "ne0117" "ne0120" "ne0124" "ne0125" "ne0126" "ne0130" "ne0141" "ne0144" "ne0155" "ne0160" "ne0165" "ne0167" "ne0169" "ne0170" "ne0185" "ne0192" "ne0215" "ne0219" "ne0221" "ne0223" "ne0226" "ne0228" "ne0232" "ne0239" "ne0240" "ne0246" "ne0247" "ne0248" "ne0254" "ne0264" "ne0265" "ne0267" "ne0269" "ne0270" "ne0277" "ne0278" "ne0279" "ne0280" "ne0281" "ne0282" "ne0283" "ne0292" "ne0293" "ne0299" "ne0302" "ne0307" "ne0311" "ne0318"
"ne0267" 1.07540092492451 1.04359233439749 1.09169348191372 1.05275372934227 1.03373873943915 1.08744585739832 1.07682918176411 1.07547138134371 1.1018542036375 1.08739024595572 1.02179235025658 1.09075030702753 1.07444065708499 1.10288624263207 1.08047304050884 1.08440110606975 1.05996279673158 1.05191308298146 1.04526672264927 1.04580441795058 1.05408592737116 1.01921349197489 1.03499404741503 1.11653250598604 1.09248451358851 1.07027777124788 1.10253213809398 1.01003983068915 1.05382208927924 0.97596893470645 0.903434363887868 0.965522064626445 1.02674682927443 1.10355349194627 1.0117619953384 1.10985127452968 0.829701945705297 1.01558176427732 1.0233959747974 1.07345942912831 1.0866239034137 0.675421583086085 1.01774991010213 1.04412148204999 1.0218820774627 1.05249462629126 1.08539551469767 0.984981014595419 0.980606959589098 1.0589950134665 1.02047830638796 1.04736135077267 1.02648276776691 1.08063027892284 1.01216261406908 1.0095734251401 1.00489574058469 0.946053275540176 1.01967313879038 0.830730989570413 0.659908106560658 0.69878594036472 0 0.611562925679429 0.658162005722844 1.05157138068443 1.05660014280046 1.07195397363978 1.00069003887871 1.05786222536456 1.05476772859802 0.997004437534933 1.0007972339632 0.997080947500746 1.00987380051034 1.04554543664995 1.05278140242949 1.08910604232513 1.10116331166986
"ne0269" 1.10171431758365 1.07286319046797 1.11302835171501 1.04788168974319 1.08744945551834 1.0725634817422 1.1290452059872 1.06041177078717 1.10297012950641 1.10089703442383 1.059344093139 1.05455804052082 1.07962055205908 1.12083331759888 1.08809994904064 1.08029092127244 1.06195313562963 1.07825378032643 1.07768636875395 1.07817407874965 1.06827346039218 1.02054183482732 1.05426404038953 1.10871790853032 1.08355757284758 1.08353239639448 1.10634462621322 1.0433651060049 1.04703377817128 0.98426851897726 0.901235388963721 0.968120775712111 1.04531982533287 1.08713740565124 0.980770580101249 1.12238177269315 0.78389438377367 1.02735154799703 0.993072476117967 1.0773498449402 1.06601235932976 0.738854864261507 1.00706271915421 1.05869089947315 1.02229837135794 1.02938080071597 1.09936030183549 1.00857647757456 0.992567819462736 1.06168751886578 1.02783378127671 1.07018013846574 1.02242166739453 1.07976660965398 1.05026331256643 1.03455694862848 0.999258269883441 0.981217825605441 1.02166332182594 0.818069773722142 0.631537392811882 0.785697717987676 0.611562925679429 0 0.44456294901019 1.05401157767325 1.01498890128826 1.070883227994 0.979260795315244 1.06009960856135 1.0505473830973 0.878187662632688 0.975667218951697 0.976515564074063 0.947166833877378 1.03146174968265 1.04907952130384 1.0770333090582 1.12159258062339
"ne0270" 1.07719898038514 1.03243287210999 1.10817212447636 1.04283539208819 1.06947403851591 1.08370801590124 1.08632208663862 1.0763593147028 1.10326900884955 1.08604170814814 1.05277508946157 1.08644326348914 1.09131277916547 1.13812140627888 1.12961747013049 1.09759584522644 1.05299904676683 1.05917151929519 1.06268031454746 1.07611676774399 1.06783190081525 1.03366643758749 1.05283856347199 1.12187871366309 1.08845233152762 1.10544614595833 1.11498811259123 1.03073879850214 1.05050980849574 0.960309344561557 0.885287488759285 0.964336345232183 1.00565194685349 1.07891485298848 0.967936745831971 1.09374095004822 0.798191303917249 1.02644388250339 1.01456828478301 1.08023833522857 1.07850571251788 0.710340369890686 1.00973579874073 1.04673996780651 1.04271139405636 1.05046381549654 1.09034226742187 1.02505832623518 0.97363418974481 1.07005345011497 1.07857350715544 1.05847588720047 1.02488153214931 1.10967231741616 1.07493766647986 1.03861818151587 0.994646213494831 0.987627226797799 1.03897382611071 0.753027143714693 0.67925096471268 0.77828317277416 0.658162005722844 0.44456294901019 0 1.07405163471451 1.00199417985227 1.07851506972637 1.02952355717824 1.0743779352057 1.04511835159819 0.895052378287094 0.973004746364294 0.951856672333225 0.945464843252998 1.03976204162156 1.03612270723519 1.06623938100548 1.12769029498444
"ne0277" 0.993175114124394 1.01813923567169 1.15616486876492 1.14674906860729 1.13490337427915 1.1194558101397 1.09071709789356 1.08363489346085 1.13838733555284 1.10730063432619 0.997053713983334 0.754200989540566 0.967587440034711 0.95344290489007 0.911175504288712 0.930655058331705 1.12932883178957 0.993263359217865 1.09434235611107 1.12925244198469 1.12608648105407 1.16430497608879 1.15753345918088 0.930201336586486 0.846077573661946 0.948587776833425 0.942555607506473 0.948501129615866 0.992515466278316 1.06644995680488 0.935020711300556 0.970508965310902 1.00998621604903 1.06095516488613 1.07224033528445 1.00204022401025 0.971004954113364 1.11274600859878 0.861051812991654 0.893913193564155 0.988085901537761 1.09650568920389 1.03813426500326 1.08417783248258 0.991410665770974 1.06136117458755 0.854309077983129 1.07403887120221 1.11127932415201 0.996201772344455 0.985252749375024 1.01457161429078 1.02063543655477 0.975485041243358 1.01460228067057 1.05296254197159 0.980959628430766 0.86003592612984 0.933609454429003 1.16291951461976 1.1303512092484 1.04321249478135 1.05157138068443 1.05401157767325 1.07405163471451 0 0.713648800646413 0.629784631792284 0.707915385936689 0.65460099455038 0.702780497269807 0.898439047784297 1.09250322622986 1.09970920503438 1.06278226294962 1.02133183210863 1.01912904087585 0.999418151181988 0.952673610002491
"ne0278" 1.00008734693856 1.00806044875612 1.14448522943881 1.15047067060153 1.14396244913627 1.11406997852114 1.0809414830136 1.09446175338893 1.06101067335548 1.06057223835714 1.04689163251239 0.794635682452224 1.03572897481055 1.02076153854184 0.986420408238807 1.01681334717998 1.08359597597679 1.05761568180759 1.08685032765808 1.10672659738068 1.0910735725743 1.10471064547673 1.12530211046346 0.942351517076942 0.93688153511207 1.01451399064917 0.99322040827415 1.01273196614545 1.01257300078522 0.904170133506379 0.926169778125456 0.980918604868006 1.01304851637356 1.01190847235915 0.98933349839383 0.998291529771471 0.92467898116574 1.11615792921127 0.933221655562941 0.956756376147924 1.04812645844731 1.03343706916986 1.05221418263548 1.09113978798826 1.02128717265296 0.985081955856171 0.909539571353061 1.0769332424427 0.995311472726984 0.976359432158986 1.02107494713058 1.07285886811926 1.00247852444422 0.989459301988525 1.09476634683808 1.04874956539421 0.996825414135258 0.996791045833456 0.988557029469725 1.08090424288007 1.07263187689537 1.05502075041111 1.05660014280046 1.01498890128826 1.00199417985227 0.713648800646413 0 0.697456500918686 0.719524358025071 0.750799179068713 0.778026322814046 0.767356068453529 1.00646089480647 1.00705376631796 0.967748728293024 1.0165245286136 1.0111741739629 0.983693691244224 1.01251845432409
"ne0279" 0.940336063956059 0.968282899893787 1.10578583486202 1.11284346015876 1.08243070129799 1.13894815037582 1.03246263474908 1.08994871461461 1.13575755066849 1.10690444526844 0.973667404459647 0.743170050658824 0.988750342628065 0.959187991265651 0.9355058048093 0.949473025087385 1.10191990870306 0.886159088549756 1.06342634524861 1.1112287108913 1.08615350821109 1.13403836616696 1.14453602350876 0.967941215542634 0.812480125698713 0.928556583172932 0.893444368289572 0.922677349184092 1.00015436978078 1.0681209966471 1.05420854658166 1.06305977075781 0.907598050561236 1.06282545296987 1.07516031885231 1.00617039980594 0.962778943546705 1.15778558459612 0.878184647856356 0.891899845379548 0.957996079405572 1.11288622033793 1.09163038586615 1.1054200214295 0.946741732177695 1.04723894822053 0.829931749117579 1.04208763948052 1.13842170322702 1.02755564775691 0.953875667636132 0.920873558448892 1.06219547483439 0.942167051047271 1.12943422854492 1.13156712343834 1.0823978894968 0.948757109548114 1.02823860586094 1.15993596699123 1.15429904070896 1.06549493219843 1.07195397363978 1.070883227994 1.07851506972637 0.629784631792284 0.697456500918686 0 0.72578012152 0.61663355377317 0.759165245705798 0.856936469440974 1.1381344755243 1.13584790039189 1.08038137880807 1.08582892510631 1.04344572134046 0.993362388876634 0.907900166058263
"ne0280" 0.996903833377478 1.02003087714162 1.14889476222236 1.14666434881919 1.1281536028366 1.11280279460792 1.09201305034783 1.08309006821061 1.10217877453861 1.10499039007995 1.03744460592882 0.81166155580694 0.997985974970845 0.942545576676523 0.902259375332788 0.98785464735572 1.09719075849992 1.03810090293953 1.09709219005459 1.08599964323028 1.07959033941321 1.08526197502303 1.10051791157172 0.951423642270216 0.9051423731493 1.00599223229997 1.009491872928 1.02036951185406 1.03826668505478 0.949602940922941 0.944356375372955 0.988410381043549 1.04305705518899 1.0994973204736 1.03655175034168 1.03709002121733 0.875330360215377 1.12593524639958 0.840286420322339 0.966019362932392 1.05804692380914 1.06583956968607 1.05657612174684 1.06386422582147 1.01201770758246 1.00761306823572 0.941908570961078 1.05848779074921 1.03284548066052 0.98862316235968 0.999780178293064 1.02579014167383 0.985733206235705 1.02195903114724 1.06738040430415 1.03238706527984 1.00468774392568 0.906474090530403 0.969766573151912 1.12001029764074 1.09350434828625 1.06166621074211 1.00069003887871 0.979260795315244 1.02952355717824 0.707915385936689 0.719524358025071 0.72578012152 0 0.660186665574335 0.667744213070089 0.784593866311648 1.06564276989596 1.05713379432759 1.0218315036441 1.02578666390598 1.03030203041067 1.01833780180264 1.0105646918332
"ne0281" 0.979215855701725 1.04087361728934 1.1439430122897 1.11308786254852 1.09982065987204 1.11489007821441 1.04250150940174 1.07908689610046 1.11485414731985 1.08933137869078 1.05391434852898 0.736207525829397 0.984924401153893 0.919487869887469 0.908870765972977 0.964106214364772 1.10717273123481 0.944006387783355 1.08373332783435 1.11491672141975 1.10898280764963 1.08916815758825 1.11591655655228 0.90901552336301 0.866495729574443 0.963090085519447 0.948675635527912 0.975215935438939 1.04673149296085 1.04493962877394 0.989975729481555 0.977142035441094 0.98589904245029 1.04801563539719 1.03355063362878 0.991243342577245 0.921275154179183 1.15302480103632 0.827885855149322 0.967176581149584 0.966172178177683 1.11365328154294 1.09600169988241 1.11350618559609 0.982225029399199 1.0225299287743 0.893202096023821 1.03299168295264 1.10191874679058 1.00854512654591 1.01260743670431 0.97612520165098 1.06926584010932 0.963525709913938 1.09515778234132 1.10056206105138 1.01751412435068 0.905943830169111 0.966643907162668 1.1438860376481 1.16477585577122 1.07564927044836 1.05786222536456 1.06009960856135 1.0743779352057 0.65460099455038 0.750799179068713 0.61663355377317 0.660186665574335 0 0.666035373583988 0.839872126231754 1.11769107295583 1.09478913058795 1.06127770157125 1.04824775774784 1.03929292695125 1.00630892056789 0.936330003792143
"ne0282" 0.982619821953705 1.01370403947086 1.1493199492734 1.15732931835346 1.1555361949831 1.11666210991914 1.097220112619 1.0741059160421 1.12029789799418 1.09401863183799 1.01593540082348 0.753683346977181 0.990327083182293 0.991113612137186 0.968481708518246 0.977847640000301 1.12610603927669 1.01458330906405 1.07461144758566 1.09309437672243 1.0755115966352 1.11628073053077 1.11803840338298 0.906135003312981 0.880922337213484 0.957607939602944 0.969445908528693 0.99933501724627 1.0033968513034 0.997113062372921 0.9766898160503 1.00370808454633 1.0409875410349 1.08221646611524 1.03293265902663 1.00932471716152 0.944388873832006 1.10620695290077 0.859627305127311 0.924396368672443 1.04508024629203 1.07344936321886 1.01288587183141 1.06161977675082 1.0033070103015 1.01590666165004 0.924729379851966 1.05914168368254 1.05215686100796 1.01018943990547 0.984087685246738 1.02786160080265 0.987050252370581 1.018561284074 1.03026506728123 1.01545592005489 1.00134513224968 0.936016766418247 0.976059980852245 1.10146970293051 1.10416773343364 1.03484126510946 1.05476772859802 1.0505473830973 1.04511835159819 0.702780497269807 0.778026322814046 0.759165245705798 0.667744213070089 0.666035373583988 0 0.809604716836234 1.03998894832944 1.0452773614271 1.01644826806813 1.01698130470593 1.01956529843637 0.959442997439223 0.998122242492782
"ne0283" 1.02554304329285 1.04960694432247 1.13721834232614 1.06026951647972 1.10070612102978 1.09106918788711 1.08047299603799 1.05890827246956 1.04534082756163 1.05947320297529 1.06271889545712 0.897943326696741 0.984759487711541 1.02336285798705 1.00067395241402 1.00683619565911 1.02848325644585 1.03411113807606 1.07413394778397 1.0648920909205 1.04533102339758 1.02400565925238 1.04894085623946 1.0054654548315 1.00761001618328 1.04429906395979 1.03827914462501 1.01127277872669 1.06935636080406 0.950355199459637 0.948865881991646 1.00127003886555 1.03498517119445 1.0491078889858 0.945459930678156 1.05987733414823 0.901781130357445 1.09617529605791 0.9559506441132 1.02667111212643 1.00433238264244 0.994139464966287 1.08425888201517 1.11198610655973 1.02760833669456 0.992022761197615 1.00987104102623 1.02701501723911 0.97661931748262 1.01500213834766 1.02049149146664 1.03634020609674 1.01332748946972 1.04827286371385 1.08662174817198 1.05303425586565 1.06137397809361 1.04550360494812 1.02502439619864 1.01029467019149 0.949790287343279 1.04136958691019 0.997004437534933 0.878187662632688 0.895052378287094 0.898439047784297 0.767356068453529 0.856936469440974 0.784593866311648 0.839872126231754 0.809604716836234 0 0.925903740157104 1.02053108047436 0.912394739533514 1.02232159519787 1.04467526375826 0.994444189016262 1.08547146936517
"ne0292" 1.03594682655765 1.02205166278501 1.09399732666469 1.08463119549221 1.07190716911182 1.07771106155889 1.08204069575711 1.03326943888217 1.00109451161828 1.01028335538213 1.04114212599537 1.05551041781559 1.02777842746668 1.07495893729328 1.05820630851365 0.999936350606915 1.0346579171265 1.08840222754474 1.06682993100227 1.05890065647275 1.03973822719291 1.07652760047151 1.04081552292043 1.05655535418746 1.07287853855058 1.0962083425346 1.09987077842461 1.01472570866173 0.964615750563368 0.933250667241217 0.870775653216347 0.965592937710062 1.07523909107666 0.929824216880567 0.805968267393328 0.851725659111616 0.976216756208275 0.947902353824754 1.00344063162874 1.05007591623722 1.06027212255943 0.916872592606339 0.967245152291077 0.948176200211487 1.03418300810967 1.01397783392 1.08026896505693 1.07597917545097 0.897576589605684 1.02165924139137 0.993386138501269 1.09394796253685 0.966067382976073 1.13397721570735 0.954980727548616 0.952915565000246 0.936718685324244 0.991979596122779 0.978301129628948 0.996720519334508 0.927548094629166 0.996481503110382 1.0007972339632 0.975667218951697 0.973004746364294 1.09250322622986 1.00646089480647 1.1381344755243 1.06564276989596 1.11769107295583 1.03998894832944 0.925903740157104 0 0.745349244694587 0.91874154794849 0.943206022680061 1.03921582875192 0.993125227433088 1.12908718137445
"ne0293" 1.03207473970627 1.01553936009056 1.03615252517203 1.06538140661748 1.04330755270326 1.01535733584253 1.0468318127166 1.00324336632067 0.959354156226059 0.997382312068928 1.04108747377055 1.0149263667192 1.0814063213003 1.07752064529684 1.09305918301177 1.08234621944633 1.08569025129852 1.09253394735471 1.04133823982105 1.03284276580324 1.03032242956161 1.04103798795201 1.01520173825851 1.06829986029509 1.07700566574681 1.10405972175629 1.10599920814501 1.01736328366144 0.986457138831398 0.971374756716537 0.898146097339137 0.90680271248383 1.05185064505133 0.972444814035493 0.796322008939989 0.905852624440875 0.996578457849511 0.949440602878988 0.996496309814248 1.04793514698419 1.14520578299902 0.975539856117334 0.957452604070927 0.923528592723264 1.02830130678388 1.02500824142575 1.04811868481096 1.05908055199965 0.984146539110237 0.957111644825889 1.06667091360041 1.11142715489395 0.96175168085017 1.08715919692168 0.942685467243824 0.951721052939394 0.906633395840306 0.981824160869987 0.971133533890795 1.0184979825748 0.998591018987499 1.01584798324766 0.997080947500746 0.976515564074063 0.951856672333225 1.09970920503438 1.00705376631796 1.13584790039189 1.05713379432759 1.09478913058795 1.0452773614271 1.02053108047436 0.745349244694587 0 0.955422946630647 0.906167835606031 1.00957762878019 0.991229345319248 1.14421652424819
"ne0299" 0.998750407474791 0.989985636406257 1.05703978117094 1.04222852284877 1.02517472123393 1.01517119061722 1.08490889553121 1.0529712177952 1.02942754930942 1.05744265221196 1.00893068537277 1.01062459533054 1.09273349095722 1.09270847539119 1.10743732391376 1.09485955158407 1.00288589365126 1.06098213202215 1.03243366874413 1.02697278297477 1.00217217187388 1.01104336849971 1.01038823803485 1.01538692357627 1.07943655581411 1.04338632039505 1.06998309719646 1.02225584050285 1.05612171338808 0.952727771044318 1.0078027875679 1.01923602765581 0.979166009509019 0.988332456219887 0.931526340435074 1.03532593590217 0.954920542098159 1.01258635868378 0.832460442854414 1.02661962453886 1.03459392894858 0.941964027059708 0.980367126625971 0.960071625528964 0.988690013464136 0.939708460630072 1.06950131816204 1.03739957320813 0.994781409112857 0.967167739782805 1.02094944682398 1.02044648652058 0.954237020807074 1.13287429497124 1.02942014377942 1.02690456968227 1.03009766841964 1.08008086699747 1.07459663389231 0.974602006176002 0.942342099837485 0.993291038714793 1.00987380051034 0.947166833877378 0.945464843252998 1.06278226294962 0.967748728293024 1.08038137880807 1.0218315036441 1.06127770157125 1.01644826806813 0.912394739533514 0.91874154794849 0.955422946630647 0 1.02803569538687 0.961882703724521 1.01025570581177 1.1036566691841
"ne0302" 1.03534675593325 1.03601245758434 1.08436259007313 1.11308819815304 1.1153164383295 1.06831323540244 1.10414664206722 1.06096284325174 1.0039406749155 1.03795829102355 1.02780440783319 1.02601160807645 1.08900694543815 1.07625250624063 1.06584628796033 1.07230155482363 1.06449173297749 1.07044635267007 1.03648601771336 1.06241451451656 1.0789597633696 1.10495063543973 1.11480527120305 0.983078424840905 1.01263724224456 1.03340261411817 1.07553982254717 1.0723241190696 0.788818183206526 1.0122467895802 0.820111412880533 0.804189694953139 1.09446213685889 1.01553773400651 0.921230046410558 0.941993764919029 1.01164153909323 0.989063874246425 1.04985472980954 1.01997271696008 1.06002792663134 1.02948917362474 0.980785754219336 1.00240359697802 1.01681963738775 0.976984343901198 0.970242251564054 1.05638384976383 0.961486916536446 1.0168391135184 1.02205967480895 1.09011756535714 0.986660483152711 0.941890262302431 0.738981088167173 0.754962507838193 0.844697804583864 0.879021436639026 0.710089736923762 1.08464521894467 1.06009290139841 1.06127436436031 1.04554543664995 1.03146174968265 1.03976204162156 1.02133183210863 1.0165245286136 1.08582892510631 1.02578666390598 1.04824775774784 1.01698130470593 1.02232159519787 0.943206022680061 0.906167835606031 1.02803569538687 0 1.01341348847191 1.00824329293724 1.05782889640504
"ne0307" 0.990139719076899 0.902481116775393 0.986485810616354 0.989978890550306 0.999802709734435 1.00152204022493 1.02867615238645 1.03392396126937 1.01110986170743 1.04427494374748 0.961397613937164 0.951712657261556 1.07424391980474 1.05833639589537 1.07838731574828 1.08703938341067 1.06666205172442 0.95895990438617 1.02794022836289 0.990156743866141 1.00106410612144 1.04609726301232 1.06730792879161 0.929019341989782 0.968882893263957 0.980143227928549 0.999677831665775 1.00528889752136 1.04391650685701 1.01862824820125 1.07249457822603 1.05173182816672 0.938958125318077 1.01228375653516 1.07861189986662 1.04684580461959 1.05041849733269 0.956125714498108 0.950033770670666 0.951560613592077 1.00492133773395 1.03873490475774 0.982648642687518 0.99204009295185 0.97337946471345 0.892956238785341 0.982903100668038 0.997551375559993 1.04289058612169 0.910094899060884 1.01076050843676 1.03323789081053 1.0076914326592 1.03354855746145 0.995673398720791 1.02701034324848 1.06461919238606 1.07577937788748 1.06836256870719 1.01306380290661 1.02241006671058 1.01677953994681 1.05278140242949 1.04907952130384 1.03612270723519 1.01912904087585 1.0111741739629 1.04344572134046 1.03030203041067 1.03929292695125 1.01956529843637 1.04467526375826 1.03921582875192 1.00957762878019 0.961882703724521 1.01341348847191 0 0.778955028624956 1.00837442248412
"ne0311" 0.989255121555138 0.881421004968131 1.00176837323174 1.01860280659168 1.01268925753993 1.06477047215431 0.977716323493375 1.02242111126081 1.01459983509034 1.0206144628773 0.938208525886706 0.895425612044055 1.04274672421829 1.00060402158076 1.03997321368308 1.01643483572745 1.11214378754644 0.972634859435894 1.00670528647783 1.02142080142503 1.04321655648685 1.08281687556748 1.06530589028391 0.899866779830268 0.976259963322297 1.02317454810065 1.02529939640157 0.988561332724747 0.986131924697181 1.04042488107623 1.06633077293157 1.05129505308488 0.964603746434068 1.04931551753407 1.08128503885796 1.05603161974764 1.1057378890158 0.98014707433669 0.983063457659941 0.849076632215812 1.04058305143937 1.0617804816599 1.01407355920835 0.969425480480069 1.04652557842566 0.910796235812611 0.951936628328197 1.02810940098286 1.09510070998117 0.926729488993718 0.989728591187936 1.06799675852123 0.933718286515974 1.05531994328296 0.975909798053403 1.00517133016555 1.03592383228664 1.09180068214883 1.06225420361672 1.04479319156369 1.04686897374228 1.03646337389534 1.08910604232513 1.0770333090582 1.06623938100548 0.999418151181988 0.983693691244224 0.993362388876634 1.01833780180264 1.00630892056789 0.959442997439223 0.994444189016262 0.993125227433088 0.991229345319248 1.01025570581177 1.00824329293724 0.778955028624956 0 1.00436860564375
"ne0318" 0.955404359796682 0.999161043103905 1.02266382953003 1.00965708630783 1.04948797122861 1.02261716396844 1.01084242225856 1.06824346089903 1.09435077055342 1.0656632858275 0.980873126053508 0.98409701860537 1.04046986178039 0.997210213450024 1.00290767051514 1.01548411797969 1.04223056847099 0.950989942277696 0.996268941889635 1.02611615912385 1.01331906819975 1.05098300436909 1.0755444508452 0.964496560699844 0.921631619933007 0.920021417693461 0.891182686444762 1.01130123604508 0.996427310864302 1.11176461991096 1.15465584728875 1.07866667514521 0.950229629755751 0.972790486875963 1.1049624500698 0.946476653597701 1.08034918845933 1.07233408496055 1.02130441575733 0.885564535224591 0.74183619841973 1.12055120812261 0.979097222545751 0.970535785792735 0.987704762138293 1.01611226482374 0.893561772931623 1.01525253637678 1.0918701539598 1.02825615018392 0.923603232264131 0.70986740274388 0.858511783807432 0.923948726470358 1.06883245909837 1.07361943385252 1.08788999358159 1.04421383550273 1.02991930706541 1.08511900978827 1.11367175425491 1.03542224762984 1.10116331166986 1.12159258062339 1.12769029498444 0.952673610002491 1.01251845432409 0.907900166058263 1.0105646918332 0.936330003792143 0.998122242492782 1.08547146936517 1.12908718137445 1.14421652424819 1.1036566691841 1.05782889640504 1.00837442248412 1.00436860564375 0
