idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0262,0.0071603023,0.3785374378,0.0011476149,0.0278937661,0.0012215194,0.0070274873,0.0030544125,0.0028726127,0.0001406109,0.0077788029,0.0001009984,0.0003120917,0.0016162066,0.0123221149,0.0180005168,6.16E-05,0.2381889727,0.0030484341,0.0024614821,0.0036424581,0.0017910698,0.0017553819,0.0059902195,9.57E-05,0.0027971883,0.0024279824,0.0092800725,0.0024368325,0.0012270098,0.0009022029,0.0005305844,0.0133375015,0.0064063348,0.0015425143,5.89E-05,0.0007539755,0.0157791103,0.0050213309,0.0008871745,0.0023847464,0.0007121168,0.0069259635,0.0317903112,0.0026869164,0.0016510791,0.0037795101,0.0001036429,0.0021026289,0.0004990891,0.1068985171,0.0002447741,0.0094710353,0.0296809201,0.0027606767,0.0006573231,9.23E-05,0.0010128253,0.0014853663,0.0022200035,0.0032297294
tc0265,0.0142428537,0.1455675578,0.0006654309,0.0260536231,0.0058830569,0.0071701393,0.003742622,0.0034286146,0.000143031,0.0001104432,0.0001027367,0.0001169326,0.0004858093,0.0027790508,0.1014642464,0.0002648866,0.3063880695,0.0019026906,0.0029990859,0.0028500183,0.0001721457,0.0100203338,0.0019262736,9.73E-05,0.0015919869,0.0007447519,0.0094810471,0.0006523568,0.0002117492,0.0006971551,0.0036440847,0.002692078,0.0033038747,0.0020439432,6.00E-05,0.0009734469,0.0216999465,0.0078796341,0.0012526718,0.0028782274,0.0019121612,0.0148981256,2.72E-05,0.00208651,0.0002761869,0.0007763074,0.0001054268,0.0005403615,6.93E-05,0.2540695198,0.0007173866,0.009999738,0.0003694658,0.0052754146,0.0032907479,0.0005886471,0.00196419,0.0004827386,0.0041062665,6.05E-05
tc0266,0.0223648766,0.0028450696,0.000609666,0.1323410404,0.0342761331,0.0015903776,0.054742267,0.0044334486,0.0032735262,0.0018848656,0.0012806439,0.0021048566,0.0037503095,0.0382099661,0.0257592988,0.0009009028,0.0077165972,0.0128969127,0.0041971551,0.0047779193,0.0010747091,0.0036567465,0.0125920627,0.0004024405,0.1585736244,0.0004638643,0.0005903283,0.0140359018,0.0034924714,0.0069907351,0.0204241838,0.0056438864,0.0409290446,0.0245625079,0.0001497912,0.0130971335,0.0535877638,0.0175239577,0.005284689,0.0058141299,0.0029111021,0.0062449813,6.79E-05,0.0123147386,0.0028481777,0.0034185614,0.0281265782,0.0009675211,0.0001731012,0.0845874756,0.0010957616,0.0177107698,0.0002890982,0.0115767362,0.0220476462,0.0005564572,0.0105580478,0.0021502947,0.041433913,0.0020753302
tc0270,0.0015871501,0.045781992,7.01E-05,0.0410163948,0.0087254042,0.0015125801,0.0051378909,0.0025346677,0.0001709685,0.0037567499,0.0001228037,0.0001397724,0.0047266401,0.0605612029,0.058066659,0.0437266774,0.1542101008,0.00382729,0.001726964,0.0025664821,0.0004617348,0.0208835356,0.0020222552,0.0001163081,0.0271721377,0.0001454508,0.0001987296,0.0004841096,0.0007148865,0.0012446261,0.0239711023,0.0180706496,0.0098089655,0.002640604,0.0710516164,0.0029145003,0.0343458239,0.0085522356,0.0011556391,0.0015679845,0.0059593703,0.0121940263,0.0144848681,0.0105105914,0.0028454448,0.0217307305,0.0047206094,0.00296288,0.0007595165,0.2049727695,5.18E-05,0.001718838,0.0141014301,0.0117504029,0.0007868223,0.0011317108,0.0037871537,0.0023418636,0.0097648794,0.0059329346
tc0278,0.0204972629,0.0550651096,0.0009328007,0.0886767548,0.0133479957,0.0333552244,0.011556419,0.0109538489,0.0005718782,0.0019445778,9.10E-05,0.0003261829,0.0050695526,0.0283848653,0.0109709523,5.55E-05,0.1059242351,0.0006869314,0.0066548455,0.0041396018,0.0001525373,0.0570498288,0.0143766952,0.0003153155,0.0214698102,0.0001078227,0.0102969789,0.0003588704,0.0004272668,0.0031711839,7.89E-05,0.0146205491,0.0247079533,0.0071489959,5.31E-05,0.0025418289,0.0913447209,0.028514582,0.0004721623,0.0074628106,0.0075597092,0.0051689493,2.41E-05,0.0024416767,0.0046640796,0.0214624847,0.0010374876,0.0048162085,0.0005115879,0.2071262556,3.84E-05,0.0055486693,0.0331992371,0.0014522368,0.000835365,8.32E-05,0.0025588373,0.0032594054,0.0138016828,0.0005328682
tc0280,0.0075846919,0.0001487204,0.0009513174,0.0451497285,0.0155488835,0.0015469157,0.0003863312,0.001842469,0.065386654,9.69E-05,9.01E-05,0.0001026001,0.0102547909,0.0794185881,0.0861272468,0.0100144316,0.0239552985,0.0002154134,0.0032439573,0.0033244502,0.0019298735,0.0656657281,0.0001948476,0.000648799,0.0756269453,0.0004067325,0.0015039183,0.0166126872,0.0043274601,0.0002479872,0.0017222331,0.0006004307,0.0246974351,0.0105987815,5.26E-05,0.0001266963,0.0040697553,0.0175442507,0.0023314701,0.0018686158,0.0145704781,0.0026178323,2.38E-05,0.022364722,0.001715639,0.0119539407,0.0070044557,0.0025226479,0.0019397252,0.260252397,0.0017331046,0.0114324552,0.0007795546,0.0153176166,0.004834271,0.0006575123,0.0114504104,0.008201605,0.0344079252,5.31E-05
tc0281,0.0049496863,0.2063432011,5.72E-05,0.0093413688,0.0069593128,0.0139168013,0.0055660879,0.0029598621,0.0012316385,0.0094076022,0.0003166169,0.0001141458,0.000889034,0.0035204755,0.0118898678,0.0217694884,0.2929457182,0.0004551436,0.0072503968,0.0028989455,0.0007636833,0.0081394328,0.0050464751,9.50E-05,0.0029000678,0.0001187831,0.0109651452,0.0023073442,0.001128973,0.0004744401,0.0338402744,0.0248409305,0.0071903435,0.0015235916,0.0058668252,0.0125768995,0.0157975274,0.0061858558,0.0072778251,0.0024265071,0.0015221117,0.0252731485,2.65E-05,0.0015838298,0.0015675762,0.0015751515,0.0020634551,0.000996575,6.76E-05,0.180454881,0.0015805748,0.0045990748,0.0090254559,0.0020685548,0.0026299,0.000584166,0.0008539352,0.0008683275,0.0066066749,0.0038039323
tc0282,0.0049256344,0.029923289,0.0040322902,0.0052430028,0.018348303,0.0008148343,0.0061449271,0.0086683956,0.0005030062,0.005626211,9.51E-05,0.000108222,0.0002624141,0.004266532,0.1256294255,5.79E-05,0.163909256,0.0016417983,0.0016249778,0.0034826142,0.0017865888,0.0041753071,0.0336837654,9.01E-05,0.0049946212,0.0028054841,0.003078175,0.0016573502,0.0023444354,0.0015153087,0.0060925092,0.0015547846,0.0026909797,0.001375968,5.55E-05,0.0068658019,0.0155091089,0.0142747083,0.0012053872,0.0059758325,0.0006382449,0.0270179298,0.0172455689,0.0093189811,0.00348388,0.0048453037,9.76E-05,0.0002968251,0.0011324557,0.3517997641,0.0040794174,0.0168027284,0.0429156341,0.0061317315,0.001536944,8.69E-05,0.0014486631,0.0029478968,0.0036877217,0.0074459722
tc0287,0.0041374353,0.0622568088,0.0010701728,0.0084013062,0.0033203101,0.0024564942,0.0037704603,0.0035425028,0.00013972,0.0001078865,0.0001003584,0.0001142257,0.0101869551,0.0011248921,0.1000946878,6.12E-05,0.303675906,0.000738205,0.0025214901,0.001346711,0.0012047067,0.0289179671,0.0002169256,9.51E-05,0.0073936496,0.0006075082,0.0139358168,0.0013247031,0.0013238613,0.0008345933,8.70E-05,0.0365423086,0.0143982554,0.0012174383,5.86E-05,0.0242148264,0.0306266016,0.0085987432,0.0005205227,0.0036347798,0.0021737644,0.0001478845,2.65E-05,0.006976612,0.0002697933,0.005918116,0.0010470558,0.0019189475,6.77E-05,0.2294968621,4.23E-05,0.0124462911,0.0302357464,0.0026764849,0.0004572696,9.18E-05,0.0003869482,0.0010300706,0.0026641668,0.0170041142
tc0290,0.0037400625,0.0131071208,6.08E-05,0.0187351039,0.0327358254,0.0009724501,0.0251553254,0.0113875055,0.0048688257,0.0115083075,0.0107557853,0.0001213855,0.0092220673,0.0057062305,0.0783268251,6.50E-05,0.2434885305,0.0002548541,0.0139541771,0.0013991762,0.0027527198,0.0036602977,0.0112685862,0.0001010079,0.0035284614,0.0001263169,0.0012107455,0.0004204256,0.0012368544,0.0008019126,0.0018118066,0.0008855953,0.0216321192,0.0021716474,0.0057721082,0.0146841139,0.0135681487,0.0009949861,0.0277972735,0.0042772004,0.0021518417,0.0205378856,2.82E-05,0.0099917103,0.0107654939,0.0036312726,0.0026884362,0.0008049638,7.19E-05,0.2498048103,4.50E-05,0.0115729481,0.0569484127,0.0029502004,0.004264053,9.75E-05,0.0012708675,0.0019599952,0.0160839498,6.28E-05
tc0295,0.0052425078,0.0248480703,5.79E-05,0.1292621006,0.004301584,0.0149524505,0.0128277684,0.010568624,0.0001411828,0.0005074099,0.0001014092,0.0023949186,0.0077431818,0.0255644786,0.0372924325,6.18E-05,0.0412709782,0.0004670119,0.0009333928,0.0018371437,0.0001699212,0.0643278882,0.0143117647,0.0007178343,0.0300692401,0.0001201107,0.0052149191,0.0008104587,0.0005949802,0.0012351653,0.003105173,0.0210120459,0.0550190669,0.0077083157,5.92E-05,0.0060989943,0.0534622647,0.009425081,0.0009368902,0.0021688666,0.0042580984,0.0050257133,2.68E-05,0.0062562644,0.0074903992,0.003571691,0.011883751,0.0025454546,0.0066211944,0.2154315246,4.28E-05,0.0029470352,0.0945933558,0.0022964456,0.0034727877,9.27E-05,0.0056683902,0.0054608632,0.0253105306,5.97E-05
tc0299,0.0008191812,0.0841224295,5.65E-05,0.001057252,0.0034785626,0.0031189447,0.0004248247,0.0032675448,0.0015543614,0.0064188971,9.91E-05,0.0001128231,0.0018108708,0.0002410278,0.0216905999,0.0252032342,0.2965958994,0.0002368769,0.0020362442,0.0011505665,0.0027208547,0.0031374248,0.0207631442,0.0012996174,0.0041638347,0.0001174066,0.0001604128,0.001582139,0.0002043074,0.0014334969,8.60E-05,0.0166516894,0.0009799797,0.0028261956,5.78E-05,0.0001393201,0.0398891461,0.0005050825,0.0016655808,0.0024741164,0.0018782543,0.0593909207,0.135992206,0.0005736121,0.0006330347,0.0045941712,0.0001017216,0.0015008143,0.0065460729,0.2008211515,0.0027371721,0.0040554998,0.0057975319,0.0013647702,0.0064803274,9.06E-05,0.0011153051,0.0004657732,0.0037207573,0.0077869018
tc0304,0.0095362752,0.0247517424,5.97E-05,0.0137064909,0.0142789502,0.0153672199,0.0145404313,0.0004641206,0.0042811873,0.0005881511,0.0005286729,0.0001191358,0.0036481318,0.0002545138,0.0253351248,0.0217979979,0.1864032258,0.0002501307,0.0117980649,0.0003627193,0.0001753892,0.0420802178,0.0156630948,9.91E-05,0.0020543102,0.0001239758,0.0019703984,0.0051689035,0.0002157389,0.0047904796,9.08E-05,0.0049705169,0.0064899812,0.0090588573,0.0115689041,0.0016530155,0.0842817901,0.0043013398,0.0005428979,0.0155152523,0.0027580704,0.0208315482,2.77E-05,0.0047341032,0.0051276847,0.0194324569,0.0001074132,0.0003267587,0.0014866922,0.3327825289,4.42E-05,0.0193794322,0.0156950377,0.0016413518,0.0100931422,9.57E-05,0.0032785026,0.0019187152,0.0012904132,6.16E-05
tc0306,0.0116550006,0.0205160745,0.0006075687,0.0249635034,0.0090750089,0.0057438415,0.0008339048,0.0178382258,0.0428941094,0.0162365408,0.01860314,0.0007099955,0.0036693488,0.0302645107,0.0150747181,6.68E-05,0.0289850241,0.0006605661,0.0051581537,0.029561091,0.0028844802,0.0105464822,0.0158574063,0.0004939816,0.0094540319,0.0016044625,0.0092223844,0.004383669,0.007730529,0.0006973535,0.000282895,0.0350083128,0.0090405151,0.0040902722,0.0039652155,0.0254078688,0.1342296789,0.0050975946,0.0329105426,0.0042404688,0.0040081038,0.0136393612,2.90E-05,0.0625846891,0.0002947979,0.003931366,0.0042423395,0.0016734453,7.40E-05,0.006948497,0.1209200491,0.0142880254,0.0274029641,0.0102148915,0.0049738363,0.0085086599,0.0056805384,0.003974972,0.0268540413,0.0794911587
tc0307,0.0121924348,0.0096219157,5.98E-05,0.1495436177,0.019054542,0.0045406026,0.0222632551,0.0021043874,0.000145925,0.0007740845,0.1048637714,0.0003258338,0.000289272,0.0132521947,0.0442148812,6.39E-05,0.0444569988,0.0002504723,0.009379569,0.0014033457,0.0001756288,0.0607044209,0.029457076,0.0003172888,0.0381076095,0.0001241451,0.0065000792,0.0012294877,0.0019937106,0.0026865405,0.0002959819,0.0756431125,0.030338047,0.0098200911,0.0028887766,0.0015779938,0.1031305377,0.0341861145,0.0007516353,0.0126870072,0.0026036222,0.0013456001,2.77E-05,0.003767618,0.0044991436,0.0042603429,0.0007207074,0.010288216,0.003832756,0.0265276017,4.42E-05,0.0124040454,0.0001180506,0.0008602987,0.0281430959,0.0003009347,0.005766263,0.0008915653,0.0421204158,6.17E-05
tc0313,0.0047305242,0.0007523811,4.20E-05,0.0040709366,0.0500339988,0.022624054,0.0199053622,0.0003266476,0.0001025618,0.0002990933,7.37E-05,8.38E-05,0.0182277534,0.0003971557,0.0004510769,4.49E-05,0.00089441,0.0003965711,0.0014455468,0.0031196634,0.1009262532,0.01852465,0.0001592348,0.0035471917,0.004178688,0.0287476923,0.0001192153,0.0193441227,0.0047304488,0.0006232238,6.39E-05,0.00069595,0.0541097323,0.0144395023,4.30E-05,0.0003191246,0.0014373706,0.0005927792,0.020903745,0.1644321095,0.0001962888,0.000108555,1.95E-05,0.002651014,0.0012927161,0.0048607429,7.56E-05,0.0129553923,0.0004869774,8.18E-05,3.11E-05,0.0290898889,8.30E-05,0.0017753029,0.0874237777,6.74E-05,0.0226962928,0.0009428717,0.2691584674,4.34E-05
tc0316,0.0129288398,0.0005459206,4.04E-05,0.0016337883,0.0095269323,0.0013507786,0.0223391918,0.0102361825,0.0032113847,7.62E-05,7.09E-05,0.0004350396,0.0007591183,0.0007593946,0.0102728211,4.32E-05,0.0004076622,0.0038555637,0.020594649,0.0165357668,0.0002938288,0.0100949453,0.0018021173,6.71E-05,0.0176714516,0.0170339417,0.0003063753,0.0063246006,0.00856671,0.0513444746,6.15E-05,0.000810125,0.0169241197,0.0005021294,0.001143864,0.003933118,0.0010692442,0.0555261889,0.0557925261,0.0260670043,0.0353355091,0.0001044437,1.88E-05,0.0738068241,0.0123337209,0.0083732778,0.0011231241,0.0044336302,0.0007480581,0.0006410782,0.0009720288,0.0653395951,0.0002715032,0.2991955498,0.0400866889,0.0056820917,0.0076158282,0.04122197,0.0115038338,0.0002334026
tc0317,0.0202975332,0.0001733941,0.0019549137,0.0021539292,0.0096468331,0.0008143676,0.0096824959,0.0727458828,0.0007084172,0.0001129836,0.0001050999,0.003258402,0.005124101,0.0002555531,0.0020634372,6.41E-05,0.0009091014,0.0002511521,0.0825127459,0.0028913777,0.0001761054,0.0026975183,0.0008304529,0.0015100762,0.0082540712,0.000124482,0.00017008,0.0114868684,0.0100612536,0.0090152105,0.0002982944,0.0012740786,0.0267722798,0.0180612036,0.0008399558,0.0018773498,0.0059734094,0.0243466259,0.0643986201,0.0533345428,0.0075031477,0.0001548713,2.78E-05,0.0923215742,0.0002825397,0.1266290494,0.0001078518,0.0201148361,0.0002694005,0.0003061454,0.0006160829,0.0569896563,0.0001183709,0.1677816568,0.0111305689,0.0018602533,0.0067299657,0.020470938,0.0292951614,6.19E-05
tc0318,0.0567410923,0.0001195235,0.0053747407,0.0079729152,0.0002323984,0.0017977865,0.0181903116,0.0767812901,0.0005353274,7.79E-05,7.24E-05,0.0635098083,0.0099025514,0.0112742669,0.0002297903,0.001730723,0.0008108675,0.0098435587,0.0345019684,0.021818868,0.0054948463,0.0038876083,0.0008037863,6.86E-05,0.0309762587,0.0016967395,0.000772926,0.0330978514,0.0015467055,0.0279980157,0.0106820254,0.0004753813,0.0388905229,0.0165203207,4.23E-05,0.0001018232,0.0018835197,0.0502999197,0.0201532777,0.0402948759,0.0042388988,0.0001067554,1.92E-05,0.0687479928,0.0025558529,0.0029247587,7.43E-05,0.0069476439,4.89E-05,8.04E-05,0.0002301947,0.0544329272,0.0004876573,0.157238458,0.0123011814,0.0308476176,0.0067707489,0.0181272967,0.0263715512,0.0002422777
tc0319,0.0274374916,0.0004955665,0.0025852272,0.0308005723,0.0058644716,0.0083993508,0.0123542669,0.0435846326,0.0033298059,9.43E-05,8.77E-05,0.0022219473,0.0015418144,0.0015736839,0.0004743715,5.34E-05,0.0002801433,0.0038309543,0.0300057702,0.0027462877,0.0006977189,0.0033969398,0.0005517655,0.0017429805,0.0256349133,0.0001038731,0.0068087912,0.0145822443,0.0125996773,0.0423713631,7.60E-05,0.0171641876,0.0797997723,0.0099729505,5.12E-05,0.0047074409,0.0011848571,0.0115788313,0.0451331742,0.1323704142,0.0149977266,0.0013968296,2.32E-05,0.0762269954,0.000416864,0.0323958512,0.0027412095,0.0114245387,5.91E-05,0.001222031,3.70E-05,0.0183421171,9.88E-05,0.0923099837,0.0096546316,0.0097839205,0.0033849287,0.1057499683,0.0313917503,5.16E-05
tc0320,0.009232893,0.0005699993,4.82E-05,0.0135121598,0.0013975798,0.0296342778,0.0268685496,0.0109051166,0.0060978392,9.08E-05,8.45E-05,0.0009546576,0.0206123881,0.0017277119,0.0010478443,5.15E-05,0.0013558074,0.0008795968,0.0196586841,0.0046880658,0.0106460266,0.0398044168,0.0001826351,8.00E-05,0.0421116822,0.0059149169,0.0001367346,0.002667385,0.0063843942,0.0097014803,7.33E-05,0.0083491309,0.1140278644,0.0191274885,4.93E-05,0.0001187553,0.0020446459,0.0049075452,0.0069652069,0.0775288412,0.0091749858,0.0012772843,2.24E-05,0.0121620934,0.0165229218,0.0121264386,8.67E-05,0.007521727,0.0006913607,0.0035654758,0.0002548845,0.0854461275,0.0005131054,0.0084056619,0.215323612,0.0012037947,0.0150823087,0.0359751602,0.0743543127,4.97E-05
tc0322,0.0279023212,0.0006018795,0.0007998893,0.0965802408,0.0147220241,0.0003537039,0.0090567197,0.0043059624,0.0169795434,8.86E-05,0.0015242361,9.38E-05,0.0056791527,0.0365492685,0.005128915,0.0012642561,0.001430341,0.004503194,0.0022794541,0.02351965,0.0001381139,0.0018948803,0.0030336333,7.81E-05,0.1351989187,9.76E-05,0.0015659157,0.0060990466,0.0118188248,0.0020324033,0.0003054162,0.0116343988,0.1329823299,0.0273310032,0.0002813344,0.0052259164,0.0121260021,0.058371491,0.0035871106,0.0055801317,0.0135623893,0.0001214606,2.18E-05,0.07198077,0.0009523064,0.0391423021,0.0165144547,0.0271099367,5.56E-05,9.15E-05,3.48E-05,0.0553699718,0.0017107545,0.0213052294,0.0303618074,0.0038150006,0.0014702007,0.0126431895,0.0309423037,4.85E-05
tc0323,0.0130492508,0.0001212846,0.0013143772,0.0297050205,0.003788981,0.0357865285,0.0172128379,0.0191464493,0.0070963423,0.0002809125,0.0002693107,0.0023753099,0.015181022,0.0032256321,0.0005467194,4.48E-05,0.0002348308,0.0096199221,0.0286615372,0.0471261623,0.0695811037,0.0111764296,0.0011378829,6.96E-05,0.0269117936,8.71E-05,0.0003208499,0.0050441343,0.0082769818,0.0026187526,6.37E-05,0.0004784848,0.0874005817,0.0030271821,4.29E-05,0.0014883663,0.0005706496,0.0235279428,0.0601135563,0.120069329,0.0114133537,0.0009204528,1.94E-05,0.0570538613,0.0001976291,0.0449370752,0.0004977283,0.0189260431,0.0010651334,8.16E-05,3.10E-05,0.0758669227,8.28E-05,0.0241812747,0.0426709319,6.72E-05,0.0044097794,0.0149519426,0.0457879173,4.33E-05
tc0324,0.0077594162,0.0027756961,0.0024052728,0.0132495166,0.0004077559,0.0043693826,0.0039023993,0.0110549026,0.0039464792,0.0030470164,0.0052915234,0.0035629565,0.0015457361,0.0066870131,0.0035800364,0.0017339773,0.0037406225,0.0003578953,0.0181473204,0.0002812117,0.0015444477,0.025589692,0.000337942,0.0033974471,0.0303859454,0.0107865895,0.0017306532,0.0654033252,0.0033668114,0.0003886842,0.0364376439,0.0261034568,0.0067734482,0.0238747028,0.0026706751,0.0370775171,0.0523605627,0.0515294404,0.061802709,0.0140202845,0.0018329291,0.0178302017,2.15E-05,0.0430429635,0.0060988445,0.0174226343,0.1007752214,0.0022644944,5.47E-05,0.0011929287,0.0049913468,0.0521973844,0.0038723088,0.1667291107,0.0020787003,7.42E-05,0.0088804248,0.0120350988,0.002179802,0.002997102
tc0327,0.009385219,0.0005611668,0.0002313994,0.0461770024,0.0200251688,0.0187157074,0.0087998395,0.0101400646,0.0001145319,0.0023815486,0.0004843427,9.36E-05,0.0036012951,0.0374232336,0.0539574125,5.01E-05,0.0014971068,0.0024660371,0.0231085878,0.0032761003,0.000788567,0.0090046009,0.0040858581,0.0002891984,0.0313996965,0.0099560561,0.0171967126,0.0076203832,0.0019906652,0.0022367486,0.0033917696,0.0097757018,0.00561239,0.1604567115,0.0004527855,0.0028763862,0.0060477039,0.0136209816,0.0008521289,0.0118457395,0.0180772067,0.0001212246,2.18E-05,0.0171522086,0.0043927265,0.003032698,8.44E-05,0.0041808656,0.2897460466,0.0021060042,0.0039219871,0.0484137757,0.0055693128,0.0097334497,0.0059590484,0.0025480804,0.034919902,0.0008119959,0.0071685324,4.84E-05
tc0328,0.0030451369,0.0055257917,0.0015419792,0.0422065916,0.0140773798,0.0638928885,0.0042592478,0.011930381,0.000429216,0.0009798831,0.0002506341,0.0002435562,0.0025667834,0.0127129758,0.0432302308,5.65E-05,0.0345981606,0.0005200708,0.0058578261,0.005313942,0.0001553159,0.0350909253,0.0099594428,8.78E-05,0.0038595337,0.0013544457,0.0009846452,0.0030753647,0.0015730642,0.0048523202,0.0002342339,0.0448227205,0.0041021122,0.1002929897,5.41E-05,0.002776589,0.0132790481,0.0036161537,0.0023571548,0.0148918134,0.0060028809,0.00418173,2.45E-05,0.0095266428,0.0077917425,0.0018591226,9.51E-05,0.0017837408,0.393062983,0.0098303524,0.0003134039,0.0268679108,0.0071143891,0.0090658618,0.0011347822,0.0009272413,0.0071761513,0.0034047308,0.009123202,5.46E-05
tc0329,0.0031624122,0.0513313073,0.000344524,0.0381785034,0.0020439564,0.015444226,0.0007222256,0.0215015813,0.0009550533,0.0153619119,0.0001078434,0.0004132278,0.0052735939,0.0068847843,0.0998933377,0.0170209194,0.156531734,0.0005481911,0.0053288135,0.0097540512,0.0001807025,0.0069517103,0.0477841359,0.0006599347,0.0039313544,0.0020910197,0.009982431,0.0065403575,0.003068755,0.0005576009,0.0517244596,0.0251518842,0.0068834232,0.0085627473,6.29E-05,0.0230547873,0.0541128969,0.0052898105,0.0017212763,0.00278083,0.008762747,0.0033542265,2.85E-05,0.0088068828,0.0002899152,0.0016289079,0.002451039,0.0008825772,0.164335128,0.0614326456,4.55E-05,0.0102032786,0.0032658272,0.0069295683,0.0053096973,9.86E-05,0.0058104029,0.0013596945,0.0027740901,0.0003354844
