idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0779,0.0023450774,0.0048084906,0.0083761259,0.0787079344,0.0265207303,0.0103731872,0.0003733827,0.0032191626,0.000426042,0.0002305952,0.0096292713,0.0050399526,0.0109340285,0.0039814627,0.0002243823,0.002872401,8.94E-05,0.0012359747,0.0094115692,0.2278065902,0.0137138846,0.0451510921,0.0250480858,0.000248666,0.0007202176,0.0018378583,0.0004100658,0.0005554286,0.0021254802,0.0001001091,0.001268923,0.0121468169,0.056306908,0.0236123914,0.0028420164,0.0002138552,0.0232573698,0.0057027758,0.0196771973,0.0656212061,0.0011178833,0.0034737727,0.0134719603,0.0157229149,0.000311351,0.005984975,0.0071839294,0.00277025,0.0236832958,0.0097435507,0.0140066643,0.0235734906,0.0007246671,0.0022034429,0.0054224886,0.0059033599,0.0849403322,0.0004033968,0.0697324332,0.0024597341
tc0781,0.0016954974,0.0121809929,0.0095381957,0.0235391936,0.0129876541,0.0230331322,0.0167980315,0.0717102334,0.0037035037,0.0001692208,0.0182952543,0.0014014791,0.0250156227,0.002268547,0.01151215,0.0063896727,0.003073001,0.0028238044,0.0131875189,0.017113411,0.1151950327,0.0488829472,0.0289679792,0.0003520247,0.0112124858,0.0350337858,0.006595787,0.0180671826,0.1222136855,0.0088192297,0.0001666306,0.0067893121,0.0324972177,0.0186760427,0.0086093332,0.0077928877,0.0063981447,0.0072289976,0.0244609434,0.0167990385,0.0002399372,0.006294445,0.0001633792,0.0058201188,0.0136663639,0.0009031549,0.0556450659,0.0127823066,0.0011457127,0.0079103335,0.0083562968,0.0008936055,0.0289958004,0.0024136063,0.0028024282,0.0155293824,0.0179294338,0.0008031541,0.0021976939,0.0143129757
tc0782,0.0059670679,0.028867776,0.0001103529,0.0008335265,0.0019678059,0.0053061231,0.0042604688,0.0033532077,0.0025358037,0.0088336472,0.0020857761,0.1379213664,0.0115346662,0.0002350803,0.0009127573,0.0154963333,0.0001056626,0.0002371296,0.0729272908,0.0001745897,0.0016135194,0.0436074051,0.0234389126,0.0014371741,0.0133705272,0.01321686,0.0129045488,0.0328217103,0.0011074019,0.0003268112,0.0040991832,0.035544947,0.0006630541,0.0008552577,0.001730003,0.0120419339,0.0082734553,0.0629799571,0.0030968571,0.0095239951,8.56E-05,0.0151764146,0.0025399544,0.0087457758,0.0010003181,0.0004882532,0.0725874639,0.0415845918,0.0039311484,0.0005256643,0.1392205809,0.0008288697,0.0154432748,0.0580893467,0.0035243058,0.0027585138,0.0066887003,0.0340613176,0.0029278157,0.003472111
tc0784,0.001723922,0.0316763218,0.0003125729,0.0004238596,0.000336281,0.0301837674,0.0070730233,0.0057575305,0.0038523309,0.1230055969,0.0096968052,0.1777514901,0.0130325528,0.0003859077,0.0001310676,0.0069485731,5.22E-05,0.0001171932,0.0201735386,8.63E-05,0.0007387114,0.0336140628,0.0184464449,0.0001452524,0.0387223588,0.0067874214,0.0131255738,0.0103570961,0.0046024787,5.85E-05,0.0005956572,0.0053808601,0.0002208898,0.0009872099,0.0310615848,0.0010720535,0.0011987681,0.0557207656,0.0005785109,0.0006621062,4.23E-05,0.0203555165,0.0001300469,0.001188508,0.0006448906,0.0001288119,0.0130180161,0.0349689922,0.0021530053,0.0003897606,0.0667927103,4.87E-05,0.0028192429,0.0832728577,0.0001055159,0.1041545259,0.0058807128,0.0037203842,0.0029448425,0.0004435456
tc0786,0.003087819,0.0060993886,0.0060984274,0.0306696429,0.0042247893,0.0141355063,0.008547535,0.0218377829,0.0147298327,0.0003937302,0.0064379126,0.0024281993,0.0263462243,0.2025063892,0.0079178726,0.0111646854,0.0079373774,0.0005655656,0.0055534364,0.0135532835,0.0204304585,0.0256397248,0.0027111987,0.0611336993,0.0083285616,0.0079335135,0.02138814,0.01546486,0.0156207166,0.0121997292,0.0003877036,0.0011550287,0.0042892987,0.1790686673,0.0016306632,0.0105278103,0.002622109,0.0010539002,0.0241502564,0.0024804332,0.0073700524,0.0097908725,0.0097522942,0.0039257339,0.003685261,0.0028077502,0.0108129009,0.0135844508,0.007972084,0.004402649,0.0050218557,0.0168257702,0.0143248699,0.0173407441,0.0092644109,0.001943182,0.0164603532,0.0060765643,0.020868568,0.0053177599
tc0787,0.0203742412,0.006238759,0.0109386009,0.0261623213,0.0017534362,0.0536879285,0.0206817604,0.0137578203,0.0061164969,0.0010176732,0.0068528222,0.0018189584,0.0101037341,0.1015133126,0.0240405829,0.0243395947,0.0002802491,0.0029863953,0.0022043946,0.0055503958,0.0007297979,0.0173203078,0.0848845002,0.013223641,0.0080742097,0.0098125345,0.0042143145,0.0185555674,0.014185296,0.0020363543,0.002143789,0.0003855858,0.0148942542,0.1292343149,0.0155888741,0.0106831943,0.0050850699,0.0033403626,0.0978933726,0.0037779083,5.12E-05,0.0265377307,0.0180410047,0.0029322238,0.0012584747,0.002505892,0.0140800415,0.0072786964,0.0389926964,0.0145860261,0.0045760554,5.89E-05,0.0197493622,0.019797582,0.0056579665,0.0079822598,0.0004122094,0.0047263016,0.0054192421,0.0088733835
tc0788,0.0157059953,0.0078433805,0.0003059154,0.004525339,0.0012412446,0.0309752996,0.0236271856,0.0081819614,0.0011758906,0.0005051698,0.0147265085,0.0048396745,0.0311075315,0.1700746113,0.0041148337,0.13212846,0.0001142511,0.0002564038,0.0148294077,0.0046426199,0.0063046,0.0074982898,0.0403395313,0.0007724155,0.0250845511,0.0337492066,0.0071710585,0.0229721238,0.0069529655,0.0001279389,0.0083957867,0.0014833228,0.0124311691,0.0277838522,0.0136749029,0.0087462093,0.0171780723,0.0024944053,0.0749930437,0.0169112105,9.26E-05,0.002077977,0.0066845196,0.0191904426,0.0069899187,0.0004874475,0.0200371945,0.0241535783,0.0043869187,0.0038933699,0.0119344741,0.0015458484,0.0649382502,0.0034327026,0.0002308554,0.0027671062,0.0049532689,0.0026273542,0.0030194288,0.0105704116
tc0789,0.0274467893,0.0119141619,0.0188069887,0.045371373,0.0005214661,0.0095283103,0.0022227064,0.028660373,0.0020911503,0.0001560142,0.0054521453,0.0094955293,0.0246399292,0.048602256,0.0026230894,0.0422943232,0.000290303,0.001766821,0.0069400298,0.0005159999,0.0196533529,0.0026673328,0.0170566333,0.0019373648,0.0055376469,0.0386861435,0.000277439,0.0078557076,0.025798891,6.77E-05,0.0026635132,0.0024607958,0.0620407481,0.0929531554,0.0340548631,0.0063953801,0.004469906,0.0075815954,0.0479950061,0.0043979778,4.90E-05,0.0017128098,0.0012514375,0.0192864571,0.0004072207,0.108529522,0.0038997823,0.0063848921,0.0115673368,0.00206178,0.0087147929,0.0060514131,0.0475165224,0.030056452,0.0096643365,0.0196035075,0.0200277061,0.0046225819,0.0134327032,0.0112687837
tc0790,0.0015524846,0.0033184564,0.0023186431,0.0621144625,0.0046544321,0.0055536896,0.0176281086,0.0481478347,0.0046307192,0.0003951274,0.0006899471,0.0008181798,0.0191076209,0.1563225634,0.0327576575,0.043319678,0.0005317244,0.0020184465,0.0065021529,0.0050803654,0.0269922088,0.0194063336,0.0133168967,0.0269814331,0.0005008133,0.0069961175,0.0022960471,0.0021435961,0.0370528447,0.0023070947,0.0010619892,0.0017484655,0.0072093494,0.1365029925,0.0150124135,0.0030238229,0.0102824085,0.0042778261,0.0414166859,0.0097489624,5.04E-05,0.0041691635,0.0042898073,0.007258093,0.0577211288,0.0001533421,0.0180144379,0.003778121,0.0369588854,0.0093435028,0.0040276522,0.0009744648,0.0107987804,0.0124163465,0.0195522274,0.0006663485,0.010427486,0.0017285546,0.0094875509,0.0024431305
tc0791,0.0096894941,0.0033274902,0.001741651,0.0558622586,0.0001430404,0.0140248397,0.00819416,0.020438348,0.0072123914,0.0003632472,0.0035040303,0.001306983,0.0129626401,0.2470142278,0.0010013831,0.0345342846,0.0002587025,0.0015528246,0.0011004212,0.0048933094,0.0105062877,0.0007697838,0.0603631628,0.0022227492,0.0033054075,0.0156400449,0.0016115914,0.0073857117,0.0216245024,0.003653554,0.0069441379,0.0019209041,0.0106198821,0.1821584821,0.0063478256,0.0034814093,0.0097043723,0.0071985239,0.0772593497,0.0014186285,0.0028245132,0.0053439678,0.0007231986,0.0046105978,0.0059486831,0.0003588805,0.0094908368,0.0041461836,0.0015699863,0.0105058011,0.0035321676,0.0023135138,0.0218343187,0.0150696898,0.0029293534,0.0039637962,0.0075424953,0.0189957648,0.0095271695,0.0055070442
tc0792,0.0006007694,0.0053544895,0.0005354589,0.0532188829,0.0018505721,0.0237998944,0.0048955621,0.0344601068,0.001151909,0.0027499301,0.0029245041,0.0017870735,0.0265243895,0.2050446416,0.0118366231,0.0198565015,0.0005754378,0.0012076641,0.006134809,0.0064101394,0.0199622934,0.0111041904,0.0155587624,0.0548723859,0.0101904081,0.0144211133,0.0022463448,0.0117405754,0.0322324762,7.15E-05,0.0228365873,0.0020684573,0.0443220891,0.1756482085,0.0043610175,0.0207520761,0.0035575954,0.0022669941,0.0343620968,0.0032812642,0.0004907843,0.0028374715,0.0024796474,0.0064037985,0.0142512978,0.0007827546,0.0138497136,0.0011727594,0.0028580787,0.0174065448,0.0072545524,5.95E-05,0.0057200701,0.0140908119,0.0040893333,0.003913497,0.0010444936,0.0021732505,0.0011978084,0.0011480764
tc0793,0.0037915121,0.0242853165,5.85E-05,0.0004301203,0.0001265935,0.0596497507,0.0061558817,0.0171305865,0.003422353,0.0017532698,0.0124266511,0.0035744352,0.034998308,0.0005810108,0.0012004044,0.1014217555,5.60E-05,0.0382168606,0.0067568118,0.0012259502,0.0134681188,0.0060975639,0.0123313756,0.0008493291,0.0638447764,0.0068315871,0.0058898034,0.0078261766,0.0526516391,6.27E-05,0.0217020151,0.0411980456,0.0002367666,0.0002234606,0.0450561865,0.0045573603,0.0259733238,0.0034967727,0.0094001854,0.0069326298,4.54E-05,0.0336594521,0.0006885861,0.0269657885,0.0003973141,0.0662479924,0.0172202874,0.0214261339,0.0013243122,0.0003801364,0.0138468989,5.22E-05,0.063955476,0.0071063959,0.001017391,0.0934716907,0.001310449,0.001133425,0.0007030368,0.0031559021
tc0794,0.0044876424,0.0073253445,0.0028912155,0.0010502536,0.0007966877,0.085804928,0.0137711503,0.0107275036,0.0099533029,0.0003142775,0.0202252312,0.0027573664,0.025402069,0.0021125449,0.000143449,0.007784818,5.72E-05,0.0027264793,0.0013660421,0.0015906322,0.0252368243,0.0006414509,0.0338902454,0.0003159307,0.031798223,0.0023850425,0.0086228023,0.0071475025,0.064651941,6.40E-05,0.0017643141,0.0473812949,0.0062670663,0.0025515114,0.0374952988,0.0044827878,0.178894444,0.0145307562,0.0073463445,0.0079933817,4.63E-05,0.0068001813,0.0621737523,0.0125656751,0.0017770284,0.005362291,0.009634635,0.0129880516,0.0034543776,0.0001550975,0.0223712671,0.0024394272,0.0527821794,0.0313905025,0.0002964733,0.0400126841,0.0066504252,0.0025769889,0.0009490879,0.040824302
tc0795,0.0292312585,0.0228604477,7.69E-05,0.0002712062,0.0007509531,0.0306929537,0.0317143767,0.006671213,0.0100939589,0.0452838858,0.030742211,0.0017401675,0.0137598774,0.0001638111,0.0007541464,0.0432329248,7.36E-05,0.0045859352,0.0009692499,0.0012640343,0.0066878434,0.0068087134,0.0095425784,0.0003903921,0.0282630806,0.0044986303,0.0146699005,0.001366794,0.0591021927,8.25E-05,0.0038523714,0.0094625235,0.0199250322,0.0008632901,0.028786466,0.0001761316,0.1891215058,0.0096655332,0.0053901711,0.0021120241,0.0002327055,0.0013087413,0.0003611019,0.0174562277,0.0004357946,0.0051689969,0.0242441375,0.0111976422,0.0039614175,0.0010700975,0.0402372313,6.86E-05,0.0550244318,0.0133765983,0.0010738068,0.1360568195,0.0016634232,0.0010690609,0.0016882793,0.0086041001
tc0796,0.0001943161,0.0013723682,6.94E-05,0.0334077766,0.000150323,0.001297149,0.0290285184,0.0834175792,0.000316751,0.0001714414,0.0032688788,0.0031794856,0.0087409203,0.0001478739,0.0001668223,0.0034489518,0.0095918831,0.0022547666,0.0021771376,0.130052987,0.0352382877,0.0171224347,0.0011493262,0.0589933626,0.0160938752,0.0160654004,0.0080254198,0.0004129465,0.0502532704,0.0464863432,0.0001688173,0.0057326708,0.1143294114,0.0044765546,0.0185739382,0.0001589957,0.0037729063,0.0004588983,0.0668469909,0.0010254708,0.0056688092,0.0026946652,0.0043041118,0.0002911943,0.0349237277,0.0001639513,0.0021786151,0.0057290712,0.0240743381,0.0405060533,0.0005014106,0.0214678021,0.0012769037,0.0013474398,0.0001343001,0.0018987477,0.0226857846,0.0170852933,0.009690171,0.0255369432
tc0797,0.000815333,0.0143415396,0.0012376332,0.0026275269,0.004197607,0.0865954349,0.0101474345,0.0087962289,0.0146315174,0.0079830416,0.046581815,0.0058744449,0.0384492859,0.0001518784,0.0003321355,0.0059976157,6.83E-05,0.0070337533,0.0076951637,0.0002778388,0.0166696543,0.0118387714,0.0132981698,0.0001898832,0.02997151,0.0086959093,0.0125913811,0.003489713,0.0576385148,0.0007010472,0.0014035046,0.0447372212,0.0033348426,0.0024043069,0.0043608784,0.0001633014,0.1998987946,0.0119017794,0.0139299209,0.0077348154,0.0002203665,0.0048181544,0.0628609956,0.0076335948,0.0010261093,0.0074776158,0.0117929701,0.0050797615,0.0006095752,0.0049942569,0.0090130269,0.000216086,0.1058912046,0.0023813643,0.0001379371,0.0246791192,0.0034817703,0.0011120289,0.0048137192,0.03297093
tc0798,0.003121956,0.0151837615,0.0005355576,0.0123950391,0.0001837215,0.0281948537,0.0244304012,0.0310767968,0.0073875019,0.0006492589,0.0102977601,0.0021991151,0.0424219134,0.0035311575,0.0051410049,0.0426042993,0.0002901164,0.0187796792,0.0085063474,0.0023399748,0.0074084099,0.0067543484,0.0269782898,0.0083678974,0.0070457545,0.0384359051,0.0051473589,0.0238850798,0.2130333295,9.10E-05,0.0079805586,0.0053823995,0.0287477606,0.0096720577,0.0080149204,0.002203539,0.1002172178,0.0014510849,0.00862841,0.0042548662,6.58E-05,0.0189833648,0.0008289496,0.0193123999,0.001385361,0.0021483554,0.0111070048,0.0063495506,0.0034271027,0.010294056,0.0066886137,0.0030718962,0.064734769,0.0162404634,0.0003812773,0.0240336167,0.0159480342,0.0057431234,0.0037392614,0.0125465964
tc0799,0.0010337796,0.0039132172,0.0060423996,0.0172918046,0.0031033077,0.0443085946,0.0255288371,0.0221406985,0.0017295787,0.0016007402,0.0167737559,0.0168277521,0.0131674966,0.0041947831,0.0017473357,0.0202328763,0.0026143161,0.0025035282,0.007908407,0.0005097232,0.0533878039,0.0081715497,0.0113452485,0.0020249931,0.0054057769,0.0082532094,0.0047139605,0.0025327608,0.201742212,5.58E-05,0.0010429292,0.0096421887,0.0265413581,0.0193677274,0.0333150659,0.0045978419,0.0388821594,0.0203340789,0.0071564199,0.0010172898,0.0009784993,0.001634698,0.0017208974,0.0095351921,0.001789516,0.0058446884,0.0206025837,0.0013502411,0.0084514728,0.0006866455,0.0045021584,0.001503856,0.0415383628,0.0280800197,0.0010339659,0.0248948504,0.0821751937,0.0070529892,0.0047137512,0.0792071254
tc0800,0.0007941201,0.0062799092,0.002440789,0.0085277239,0.0001288585,0.0398274538,0.0121899171,0.0354944377,0.014640379,0.0007835609,0.0026263811,0.0020418166,0.0513797677,0.0007524224,0.0010168691,0.0299397039,0.0010724571,0.0086524489,0.0031666612,0.0048252152,0.0427562363,0.0058190464,0.0196367102,0.0055492273,0.00645062,0.0082235355,0.0075075203,0.0103273208,0.2861102441,0.0002656028,0.0003465139,0.0066910419,0.0025440174,0.0063820316,0.0023275429,0.0208579688,0.0645686321,0.0052398728,0.0650516582,0.0080947546,4.62E-05,0.0099130022,0.0001418882,0.0101760753,0.0017496141,0.0005683158,0.0232861144,0.0059984073,0.0045401476,0.0016254878,0.0006462951,5.31E-05,0.0407501942,0.014456782,0.0005429599,0.0214656538,0.0234745204,0.0113688155,0.0018343603,0.0260310992
tc0801,0.0019101513,0.0098611975,0.0017905321,0.0136162696,0.000440161,0.0577462398,0.0257669767,0.0282944344,0.0015140689,0.0090808802,0.0160491262,0.0070995963,0.0512508004,0.0010156458,0.0020086121,0.0046500402,0.0033230955,0.011713062,0.0153955663,0.0035127501,0.0547287681,0.0131839447,0.0083071869,0.0009516522,0.0137998774,0.0197236213,0.0139132485,0.0031658697,0.1826622821,0.0010046371,0.0015076274,0.0326962716,0.0048699239,0.0043068545,0.0184084261,0.0006628212,0.0783128708,0.0233068181,0.0371327241,0.0022072839,0.0009758373,0.00181153,0.0172479018,0.0091319779,0.0018047076,0.0267308893,0.005939913,0.0260287759,0.0095135875,0.0019008734,0.0041647697,0.0001813899,0.0128487719,0.0188007648,0.0003932446,0.014226471,0.0322559611,0.0154318423,0.0009621339,0.0187567409
tc0802,0.0002070504,0.0070217211,0.0019594314,0.0129945182,0.0062257921,0.0074369579,0.0311741779,0.0153671745,0.0140104481,0.0005988742,0.0030597209,0.0033628273,0.0294224685,0.0001575646,0.0001777548,0.0083038074,0.0020191453,0.0001589382,0.0081369514,0.0001170203,0.0467279459,0.0199178271,0.0326341119,0.0001969922,0.0172530544,0.0042041028,0.0135701378,0.0073385346,0.2253090453,0.0013620313,0.0010293905,0.1130402729,0.0278617736,0.0113103853,0.0218537722,0.0001694153,0.1088495358,0.0067199908,0.0084833388,0.0110680587,0.0002668925,0.0031773407,0.0025413811,0.0130953678,0.0010977539,0.002060162,0.0134965376,0.0109779847,0.0032829251,0.0008213122,0.0041720102,0.0023967353,0.009876512,0.0221216893,0.0012037013,0.022414268,0.0154520436,0.0020239427,0.0071137426,0.031595636
tc0805,0.0017026327,0.004442879,0.0059566295,0.0002397035,0.0011978048,0.0005473324,0.0002717982,0.0025988486,0.0097801626,0.002184362,0.0013414102,0.0065608417,0.0226104934,0.0001447832,0.0001633357,0.0092932675,6.51E-05,0.0001460454,0.0296948724,0.0001075278,0.005854071,0.0003469453,0.0004025992,0.0250196649,0.0036497859,0.0068326259,0.0002985011,0.024042042,0.0012954976,0.0943165355,0.0001652889,0.0023302501,0.0015129275,0.0271572105,0.0423375398,0.0233254796,0.0002580582,0.0088429002,0.0905534346,0.0002813324,5.27E-05,0.0187287217,0.0008744079,0.0128633007,0.0100154656,0.0279919119,0.0234459614,0.0317382986,0.0414805946,0.0010601351,0.0047257048,0.188205569,0.0034614103,0.0252453729,0.0001314932,0.0123428246,0.0156330387,0.1126640064,0.0081227754,0.0033437692
tc0812,0.0020291755,0.0220857295,5.58E-05,0.000196854,0.0010959736,0.0938639475,0.0002232114,0.0008042077,0.0084116137,0.0001378518,0.015323856,0.0182549814,0.0300764403,0.0001189017,0.0001341377,0.0093338926,5.34E-05,0.0030629058,0.0193004382,0.0002834907,0.0016908147,0.0047231558,0.0122973167,0.0001486547,0.197467622,0.0116624073,0.0008670603,0.0079792359,0.003525467,5.98E-05,0.0013817559,0.0222072423,0.0002260638,0.0002133592,0.0016009226,0.0001278445,0.0006383802,0.0077499664,0.0009534936,0.0045251027,4.33E-05,0.0064016011,0.0013872144,0.0069426162,0.0001861283,0.002831582,0.0302577719,0.0229604777,0.0006357762,0.0007305839,0.2940118286,4.98E-05,0.0180834737,0.0124125893,0.0005215437,0.0955591191,0.0001823487,0.0010218926,0.0004755639,0.0004121857
tc0823,0.0003266576,0.0040579187,0.0019539255,0.0001916527,0.1875666268,0.0064902749,0.0003960668,0.0010982263,0.0067198089,0.0011939734,0.0352494371,0.0865253015,0.0065532708,0.0006435287,0.0001305935,0.0029243259,5.20E-05,0.0009776473,0.1008532441,0.0006137415,0.0420302566,0.0176600068,0.0071169304,0.0001447269,0.0416007195,0.0098309716,0.0093971665,0.0006723491,0.0070150835,5.83E-05,0.0001321552,0.0336435875,0.0012747264,0.0012679137,0.009979564,0.0001244666,0.0016510012,0.0148859512,0.0021108533,0.0037148196,4.22E-05,0.0058231101,0.0011768232,0.0203065915,0.0017687046,0.0008545637,0.0243883161,0.0375055073,0.0002309339,0.0013759165,0.0145027273,4.85E-05,0.0202514543,0.0197191072,0.000578102,0.0350387231,0.1226411527,0.0032543324,0.008342839,0.0333206646
tc0824,0.0001525131,0.0720698017,5.45E-05,0.0001921525,0.0010101227,0.033043548,0.0031815271,0.0018535268,0.0086746579,0.0001345594,0.0252944756,0.0140837786,0.0146780765,0.0001160619,0.000130934,0.0306971811,5.22E-05,0.0001170737,0.107107394,8.62E-05,0.0009009461,0.0058596156,0.0060359099,0.0001451043,0.1197290932,0.0242076094,0.0037691763,0.0006563866,0.0020582092,0.0003517115,0.00072874,0.0449054692,0.0002206646,0.0008346978,0.0007844956,0.0072029057,0.0002068661,0.0541196555,0.0018173266,0.0011114723,4.23E-05,0.0162243135,0.003133333,0.0017019462,0.0004758405,0.0037436403,0.0439079062,0.0736715389,0.0005274344,0.0019152155,0.228841295,4.86E-05,0.0113475337,0.0153201247,0.0001054083,0.0070709842,0.0004730189,0.002011768,0.0002578978,0.000803615
tc0825,0.0011342301,0.0133967232,0.0012467169,0.0039330945,0.0001302092,0.0163765288,0.0811266321,0.0111728533,0.0089034121,0.0015800091,0.0835657422,0.015739493,0.0178156819,0.0001280878,0.0010185543,0.0129796197,0.0037821102,0.0003109148,0.0373162346,0.0002961228,0.0613735547,0.0088857682,0.0198552811,0.0013606623,0.0327154772,0.0311378269,0.0102867706,0.0013798599,0.0518818478,6.45E-05,0.0010025014,0.0123356792,0.1166492176,0.0031486604,0.0125169742,0.0015801422,0.0216997295,0.0184010058,0.0127275775,0.0160277234,0.0003705316,0.0051115198,0.0007014878,0.0188148854,0.0023670869,0.0015854154,0.0010367961,0.0142628253,0.0029807257,0.0025586225,0.0035851918,0.0002203462,0.0404384715,0.0318613155,0.0001163303,0.0130962895,0.02429341,0.001526191,0.0053644326,0.0827244248
tc0826,0.0006770162,0.0058187899,0.0001013285,0.0098028743,0.0107121116,0.0319570096,0.0477859174,0.003400042,0.0129780213,0.0097089961,0.0232471731,0.0144319115,0.0213296732,0.0002158559,0.001231631,0.0114984863,0.0004927238,0.0093281804,0.033960405,0.0003552702,0.0432008187,0.0160046303,0.0151296827,0.0002698699,0.0308751848,0.0126808678,0.007535527,0.0078073947,0.0357597259,0.0001086455,0.0008364783,0.0093822419,0.0835567233,0.0113282341,0.0200659629,0.0002320908,0.0231627063,0.0135558486,0.0075651901,0.0343630473,7.86E-05,0.0080695014,0.0195102696,0.0456434095,0.0109190426,0.0065948122,0.015231416,0.0200772453,0.0045714493,0.0010929183,0.0060987513,9.04E-05,0.0682968884,0.0210566882,0.0007895949,0.0229739336,0.0545948858,0.0008693585,0.0040682864,0.0669182036
tc0827,0.0024585953,0.0151062431,0.002330799,0.0066443659,0.0003098308,0.0498155861,0.0211637176,0.0050246442,0.0139855073,0.0205820222,0.0639146159,0.0143483243,0.0228001395,0.0045200809,0.0023606334,0.0026344513,0.0009861288,0.0035725667,0.0198540071,0.0034180304,0.0156264044,0.0570548029,0.0279777443,0.0033175296,0.0006308195,0.0418005087,0.0064386308,0.0056019806,0.032481811,0.0011387779,0.0001420876,0.0082306145,0.155405877,0.0042788794,0.0407424333,0.0025963123,0.0187957259,0.0149554584,0.0110903137,0.0233583285,4.53E-05,0.0015286866,0.0019010137,0.0112228676,0.0007512856,0.0006711458,0.0025692845,0.0239099011,0.0025935583,0.0036329459,0.0086213298,5.21E-05,0.0173089524,0.0469364483,0.0023396284,0.0043748959,0.0167130898,0.008040308,0.0134199878,0.0858718642
tc0828,0.0001583964,0.0089244709,5.66E-05,0.0028904963,0.0149485842,0.0147151075,0.0028979111,0.0128885865,0.0833914045,0.0003338738,0.0084717565,0.0163659623,0.0058183221,0.0093616324,0.001553459,0.0087787175,0.0002907338,0.0065300319,0.0071710877,8.95E-05,0.0343169037,0.0399062887,0.0196563133,0.0005759302,0.0126363909,0.0136543018,0.0064554604,0.0036196154,0.0129071701,6.07E-05,0.0003440795,0.0378459428,0.1162427839,0.0095922702,0.1192222768,0.0074349691,0.0369978041,0.0099446529,0.0095742256,0.0219536423,0.0004342781,0.0004808594,0.0200858027,0.0033327833,0.0006193697,0.0019465378,0.0008505373,0.0345279897,0.0006340635,0.0055520029,0.006053862,0.0023549556,0.0348144168,0.0697212796,0.0001094745,0.0226742724,0.0197059139,0.0038263353,0.0024711616,0.0512257714
tc0829,0.0052934518,0.0036508682,0.0079362315,0.0423359657,0.0005115471,0.0094279698,0.0063296223,0.0278311328,0.0043341792,0.0012459367,0.0013116205,0.0071307283,0.0066697438,0.0007571597,0.0349686515,0.0134755235,0.0065044883,0.0105186169,0.0030514082,0.0044069419,0.0025467132,0.0095432617,0.0155607291,0.0264513006,0.0023791032,0.0462173489,0.0052016653,0.0284928692,0.0260009214,0.0082950025,0.0105464026,0.0010072246,0.0834656302,0.2599645627,0.0139213285,0.0081530904,0.0033542714,0.0031304468,0.0439434397,0.003240519,0.011632111,0.033869059,0.0039020659,0.0037048437,0.0010629864,0.000365509,0.0030155028,0.0011124647,0.0015267745,0.0023996945,0.0036075537,0.0491438375,0.0315128329,0.0128099119,0.0024430003,0.0096296171,0.011596537,0.0095816773,0.0064649354,0.0015114666
tc0836,0.0010325361,0.0082380584,0.0074386347,0.0177060165,0.001958473,0.018921342,0.0208652006,0.0077496357,0.0032255928,0.0003463845,0.0312134411,0.0031676824,0.0382406401,0.0164519991,0.0039453432,0.0086429282,0.0009902608,0.0203875011,0.0101665606,0.0020363279,0.0079070342,0.0099630322,0.0283994615,0.0025010221,0.0071319902,0.0149437582,0.0004397093,0.0184961358,0.0390889025,0.0081824029,0.0055452718,0.0005561619,0.0212496683,0.1770443474,0.0065210647,0.0001395109,0.0191105719,0.0254785595,0.0792527675,0.0143166562,4.73E-05,0.0088270959,0.0011634384,0.0091338841,0.0019306349,0.0031902473,0.0133810875,0.0157292182,0.0004566606,0.0380536022,0.0197719201,0.0210947768,0.0418901728,0.0245594983,0.0047311724,0.0013710536,0.0153741158,0.005552637,0.0044200701,0.0603288613
tc0838,0.0834973812,0.0213825131,7.11E-05,0.0004345314,0.0005544831,0.0471211928,0.0131426464,0.00266439,0.0132592095,0.0009319811,0.0263310136,0.1751162211,0.0358163296,0.0001515178,0.0015049506,0.044982847,6.81E-05,0.0003542766,0.0332474185,0.0001125295,0.0003086083,0.0090108734,0.0109012457,0.0001894324,0.0567747071,0.0096466771,0.0039790055,0.0009726427,0.0029474779,7.63E-05,0.0013572903,0.0029038711,0.0014429937,0.0015711543,0.0066021766,0.001313253,0.0052970468,0.0357446511,0.0011925537,0.0017977492,5.52E-05,0.0005618653,0.000561812,0.0051415872,0.0002371855,0.0005343382,0.031892184,0.0427519892,0.0026555284,0.0003899708,0.1588425684,6.35E-05,0.0277064282,0.0184498804,0.0009187075,0.0486836454,0.000232369,0.0037406049,0.0003366833,0.0014696487
tc0839,0.0158325851,0.0212875373,5.63E-05,0.0001985878,0.0032267476,0.0143053558,0.0060431466,0.0003910729,0.0014274346,0.0020332533,0.0132483528,0.3374370233,0.0139849624,0.000119949,0.0001353191,0.0023294802,5.39E-05,0.0068115791,0.0131567526,8.91E-05,0.0023581008,0.0435239383,0.0089995051,0.000149964,0.0261841955,0.009661981,0.0024013591,0.0223109626,0.0073696769,0.0009782276,0.0001369373,0.0321146407,0.0002280549,0.0002152384,0.0007897053,0.0001289705,0.0049474738,0.1339278764,0.0034192748,0.0030435934,4.37E-05,0.042687107,0.0023361107,0.0027098255,0.0001877677,0.0004469043,0.0073092872,0.0122707834,0.0005462662,0.0001463075,0.0669683936,5.02E-05,0.0436484069,0.0338890187,0.0001089385,0.0224198473,0.0004926362,0.0054435993,0.000266535,0.0029702005
