tc_author-short,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
ROSIMOND,0.0004211084,0.0139435458,0.0044960739,0.0123810309,0.0006391247,0.049555784,0.0023039128,0.0360368693,0.0134783312,0.0001571483,0.0239574736,0.002030808,0.0276119357,0.0482231958,0.0107481275,0.0300452168,0.0005309204,0.0088536564,0.015801849,0.0005706632,0.0071599564,0.0114326445,0.027464332,0.0063159966,0.0096997873,0.0421276585,0.0002794558,0.0151727691,0.009858423,0.0036265966,0.0071187129,0.0006223663,0.0335916077,0.0999444281,0.0023846451,0.000623597,0.0206397138,0.0160798939,0.0290033711,0.0105589784,0.0002851491,0.000322433,0.0013321589,0.0307204406,0.0039917809,0.0036696891,0.0152595355,0.0426489809,0.0147538781,0.1148056549,0.0081291268,0.0194158365,0.0086502119,0.0061441304,0.004223858,0.0074937128,0.0061892487,0.0087599449,0.0172517844,0.0304607345
ROTROU,0.0089681731,0.026859532,0.0007319395,0.0021601151,0.013731514,0.0286053328,0.0166437551,0.0397134002,0.005894405,0.0021670734,0.0269501803,0.004878696,0.0288608271,0.0036928264,0.0004612879,0.0089434649,0.0009025996,0.0052300719,0.0101798011,0.0024055182,0.098865192,0.0402774795,0.0249416115,0.0013542055,0.0217507009,0.0211579898,0.0091051367,0.0061494276,0.0562462317,0.0015344916,0.0047037706,0.0413436801,0.0103376832,0.0071265322,0.0156511108,0.0035873797,0.0166499975,0.0257169221,0.019445239,0.0474800632,0.0004708115,0.0118408485,0.0083554002,0.0125939451,0.0006623118,0.0050401044,0.0242069091,0.0205239159,0.001380409,0.0014816848,0.0117686906,0.0008523381,0.025389788,0.0231743104,0.0010117617,0.0385550061,0.0162226149,0.0034849398,0.0039737783,0.0776050731
SAINTEVREMOND,0.0023450774,0.0048084906,0.0083761259,0.0787079344,0.0265207303,0.0103731872,0.0003733827,0.0032191626,0.000426042,0.0002305952,0.0096292713,0.0050399526,0.0109340285,0.0039814627,0.0002243823,0.002872401,8.94E-05,0.0012359747,0.0094115692,0.2278065902,0.0137138846,0.0451510921,0.0250480858,0.000248666,0.0007202176,0.0018378583,0.0004100658,0.0005554286,0.0021254802,0.0001001091,0.001268923,0.0121468169,0.056306908,0.0236123914,0.0028420164,0.0002138552,0.0232573698,0.0057027758,0.0196771973,0.0656212061,0.0011178833,0.0034737727,0.0134719603,0.0157229149,0.000311351,0.005984975,0.0071839294,0.00277025,0.0236832958,0.0097435507,0.0140066643,0.0235734906,0.0007246671,0.0022034429,0.0054224886,0.0059033599,0.0849403322,0.0004033968,0.0697324332,0.0024597341
SALLEBRAY,0.0016954974,0.0121809929,0.0095381957,0.0235391936,0.0129876541,0.0230331322,0.0167980315,0.0717102334,0.0037035037,0.0001692208,0.0182952543,0.0014014791,0.0250156227,0.002268547,0.01151215,0.0063896727,0.003073001,0.0028238044,0.0131875189,0.017113411,0.1151950327,0.0488829472,0.0289679792,0.0003520247,0.0112124858,0.0350337858,0.006595787,0.0180671826,0.1222136855,0.0088192297,0.0001666306,0.0067893121,0.0324972177,0.0186760427,0.0086093332,0.0077928877,0.0063981447,0.0072289976,0.0244609434,0.0167990385,0.0002399372,0.006294445,0.0001633792,0.0058201188,0.0136663639,0.0009031549,0.0556450659,0.0127823066,0.0011457127,0.0079103335,0.0083562968,0.0008936055,0.0289958004,0.0024136063,0.0028024282,0.0155293824,0.0179294338,0.0008031541,0.0021976939,0.0143129757
SAURIN,0.0039303578,0.030215878,0.0002074185,0.0006368864,0.0011846739,0.0172473924,0.0056104949,0.0045072826,0.0031677368,0.063636183,0.0057390701,0.1570398258,0.0122536517,0.0003074775,0.0005375463,0.0113934084,8.00E-05,0.0001795601,0.0476054897,0.0001322034,0.0011936116,0.0388106008,0.0210425281,0.0008170517,0.0255394063,0.0101307295,0.0130106408,0.0220386955,0.0027850388,0.0001980105,0.0024174907,0.0210661853,0.0004508152,0.0009185948,0.0158091623,0.0067763913,0.0048776054,0.0594955452,0.0018880509,0.0052702884,6.48E-05,0.0176623835,0.0013831988,0.0051182873,0.0008297129,0.0003157214,0.0439941289,0.038409104,0.0030776397,0.0004604306,0.104455203,0.0004543742,0.0093837395,0.070177432,0.0018832866,0.0514285996,0.0063008663,0.0194976696,0.0029359886,0.0020183996
SCARRON,0.010428989,0.0082920364,0.0051318208,0.0354691048,0.0017865904,0.0260358694,0.0114749898,0.0240673705,0.0050051661,0.0009219394,0.0065292041,0.0032524074,0.0229895445,0.1444334294,0.0106161969,0.0503334241,0.0012139475,0.0055625275,0.0062064241,0.0052394517,0.0146417743,0.0111324541,0.0315890798,0.0203108701,0.0148796737,0.0170364486,0.0054754759,0.0118172585,0.0253475353,0.0025199819,0.0082785346,0.0060112656,0.020156085,0.1176107797,0.0164728678,0.0086685979,0.0096061628,0.0040040185,0.0519585244,0.0060459482,0.0013602139,0.0103569335,0.0054789802,0.0110719774,0.0111789504,0.0220290624,0.0133218711,0.0099674695,0.0130708988,0.0080530387,0.0072744333,0.0034172506,0.030602557,0.0150330335,0.0064655655,0.0156135443,0.007729632,0.005432046,0.0079162771,0.0060724944
SCUDERY,0.005124371,0.0105047755,0.0021551514,0.0092556684,0.0019855191,0.0482734202,0.0217614652,0.0212692436,0.0088088326,0.0082676848,0.0192309381,0.0055627984,0.0311028869,0.0015028752,0.0012894459,0.0191135839,0.0014677518,0.0065038529,0.0063671244,0.0063560462,0.0315527342,0.0092390446,0.0182843695,0.004112848,0.0180901143,0.0112894948,0.0099757784,0.0065956634,0.1495592993,0.0021113285,0.0021943476,0.0319125098,0.0184080466,0.0070520588,0.019982099,0.0037582299,0.1185053844,0.0117535393,0.0196139229,0.0052621278,0.0005624327,0.0055721686,0.0200460897,0.0116855708,0.0026033211,0.0067116718,0.0146272395,0.0094772634,0.0053381154,0.0039709256,0.0115554373,0.001947732,0.0485274647,0.0177362967,0.0006086905,0.0379441896,0.023552101,0.0059318733,0.0034805817,0.0329644578
SEDAINE,0.0017026327,0.004442879,0.0059566295,0.0002397035,0.0011978048,0.0005473324,0.0002717982,0.0025988486,0.0097801626,0.002184362,0.0013414102,0.0065608417,0.0226104934,0.0001447832,0.0001633357,0.0092932675,6.51E-05,0.0001460454,0.0296948724,0.0001075278,0.005854071,0.0003469453,0.0004025992,0.0250196649,0.0036497859,0.0068326259,0.0002985011,0.024042042,0.0012954976,0.0943165355,0.0001652889,0.0023302501,0.0015129275,0.0271572105,0.0423375398,0.0233254796,0.0002580582,0.0088429002,0.0905534346,0.0002813324,5.27E-05,0.0187287217,0.0008744079,0.0128633007,0.0100154656,0.0279919119,0.0234459614,0.0317382986,0.0414805946,0.0010601351,0.0047257048,0.188205569,0.0034614103,0.0252453729,0.0001314932,0.0123428246,0.0156330387,0.1126640064,0.0081227754,0.0033437692
SOMMERIVE,0.0020291755,0.0220857295,5.58E-05,0.000196854,0.0010959736,0.0938639475,0.0002232114,0.0008042077,0.0084116137,0.0001378518,0.015323856,0.0182549814,0.0300764403,0.0001189017,0.0001341377,0.0093338926,5.34E-05,0.0030629058,0.0193004382,0.0002834907,0.0016908147,0.0047231558,0.0122973167,0.0001486547,0.197467622,0.0116624073,0.0008670603,0.0079792359,0.003525467,5.98E-05,0.0013817559,0.0222072423,0.0002260638,0.0002133592,0.0016009226,0.0001278445,0.0006383802,0.0077499664,0.0009534936,0.0045251027,4.33E-05,0.0064016011,0.0013872144,0.0069426162,0.0001861283,0.002831582,0.0302577719,0.0229604777,0.0006357762,0.0007305839,0.2940118286,4.98E-05,0.0180834737,0.0124125893,0.0005215437,0.0955591191,0.0001823487,0.0010218926,0.0004755639,0.0004121857
TANEVOT,0.0003266576,0.0040579187,0.0019539255,0.0001916527,0.1875666268,0.0064902749,0.0003960668,0.0010982263,0.0067198089,0.0011939734,0.0352494371,0.0865253015,0.0065532708,0.0006435287,0.0001305935,0.0029243259,5.20E-05,0.0009776473,0.1008532441,0.0006137415,0.0420302566,0.0176600068,0.0071169304,0.0001447269,0.0416007195,0.0098309716,0.0093971665,0.0006723491,0.0070150835,5.83E-05,0.0001321552,0.0336435875,0.0012747264,0.0012679137,0.009979564,0.0001244666,0.0016510012,0.0148859512,0.0021108533,0.0037148196,4.22E-05,0.0058231101,0.0011768232,0.0203065915,0.0017687046,0.0008545637,0.0243883161,0.0375055073,0.0002309339,0.0013759165,0.0145027273,4.85E-05,0.0202514543,0.0197191072,0.000578102,0.0350387231,0.1226411527,0.0032543324,0.008342839,0.0333206646
THIBOUVILLE,0.0001525131,0.0720698017,5.45E-05,0.0001921525,0.0010101227,0.033043548,0.0031815271,0.0018535268,0.0086746579,0.0001345594,0.0252944756,0.0140837786,0.0146780765,0.0001160619,0.000130934,0.0306971811,5.22E-05,0.0001170737,0.107107394,8.62E-05,0.0009009461,0.0058596156,0.0060359099,0.0001451043,0.1197290932,0.0242076094,0.0037691763,0.0006563866,0.0020582092,0.0003517115,0.00072874,0.0449054692,0.0002206646,0.0008346978,0.0007844956,0.0072029057,0.0002068661,0.0541196555,0.0018173266,0.0011114723,4.23E-05,0.0162243135,0.003133333,0.0017019462,0.0004758405,0.0037436403,0.0439079062,0.0736715389,0.0005274344,0.0019152155,0.228841295,4.86E-05,0.0113475337,0.0153201247,0.0001054083,0.0070709842,0.0004730189,0.002011768,0.0002578978,0.000803615
TRISTAN,0.0020071848,0.0094374778,0.0024224943,0.0134301933,0.0050024318,0.0246141299,0.0324062217,0.0121545315,0.0233470073,0.0068160606,0.0369868032,0.0135207646,0.0150385799,0.00286735,0.0084907574,0.0098806864,0.0024912307,0.0059971003,0.020433087,0.0017729855,0.0311843596,0.0260584262,0.0196939441,0.0066257526,0.0157356317,0.029712522,0.0071979535,0.0095504012,0.0322458384,0.002005858,0.0026548072,0.013191599,0.1112867717,0.0595128433,0.0395453649,0.0039590084,0.0203507205,0.0120305643,0.0172947832,0.0195431407,0.0025977536,0.0100769195,0.0088042644,0.0165089826,0.0031085527,0.0021834654,0.0044977155,0.0183521246,0.0024813709,0.0030075587,0.0055748122,0.0107141163,0.0381820684,0.0358139097,0.0011916871,0.0142293722,0.0251487619,0.0048438947,0.0064884448,0.0576968564
VILLIERS,0.0010325361,0.0082380584,0.0074386347,0.0177060165,0.001958473,0.018921342,0.0208652006,0.0077496357,0.0032255928,0.0003463845,0.0312134411,0.0031676824,0.0382406401,0.0164519991,0.0039453432,0.0086429282,0.0009902608,0.0203875011,0.0101665606,0.0020363279,0.0079070342,0.0099630322,0.0283994615,0.0025010221,0.0071319902,0.0149437582,0.0004397093,0.0184961358,0.0390889025,0.0081824029,0.0055452718,0.0005561619,0.0212496683,0.1770443474,0.0065210647,0.0001395109,0.0191105719,0.0254785595,0.0792527675,0.0143166562,4.73E-05,0.0088270959,0.0011634384,0.0091338841,0.0019306349,0.0031902473,0.0133810875,0.0157292182,0.0004566606,0.0380536022,0.0197719201,0.0210947768,0.0418901728,0.0245594983,0.0047311724,0.0013710536,0.0153741158,0.005552637,0.0044200701,0.0603288613
VOLTAIRE,0.0097553691,0.0102424733,0.0014134776,0.0029954515,0.0235726428,0.0225490764,0.004381425,0.0038160482,0.0171890059,0.0215263865,0.0241672356,0.1824830756,0.0114285568,0.000814863,0.0118647347,0.021672406,0.0020904984,0.0023342458,0.0198260471,0.0017365194,0.0028172552,0.0170234229,0.0104380132,0.0207393641,0.0259351948,0.0167463118,0.0070738813,0.0188606485,0.0045999075,0.000747827,0.0038725202,0.0188946659,0.0021717092,0.0077448216,0.0037283854,0.0046124169,0.0039613157,0.1189402489,0.0094966317,0.0048292998,0.0002922443,0.0180919463,0.0066654699,0.0039714574,0.0135689948,0.0012329078,0.0232117652,0.0223243947,0.009362047,0.0039092961,0.0570382508,0.0063277731,0.0216640365,0.0247082576,0.006464141,0.0172971727,0.0037311553,0.0220975334,0.0354695413,0.0034782349
