"tc0085" "tc0086" "tc0089" "tc0091" "tc0093" "tc0094" "tc0095" "tc0100" "tc0101" "tc0102" "tc0104" "tc0163" "tc0164" "tc0165" "tc0173" "tc0179" "tc0180" "tc0181" "tc0182" "tc0186" "tc0188" "tc0190" "tc0191" "tc0193" "tc0196" "tc0199" "tc0200" "tc0201" "tc0206" "tc0208" "tc0209" "tc0211" "tc0212" "tc0213" "tc0214" "tc0215" "tc0217" "tc0218" "tc0221" "tc0222" "tc0224" "tc0225" "tc0228" "tc0381" "tc0385" "tc0386" "tc0387" "tc0554" "tc0557" "tc0558" "tc0560" "tc0561" "tc0563" "tc0565" "tc0571" "tc0574" "tc0576" "tc0581" "tc0636" "tc0637" "tc0643" "tc0650" "tc0652" "tc0654" "tc0655" "tc0656" "tc0659" "tc0661" "tc0663" "tc0665" "tc0722" "tc0723" "tc0726" "tc0727" "tc0729" "tc0730" "tc0753" "tc0754" "tc0755" "tc0756"
"si" 1.13017038609374 1.04064402120558 0.884955752212389 0.805243445692884 0.633793007382644 0.761557438592728 1.12975577338428 0.900473933649289 0.943048311469364 1.00100820970762 0.906222729408606 1.05269020831013 0.73818032690843 0.782708170269131 0.748804792350671 0.884316910304999 0.657935190309291 0.927798263351969 0.943396226415094 0.694743313864125 0.733102872809632 0.797457728744454 0.907338096858342 0.971526335084932 0.861835574406642 0.765219362884027 0.769183434865547 0.805486012844236 0.748927212371468 0.744656662119145 0.979259503768499 0.697857879725712 0.87551636968987 0.832208726945569 0.782622584251717 0.81657593600711 0.916187791391088 0.787027255440524 0.724596008971189 0.824417872876023 0.886201324089037 0.879109169375033 0.805555555555556 0.835021796524836 0.862851952770209 0.986624288173752 0.896638979041751 0.551967116852613 0.682938416770592 0.476219181385255 0.6810551558753 0.71686519700318 0.540118826141751 0.341630063445583 0.396370084489413 0.539779394508331 0.394417475728155 0.435421542480814 0.599013389711064 0.899254276941073 0.909204135010587 0.714135685780298 0.611700396954513 0.651401500197394 0.615501519756839 0.595744680851064 0.501840080294413 0.54686952254084 0.425583657587549 0.726538849646821 0.674947942844834 0.561718859710715 0.576601153202306 0.749645437968528 0.890260549587513 0.596493780461192 0.609547291281419 0.721643125886634 0.646551724137931 0.787301587301587
"n" 0.659744134014113 0.530139407029256 0.745225896599907 0.936329588014981 0.487533082602034 0.552397297007401 0.382123276291743 0.489731437598736 0.474158368895211 0.432089874693936 0.523595354769417 0.963573576918792 0.820200363231589 0.903124811848998 0.800645124128794 0.836190819948264 0.731722314456127 0.850481741405971 0.943396226415094 0.83000307408546 0.673501013231613 0.881400647559659 0.844958602699331 1.14261273371624 0.749029870950275 0.83890715338397 0.78764383730232 0.734733863067378 0.837988826815642 0.875397908140064 0.759201188314903 0.861702773226531 0.672051297860534 0.770355375618534 1.16062396848214 0.888790134429508 0.764393364415049 0.882104373547433 0.799355914658692 0.837004405286344 0.755877599958296 0.804518088337152 0.727777777777778 0.491189292073433 0.603347606072402 0.516487882399682 0.533582705319325 0.986494421608925 0.801710315339391 0.958466453674121 0.6810551558753 0.727645124777664 0.87619276240773 0.808756884891585 0.928340461040993 0.903543769068294 0.788834951456311 0.849072007837588 0.704721634954193 1.09665155724521 1.22680283970607 0.756143667296786 0.670267456237392 0.611922621397552 0.721884498480243 0.661211129296236 0.622281699565072 0.729159363387787 0.644455252918288 0.820719811638076 0.703669131902061 0.702148574638394 0.644801289602579 0.810427500506517 0.824974775951095 0.581945151669455 0.589000753373057 0.721643125886634 0.668103448275862 0.806349206349206
"mon" 1.11295966955424 0.844296092676222 1.17605961807173 0.48689138576779 1.20490318985931 0.858092888555186 1.00515035720219 0.726698262243286 1.36979084347505 0.88578424312257 1.31570114788212 0.679514314358917 0.503837365985119 0.451562405924499 0.950406082598929 0.673765264994285 0.461169525917727 0.666111573688593 0.628930817610063 0.645557946510913 0.79270473238765 0.695527041611704 0.601111489168651 0.757668336795796 0.555004061005324 0.70853644711484 0.855331979570488 0.772831174485686 0.534369686665047 0.602546612096407 0.841723056610002 0.764609503003823 0.937172452062396 0.652271704903284 0.46318479476122 0.761026552605266 1.18182803859915 0.406718783012888 0.954626488009661 0.849590937696665 0.646405671688474 0.93238851297352 0.8 0.730644071959231 0.73958738808875 0.748245265527745 0.81962704219154 0.234879624192601 1.02737692262011 0.51238772680692 0.824940047961631 0.738425052552148 0.684150513112885 0.725092379557973 0.323354542609784 0.551513729171556 0.439927184466019 0.740216622217384 0.845665961945032 0.782278110834917 0.685016814049072 0.70713435552755 0.845968634086029 0.592183181997631 0.851063829787234 0.563011456628478 0.92338574774172 0.841337726985908 0.778210116731518 0.773629330642449 0.768291807280821 0.905771661283528 0.657201314402629 0.803673938002296 0.771559142975844 1.01112970102568 0.684884596945415 0.444088077468698 0.495689655172414 0.622222222222222
"les" 0.470426252079628 0.746122128411545 0.454122030740568 0.543071161048689 1.02381947346427 0.697200471951089 0.805781691310849 0.995260663507109 0.347716137189821 0.597724326659945 0.449754984225012 0.545839367271917 1.23030054484738 0.710458185321211 0.49536317032429 0.547434277807857 0.971530467933346 0.67205899845367 0.699414443721535 0.768521364893944 0.679461199189415 0.551624895071351 0.618124078484745 0.604912623732128 0.906957855789189 0.323092619884367 0.566119008061042 0.42995537172091 1.08493239413813 0.443383356070941 0.401606425702811 0.455124704168942 0.252789937727357 0.337381916329285 0.622903689506469 0.438840128874569 0.346958690230944 0.808155503908726 0.799355914658692 0.736312146003776 0.672470416514622 0.378283339549257 0.505555555555556 1.19113403327807 0.823926300765538 1.09257052046087 0.81962704219154 1.72636523781562 0.783894530554071 0.898185544638013 0.75779376498801 0.646795666469035 1.02622576966933 0.822700969113853 0.844894127464275 0.833137761088946 1.30461165048544 0.713002775812333 1.37420718816068 0.387483550226641 0.330053555860007 0.903171602604495 0.813431378928874 0.743518884063693 0.653495440729483 0.792144026186579 0.916694546671127 1.07270560190703 0.766050583657588 0.94853683148335 1.96022115315574 0.638955202920938 0.694401388802778 0.465995812791247 0.397649712149089 0.734705753982687 0.945140743784672 1.16573120335533 1.07040229885057 0.634920634920635
"j" 0.940852504159256 0.844296092676222 0.733581741965533 0.655430711610487 0.759158657194595 0.665021988630269 0.506728692473833 0.387045813586098 0.658553290132238 0.568918335013683 0.704839900651138 0.813189261445917 0.386665885523464 0.650249864531278 0.685444386844076 0.78806472959153 0.627190555248109 0.588795051742595 0.639774452396443 0.71318782662158 0.745023244725235 0.737498501019307 0.850629465804695 0.80655016497617 0.523418464037542 1.07697539961456 0.892252784444034 0.522477413736802 0.684155129139341 0.960663938153706 0.737195356769544 0.964864372838158 0.87551636968987 1.00652271704903 1.17127189479849 0.949894456171536 0.813184430228776 0.897950559898584 0.954626488009661 0.742605412208936 0.808007089610593 0.708615269859875 0.6 0.497329158224351 0.37628130271182 0.450271487220236 0.62709720006601 0.293599530240752 0.564166518201793 0.759539453854964 0.834532374100719 0.7707648358756 0.70815579427474 0.648399916335495 0.615416710128299 0.616052569819291 0.470266990291262 0.59870462091112 0.798684519614752 0.899254276941073 1.08979947689625 0.413078484912133 0.637730201080237 0.756678510330307 0.775075987841945 0.667757774140753 0.742723318835731 0.904438056509851 0.693093385214008 0.531449714093508 0.797012996338048 0.800449375087769 0.750201500403001 0.904977375565611 0.985221674876847 0.501927693314905 0.657489213067598 0.388577067785111 0.33764367816092 0.723809523809524
"m" 1.17606563019907 0.706852542705674 0.931532370749884 0.50561797752809 0.571110182476668 0.370052558189424 0.598105997674032 0.37914691943128 0.800800800800801 0.532910845455855 0.718265422568302 0.813189261445917 0.42181732966196 0.632187368294298 0.743044755486435 0.739938639234795 0.479616306954436 0.618532175567979 0.672305356755584 0.620965262834307 0.607938967695792 0.893392493104689 0.788249971645684 0.775999022363436 0.613663026802635 0.923931527037751 0.910713186880807 0.517034940677044 0.72463768115942 0.91518872214643 0.858227430269021 0.825292796893015 0.924841235587891 0.832208726945569 0.793270510568067 0.983224086212643 0.910766561856229 0.697232199450666 0.718845246995227 0.912523599748269 0.901840170984726 0.687303532420481 0.555555555555556 0.497329158224351 0.486570650058388 0.390676731558734 0.555586115847956 0.293599530240752 0.700754201555912 0.645005726686358 0.671462829736211 0.636015738694551 0.396087139170618 0.690232169002301 0.406800876186503 0.522177892513494 0.318567961165049 0.522505850976977 0.563777307963354 1.01623044304723 0.815792751276622 0.588111741230834 0.728834515520271 0.802737202263456 0.721884498480243 0.713584288052373 0.903312144529943 0.666059033863843 0.486381322957198 0.625630676084763 0.416457241329791 0.828535318073304 0.682001364002728 0.803673938002296 0.777494213306428 0.516476322106641 0.493116909800699 0.499599087152285 0.40948275862069 0.59047619047619
"mais" 0.395846480408468 0.98173964264677 0.687005123428039 0.861423220973783 0.675581557319961 0.61139118309557 0.598105997674032 0.442338072669826 0.553184763711079 0.482500360074896 0.624286769148151 0.540269577809959 0.451110199777374 0.584020711662352 0.529923391509706 0.806112013475305 0.522658796040091 0.541215653621982 0.666883539362394 0.657854288349216 0.590058409822386 0.671543350521645 0.589769762957922 0.617133080777221 0.505369551484523 0.776555946037864 0.652267552765984 0.647654294111244 0.530321431463039 0.738972260118236 0.676679320019805 0.588627950725165 0.869350761452617 0.787224471434998 0.45253686844487 0.849905566048217 0.72644475767104 0.607437143460807 0.609580769451952 0.471994965387036 0.625553875827556 0.639352123181842 0.572222222222222 0.804322465770246 0.88880238743999 0.735001986491855 0.68210572638759 0.469759248385203 0.617613872557753 0.446078726867201 0.671462829736211 0.662965558130761 0.456100342075257 0.425294568779195 0.490247209763221 0.66298990847219 0.409587378640777 0.566048005225058 0.340615456894527 0.467904664424623 0.797110474529829 0.630119722747322 0.631222750048806 0.664561126464008 0.40273556231003 0.615384615384615 0.488457678153228 0.441702306667601 0.741731517509728 0.55163134880592 0.473899619444245 0.46341805926134 0.663401326802654 0.580806375363004 0.658792806694759 0.727431439586819 0.541058831586878 0.462591747363227 0.581896551724138 0.634920634920635
"on" 0.722850094658941 0.628313371293933 0.465766185374942 1.76029962546816 0.383061707758741 0.434409524831063 0.348895165309852 0.347551342812006 0.463621516253095 0.273656920639493 0.328925286970531 0.456722735880584 0.433534477708126 0.559937383346378 0.397442543632279 0.607591890753775 0.344339912685236 0.30926608778399 0.504229017566688 0.491853673532124 0.321850041721302 0.57560858616141 0.601111489168651 0.672125137480142 0.288782600848299 0.61784378188414 0.559965540582118 0.49526504843801 0.635576066715246 0.954979536152797 0.363096220498432 0.952727714060319 0.554904741352734 0.601664417453891 0.606931800031944 0.899900011109877 0.536701723950992 0.966617367420241 0.488814767956754 0.421648835745752 0.620340926862326 0.538121370344717 0.45 0.663105544299134 0.681198910081744 0.774731823599523 0.808625336927224 0.763358778625954 0.748262960983431 0.446078726867201 0.623501199040767 0.538996388724196 1.08623897257397 0.508959074112808 0.490247209763221 1.32597981694438 0.621966019417476 1.12665324116911 0.669485553206483 0.475215674806258 0.628969983808694 0.511097108450606 0.357909806728704 0.184234767732596 0.265957446808511 0.595744680851064 0.301104048176648 0.371590829418776 1.215953307393 0.571812983518332 0.344654268686724 0.849599775312456 1.05400210800422 0.675356250422098 0.706273369339427 0.480104750127301 0.64379152112869 0.703139455992105 0.739942528735632 0.723809523809524
"a" 0.57369055131662 0.47123502847045 0.489054494643689 0.617977528089888 0.424850257696058 0.364689477635954 0.49842166472836 0.505529225908373 0.700700700700701 0.403283883047674 0.4161911794321 0.506850841038209 0.615150272423692 0.427479077608525 0.518403317781234 0.751970161823979 0.559552358113509 0.713690971809207 0.8295380611581 0.454964648017215 0.470854690666349 0.641563736659072 0.53873199500964 0.580471709641941 0.559516289143579 0.368438952499717 0.547658605624269 0.533362359856319 0.619383045907214 0.795816280127331 0.429113715134511 0.807087808726258 0.468586226031198 0.573549257759784 0.53772027897567 0.599933340739918 0.520438035346417 0.660257764631312 0.540571625740411 0.899937067337948 0.594276182036178 0.665991794981086 0.65 0.257874378338552 0.460620215388608 0.609190835650907 0.357555421090269 0.622431004110393 0.671061226913712 0.620893363071915 0.52757793764988 0.555166280385921 0.576126747884535 0.766924632224779 0.751017002190466 0.563248063834781 0.697815533980582 0.440864311761824 0.434578341555086 0.738412048545109 0.597832855897372 0.469089126934117 0.514088631483048 0.908014212396368 0.410334346504559 0.543371522094926 0.434928069588491 0.799270840636612 0.462062256809339 0.524722502522704 0.33029367415811 0.62491223142817 0.576601153202306 0.55379212534612 0.67659801768651 0.501927693314905 0.808163824395589 0.524270647011657 0.625 0.60952380952381
"plus" 0.728587000172107 0.412330649911643 0.52398695854681 0.48689138576779 0.557180665830896 0.62211734420251 0.490114636982888 0.608214849921011 0.558453190032137 0.532910845455855 0.490031549976505 0.846607998217667 0.720604604839182 0.939249804322957 0.627844018201717 0.655717981110509 0.596445920186927 0.612584750802902 0.607243548037302 0.756225023055641 0.542376922159971 0.623575968341528 0.691845298854486 0.928754735427105 0.663297536323436 0.453463326153497 0.738416097470925 0.538804832916077 0.623431301109222 0.488858572078217 0.533641414974968 0.406578069057588 0.351439669523399 0.59604138551507 0.51642442634297 0.52771914231752 0.47164696953269 0.549334460173252 0.552073149692334 0.484581497797357 0.682896314445082 0.479514092386382 0.411111111111111 0.405231165960582 0.544959128065395 0.437028208184346 0.561086968480114 0.575455079271873 0.457271809489875 0.385797817831093 0.364508393285372 0.425807147092114 0.312068655104123 0.306769852889911 0.229477417335976 0.381365876554799 0.288228155339806 0.321123387579601 0.9748649283533 0.855388214651265 0.635197409390958 0.427081145417629 0.468536474263031 0.546124490064482 0.67629179331307 0.517184942716858 0.782870525259284 0.616980999789666 0.413424124513619 0.760174907500841 0.538522294823006 0.484482516500492 0.434000868001736 0.601067062875667 0.522286189091341 0.807448897941369 0.520512293678515 0.487263307222599 0.488505747126437 0.425396825396825
"son" 0.476163157592794 0.333791478499902 0.419189566837448 0.262172284644195 0.543251149185123 0.60066502198863 0.672869247383286 0.663507109004739 0.864021916653496 0.518507849632724 0.792105793112707 0.479001893728417 0.486261643915871 0.517791558793425 0.541443465238178 0.541418516513265 0.854700854700855 0.731533246104437 0.618087182823682 0.596372579157701 0.572177851948981 0.605588200023984 0.396960417375525 0.5621410240743 0.464759498240231 0.357102369345879 0.750723032428774 0.849025797322303 0.542466197069063 0.414961346066394 0.803212851405622 0.400509739668669 0.413095751895925 0.432973459289249 0.175690784219773 0.355516053771803 0.601756478369294 0.559898584407353 0.414054862269251 0.541220893643801 0.56821143721003 0.857797431935639 0.722222222222222 0.540308221280776 0.557934345400285 0.45689312673818 0.610594642169536 0.246623605402231 0.510719163845834 0.192898908915546 0.489208633093525 0.398857327655905 0.450099021784793 0.369518231890121 0.281631375821425 0.340295705233513 0.0606796116504854 0.429978773199804 0.587268029128494 0.584880830530779 0.448374641923029 0.966183574879227 0.845968634086029 0.782997762863535 0.433130699088146 0.88379705400982 0.55536968885915 0.645025590689196 0.364785992217899 0.699630003363606 0.373375457743951 0.589804802696251 0.527001054002108 0.337678125211049 0.296753516529171 0.909289299483524 0.527361139647969 0.450255967433541 0.596264367816092 0.419047619047619
"ma" 0.665481039527279 0.530139407029256 0.593851886353051 0.524344569288389 0.814876723777685 0.884908291322536 0.739325469347068 0.402843601895735 0.632211158526948 0.95059772432666 0.677988856816809 0.696223682744792 0.410100181615795 0.469624902161479 0.478083059731582 0.336882632497143 0.455020598905491 0.368740335434757 0.493385382780308 0.504150015370427 0.470854690666349 0.647559659431587 0.357264375637972 0.482708053281193 0.491832867069759 0.521482825076522 1.02147560150145 0.658539240230761 0.46959760343292 0.528649386084584 0.676679320019805 0.521876327447054 0.542573524878229 0.39923526765632 0.44188894212852 0.461059882235307 0.742708446275615 0.274667230086626 0.557823911668296 0.730018879798615 0.766303497888756 0.671319729340935 0.555555555555556 0.485049425922515 0.395744128714156 0.384055092040789 0.610594642169536 0.234879624192601 0.492903379060514 0.265235999758876 0.422062350119904 0.366517544332453 0.636139950789174 0.223105347556299 0.469385626369041 0.35789720722835 0.515776699029126 0.478963696728896 0.375851538642236 0.782278110834917 0.411010088429443 0.364069173142897 0.566148239734496 0.598762995130938 0.630699088145897 0.621931260229133 0.695884911341586 0.504802636191545 0.547178988326848 0.363269424823411 0.459539024915632 0.568740345457099 0.520801041602083 0.418720875261701 0.50448097809959 0.596493780461192 0.44517498801452 0.456423857398384 0.40948275862069 0.463492063492064
