idnos	affaire|affairé	bon	car	cela	chez	chose	comment	crime	destin	diable	dieu|dieux	empire	ennemi	fatal	fort	fou	funeste	fureur	gens|gent	gloire	haine	homme	honnête	horreur	immoler	jouer	loi	mariage	monsieur	pauvre	personne	petit	peuple	pleur	prier	prince	périr	rire	roi	régner	sang	seigneur	sot	très	trône	tyran	vengeance	victime	vite	vraiment	label
tc0805	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5	0.5	1.0	1.0	0.5	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	0.5	0.0	0.5	0.0	1.0	0.5	0.0	0.0	0.0	0.5	0.5	comedie
tc0829	0.3333333333333333	1.0	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.16666666666666666	1.0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.5	0.0	0.16666666666666666	1.0	0.5	0.0	0.0	0.6666666666666666	0.3333333333333333	0.16666666666666666	1.0	0.5	0.5	1.0	0.0	0.3333333333333333	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.16666666666666666	0.5	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.0	0.0	0.16666666666666666	0.0	0.5	0.5	comedie
tc0844	1.0	1.0	0.3333333333333333	0.8333333333333334	1.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.16666666666666666	0.5	0.0	0.0	0.0	0.3333333333333333	1.0	0.5	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.16666666666666666	0.5	1.0	0.8333333333333334	0.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.0	0.5	0.8333333333333334	0.8333333333333334	0.0	0.0	0.8333333333333334	0.0	0.0	0.8333333333333334	0.0	0.0	0.16666666666666666	0.16666666666666666	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.5	0.6666666666666666	comedie
tc0846	1.0	1.0	0.6666666666666666	1.0	0.8333333333333334	1.0	1.0	0.5	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.16666666666666666	0.16666666666666666	1.0	0.8333333333333334	0.0	0.16666666666666666	1.0	0.3333333333333333	0.0	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.0	0.16666666666666666	1.0	0.8333333333333334	0.8333333333333334	0.6666666666666666	1.0	0.3333333333333333	0.16666666666666666	0.5	0.6666666666666666	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.5	1.0	0.5	0.8333333333333334	0.0	0.16666666666666666	0.0	0.16666666666666666	0.6666666666666666	0.5	comedie
tc0848	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.4	0.4	0.8	0.2	0.2	0.2	0.0	1.0	0.8	0.4	0.4	1.0	0.6	0.0	0.6	0.6	0.6	0.0	0.2	0.4	0.6	1.0	0.6	0.6	0.4	0.2	0.6	0.4	0.0	0.2	0.6	0.4	0.0	0.2	0.4	0.6	1.0	0.0	0.0	0.0	0.0	0.6	0.6	comedie
tc0849	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	1.0	0.6666666666666666	0.0	1.0	1.0	1.0	0.3333333333333333	1.0	1.0	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.0	1.0	0.3333333333333333	0.6666666666666666	1.0	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	comedie
tc0851	1.0	1.0	0.3333333333333333	1.0	0.6666666666666666	1.0	1.0	0.0	0.3333333333333333	1.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.6666666666666666	0.0	0.3333333333333333	1.0	0.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.3333333333333333	1.0	1.0	0.0	1.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	comedie
tc0859	0.75	1.0	0.5	1.0	0.75	0.5	1.0	0.25	0.25	0.5	0.0	0.0	0.25	0.0	1.0	0.75	0.75	0.5	0.75	0.25	0.0	1.0	0.75	0.75	0.25	0.25	0.75	0.5	1.0	0.75	0.75	0.75	0.0	0.5	0.25	0.5	0.0	0.0	0.25	0.0	0.75	0.5	0.5	1.0	0.0	0.25	0.0	0.0	0.75	0.25	comedie
tc0863	1.0	1.0	0.8	1.0	0.8	0.8	1.0	0.0	0.2	0.4	0.0	0.0	0.2	0.2	1.0	0.6	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.8	0.4	0.8	1.0	0.6	0.8	1.0	0.0	0.0	0.8	0.0	0.0	0.6	0.2	0.2	0.2	0.8	0.2	0.8	0.0	0.0	0.0	0.0	0.2	0.8	comedie
tc0001	0.0	0.25	0.0	0.0	0.5	0.0	0.0	1.0	1.0	0.0	1.0	0.25	1.0	1.0	0.25	0.25	0.75	1.0	0.5	1.0	0.75	0.25	0.0	1.0	0.5	0.25	0.5	0.0	0.0	0.0	0.5	0.0	0.75	0.5	0.0	1.0	1.0	0.0	1.0	0.5	1.0	1.0	0.0	0.0	1.0	0.75	1.0	1.0	0.0	0.0	tragedie
tc0034	0.5	1.0	0.8333333333333334	0.8333333333333334	0.3333333333333333	0.8333333333333334	0.8333333333333334	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.16666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.0	1.0	0.0	0.6666666666666666	0.0	0.5	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.5	0.6666666666666666	0.0	0.5	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.5	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	tragedie
tc0036	0.25	1.0	0.75	0.75	0.5	0.75	0.75	0.5	0.25	0.125	0.0	0.125	0.25	0.25	0.25	0.125	0.5	0.375	0.0	0.125	0.25	0.75	0.125	0.5	0.0	0.0	0.625	0.625	0.5	1.0	0.5	0.75	0.25	0.5	0.5	1.0	0.625	0.375	0.125	0.0	0.75	0.625	0.0	0.5	0.0	0.125	0.0	0.125	0.125	0.125	tragedie
tc0037	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	1.0	1.0	0.0	0.3333333333333333	0.0	1.0	0.3333333333333333	0.0	0.0	0.3333333333333333	1.0	0.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	tragedie
tc0053	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.6666666666666666	1.0	0.0	1.0	0.8333333333333334	1.0	0.5	0.8333333333333334	0.0	0.5	0.5	0.5	1.0	0.6666666666666666	0.8333333333333334	0.0	0.5	0.16666666666666666	0.0	0.6666666666666666	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.5	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.3333333333333333	0.0	0.0	0.6666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	tragedie
tc0054	0.16666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	0.5	0.8333333333333334	0.6666666666666666	0.0	0.6666666666666666	0.3333333333333333	1.0	0.6666666666666666	0.8333333333333334	0.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	1.0	0.6666666666666666	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	1.0	0.0	0.0	0.3333333333333333	0.8333333333333334	0.0	0.16666666666666666	0.8333333333333334	0.5	0.16666666666666666	0.6666666666666666	0.5	0.6666666666666666	0.16666666666666666	1.0	0.3333333333333333	0.16666666666666666	0.0	0.0	0.0	0.6666666666666666	0.5	0.0	0.0	tragedie
tc0056	0.0	0.0	0.6	0.0	0.8	0.0	0.4	1.0	0.8	0.0	0.8	0.0	0.4	1.0	0.6	0.2	0.8	0.6	0.0	0.8	1.0	0.4	0.0	1.0	0.2	0.0	1.0	0.0	0.0	0.0	0.2	0.0	0.4	1.0	0.2	0.4	0.6	0.0	0.6	0.2	1.0	1.0	0.0	0.0	0.4	0.2	0.6	0.4	0.0	0.0	tragedie
tc0070	0.0	0.3333333333333333	0.5	0.0	0.16666666666666666	0.0	0.3333333333333333	0.8333333333333334	1.0	0.0	1.0	0.3333333333333333	1.0	0.5	0.16666666666666666	0.0	0.6666666666666666	1.0	0.0	1.0	0.16666666666666666	1.0	0.0	1.0	0.6666666666666666	0.16666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.8333333333333334	0.3333333333333333	0.0	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.5	1.0	0.8333333333333334	0.8333333333333334	0.0	0.0	tragedie
tc0072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	1.0	1.0	1.0	0.5	1.0	0.0	0.0	1.0	0.0	1.0	0.5	1.0	0.0	1.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	1.0	1.0	0.0	1.0	0.5	1.0	1.0	0.0	0.0	1.0	1.0	0.5	0.5	0.0	0.0	tragedie
tc0094	0.0	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.0	0.16666666666666666	0.0	0.8333333333333334	0.8333333333333334	0.0	0.5	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.5	0.0	0.6666666666666666	0.16666666666666666	0.0	1.0	0.8333333333333334	0.8333333333333334	0.0	0.16666666666666666	0.8333333333333334	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.16666666666666666	0.3333333333333333	1.0	0.16666666666666666	0.0	0.0	0.5	1.0	0.8333333333333334	0.0	0.0	0.3333333333333333	0.5	0.16666666666666666	0.0	0.16666666666666666	0.0	tragedie
tc0096	0.2	0.0	0.0	0.2	0.2	0.0	0.0	1.0	1.0	0.0	0.2	0.2	1.0	0.6	0.2	0.0	0.8	0.8	0.4	1.0	1.0	0.2	0.0	1.0	1.0	0.4	0.8	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.0	0.6	0.4	0.0	1.0	0.8	1.0	1.0	0.0	0.0	1.0	0.0	0.6	0.4	0.0	0.0	tragedie
tc0102	0.42857142857142855	0.7142857142857143	0.5714285714285714	1.0	0.0	0.7142857142857143	0.5714285714285714	0.5714285714285714	0.7142857142857143	0.0	1.0	0.42857142857142855	0.8571428571428571	0.2857142857142857	0.5714285714285714	0.2857142857142857	0.2857142857142857	0.7142857142857143	0.42857142857142855	0.7142857142857143	0.0	1.0	0.0	0.7142857142857143	0.0	0.0	0.5714285714285714	0.0	0.0	0.14285714285714285	0.5714285714285714	0.2857142857142857	0.5714285714285714	0.14285714285714285	0.8571428571428571	0.8571428571428571	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.8571428571428571	0.42857142857142855	0.0	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.14285714285714285	0.5714285714285714	0.2857142857142857	tragedie
tc0103	0.0	0.0	0.2	0.0	0.0	0.2	0.8	1.0	1.0	0.0	1.0	1.0	0.8	1.0	0.4	0.2	1.0	1.0	0.0	1.0	1.0	0.2	0.0	1.0	0.8	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.0	1.0	0.6	0.0	1.0	0.8	1.0	1.0	0.0	0.0	1.0	0.2	0.6	1.0	0.0	0.0	tragedie
tc0105	0.0	0.0	0.25	0.0	0.25	0.0	0.25	1.0	0.75	0.0	1.0	0.25	0.75	1.0	1.0	0.0	1.0	0.5	0.0	1.0	1.0	0.5	0.0	0.5	0.5	0.25	0.75	0.0	0.0	0.25	0.0	0.0	0.75	0.75	0.25	1.0	1.0	0.0	1.0	0.75	1.0	1.0	0.0	0.0	1.0	0.25	0.25	1.0	0.25	0.0	tragedie
tc0106	0.0	0.0	0.6	0.8	0.0	0.4	0.0	0.8	0.6	0.0	1.0	1.0	1.0	0.4	0.6	0.0	0.2	0.6	0.0	1.0	0.8	0.2	0.0	0.8	0.4	0.0	1.0	0.0	0.0	0.0	0.2	0.0	0.8	0.8	0.4	1.0	0.6	0.2	1.0	1.0	1.0	1.0	0.0	0.0	0.8	0.4	0.4	0.4	0.0	0.0	tragedie
tc0108	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.75	0.5	0.0	0.5	0.25	1.0	0.5	0.75	0.5	0.5	1.0	0.0	1.0	0.75	0.25	0.0	0.75	0.25	0.0	0.75	0.0	0.0	0.25	0.5	0.0	0.75	0.5	0.25	0.5	0.75	0.0	0.75	0.75	0.75	1.0	0.0	0.0	0.25	0.75	0.5	0.25	0.0	0.0	tragedie
tc0110	0.25	0.5	0.5	0.0	0.5	0.0	0.5	1.0	1.0	0.0	1.0	0.0	1.0	0.5	1.0	0.0	0.75	1.0	0.0	0.75	1.0	0.5	0.0	1.0	0.5	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.75	0.75	0.0	1.0	0.25	0.0	0.75	1.0	1.0	0.75	0.0	0.0	1.0	0.75	0.75	1.0	0.0	0.0	tragedie
tc0111	0.0	0.42857142857142855	0.0	0.0	0.14285714285714285	0.0	0.0	1.0	1.0	0.0	0.8571428571428571	1.0	0.8571428571428571	0.5714285714285714	0.5714285714285714	0.0	0.5714285714285714	0.8571428571428571	0.0	0.7142857142857143	1.0	0.5714285714285714	0.0	0.8571428571428571	0.7142857142857143	0.2857142857142857	0.5714285714285714	0.0	0.0	0.0	0.42857142857142855	0.0	0.5714285714285714	0.42857142857142855	0.0	0.8571428571428571	1.0	0.14285714285714285	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.8571428571428571	0.2857142857142857	0.14285714285714285	0.0	tragedie
tc0112	0.0	0.4	0.6	0.2	0.6	0.2	0.2	0.8	1.0	0.0	1.0	0.2	1.0	0.2	1.0	0.0	1.0	0.8	0.6	1.0	0.8	1.0	0.0	1.0	0.8	0.0	0.4	0.4	0.0	0.0	0.0	0.2	0.2	1.0	0.4	0.0	0.8	0.0	0.2	0.4	1.0	0.8	0.0	0.0	0.4	1.0	0.8	0.6	0.2	0.2	tragedie
tc0113	0.0	0.6	0.2	0.0	0.2	0.2	0.6	1.0	1.0	0.0	1.0	0.8	1.0	0.8	0.8	0.0	1.0	1.0	0.0	0.8	1.0	0.2	0.0	0.4	0.8	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2	0.8	0.8	0.2	1.0	0.6	1.0	1.0	0.2	0.0	0.6	0.4	1.0	0.4	0.0	0.2	tragedie
tc0114	0.0	0.6	0.8	0.0	0.2	0.0	0.4	0.6	0.6	0.0	1.0	0.6	1.0	1.0	0.8	0.0	0.4	0.8	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.2	0.4	0.0	0.0	0.0	0.2	0.2	0.6	0.8	0.0	0.8	0.4	0.2	1.0	0.8	1.0	0.8	0.0	0.0	1.0	0.2	1.0	0.0	0.0	0.0	tragedie
tc0119	0.5	0.5	0.0	1.0	0.5	1.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.5	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	tragedie
tc0122	0.0	0.0	0.25	0.0	0.25	0.0	1.0	1.0	1.0	0.0	1.0	0.75	1.0	0.5	0.5	0.0	1.0	1.0	0.0	1.0	0.75	0.0	0.0	0.75	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	0.0	0.5	0.0	0.0	0.5	1.0	0.75	0.0	0.0	0.25	0.75	0.25	0.75	0.0	0.0	tragedie
tc0123	0.0	0.0	0.5	0.25	0.25	0.25	0.5	0.75	1.0	0.0	1.0	0.5	0.75	0.75	0.5	0.0	1.0	1.0	0.0	1.0	1.0	0.5	0.0	0.75	1.0	0.0	0.5	0.0	0.0	0.0	0.75	0.0	0.5	0.75	0.25	0.25	0.25	0.0	1.0	0.25	0.75	1.0	0.0	0.0	0.0	0.0	0.5	0.75	0.0	0.0	tragedie
tc0124	0.0	0.5	0.0	0.25	0.75	0.0	0.5	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.75	0.0	1.0	0.75	0.0	0.5	0.5	0.75	0.0	1.0	0.5	0.0	1.0	0.0	0.0	0.0	0.25	0.0	1.0	0.75	0.25	1.0	0.75	0.0	0.75	0.5	1.0	1.0	0.0	0.0	0.25	0.25	0.25	0.5	0.0	0.0	tragedie
tc0125	0.2	0.0	0.0	0.0	0.2	0.0	0.4	0.6	1.0	0.0	1.0	0.2	1.0	0.8	0.8	0.0	1.0	1.0	0.2	1.0	1.0	0.2	0.0	1.0	0.8	0.0	1.0	0.0	0.0	0.0	0.2	0.2	0.8	0.8	0.2	1.0	0.6	0.0	0.8	0.6	0.8	1.0	0.0	0.0	0.4	0.0	0.8	0.8	0.0	0.0	tragedie
tc0126	0.0	0.0	0.5	0.0	0.5	0.0	0.25	1.0	1.0	0.0	1.0	0.5	0.75	1.0	0.25	0.0	1.0	1.0	0.0	1.0	1.0	0.5	0.0	0.75	0.75	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.25	0.5	0.75	0.0	0.75	0.25	1.0	1.0	0.0	0.0	0.75	0.75	0.0	1.0	0.0	0.0	tragedie
tc0127	0.0	0.0	0.4	0.0	0.2	0.0	1.0	0.8	1.0	0.0	1.0	0.2	0.8	1.0	0.8	0.0	1.0	0.8	0.0	1.0	0.4	0.2	0.0	1.0	0.6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.6	0.0	0.8	0.0	0.0	0.4	1.0	1.0	0.0	0.0	0.0	0.8	0.2	0.6	0.0	0.0	tragedie
tc0157	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.75	1.0	0.0	0.0	1.0	0.75	0.75	0.5	0.0	1.0	1.0	0.0	0.75	0.25	0.25	0.0	1.0	0.75	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	0.0	0.25	0.75	0.0	1.0	0.5	1.0	0.75	0.0	0.0	1.0	1.0	0.75	0.75	0.0	0.0	tragedie
tc0161	0.0	0.2	0.2	0.0	0.0	0.0	0.4	1.0	1.0	0.0	0.2	1.0	1.0	1.0	0.0	0.0	0.6	1.0	0.0	1.0	1.0	0.4	0.0	0.6	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.8	1.0	0.0	1.0	0.4	0.0	0.2	0.4	1.0	0.8	0.0	0.0	1.0	0.2	0.8	0.6	0.0	0.0	tragedie
tc0169	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.0	0.75	0.0	1.0	0.75	1.0	0.75	0.25	0.0	1.0	1.0	0.0	0.25	0.75	0.5	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.75	0.75	0.0	1.0	1.0	1.0	0.5	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	tragedie
tc0173	0.3333333333333333	1.0	0.5	0.0	0.8333333333333334	1.0	0.0	0.8333333333333334	0.6666666666666666	0.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.16666666666666666	0.0	0.0	0.8333333333333334	0.8333333333333334	0.5	0.0	0.0	0.8333333333333334	0.3333333333333333	1.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.5	0.0	0.3333333333333333	0.5	0.16666666666666666	0.16666666666666666	1.0	1.0	0.8333333333333334	1.0	0.0	0.0	0.8333333333333334	0.8333333333333334	0.3333333333333333	0.0	0.0	0.0	tragedie
tc0175	0.16666666666666666	0.5	0.5	0.3333333333333333	0.5	0.5	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	1.0	0.6666666666666666	0.5	0.6666666666666666	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.6666666666666666	0.8333333333333334	1.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.8333333333333334	0.0	0.0	0.0	0.5	0.0	0.3333333333333333	0.16666666666666666	0.3333333333333333	1.0	0.6666666666666666	0.0	1.0	0.3333333333333333	0.6666666666666666	1.0	0.0	0.0	0.6666666666666666	1.0	0.5	0.8333333333333334	0.0	0.0	tragedie
tc0176	0.3333333333333333	0.6666666666666666	0.5	0.16666666666666666	0.5	0.3333333333333333	0.0	0.8333333333333334	0.6666666666666666	0.0	0.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	0.5	0.0	0.16666666666666666	1.0	0.6666666666666666	0.8333333333333334	0.0	0.0	0.5	0.0	1.0	0.0	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.5	0.5	0.0	1.0	0.3333333333333333	1.0	0.16666666666666666	0.0	0.0	0.5	0.3333333333333333	1.0	0.5	0.0	0.0	tragedie
tc0179	0.0	0.6	0.2	0.0	0.6	0.8	0.2	1.0	0.4	0.0	1.0	1.0	0.6	0.6	0.6	0.0	1.0	0.8	0.6	1.0	1.0	0.8	0.0	0.8	0.6	0.0	1.0	0.0	0.0	0.0	0.6	0.2	1.0	0.6	0.0	1.0	1.0	0.0	0.6	1.0	1.0	1.0	0.0	0.0	0.4	1.0	0.6	0.6	0.0	0.2	tragedie
tc0180	0.4	0.6	0.0	0.4	0.8	0.8	0.2	1.0	1.0	0.0	1.0	0.2	0.8	1.0	0.8	0.2	0.6	0.8	1.0	0.8	0.8	0.4	0.0	1.0	0.4	0.2	0.6	0.0	0.8	0.4	0.4	0.4	0.2	0.2	0.4	1.0	0.2	0.2	0.8	0.2	1.0	0.6	0.0	0.0	0.0	0.0	0.8	0.2	0.0	0.0	tragedie
tc0183	0.3333333333333333	0.6666666666666666	0.5	0.3333333333333333	0.5	0.5	0.5	1.0	0.8333333333333334	0.0	0.0	1.0	0.8333333333333334	0.5	0.6666666666666666	0.0	0.6666666666666666	1.0	0.0	0.6666666666666666	1.0	0.3333333333333333	0.0	0.8333333333333334	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.8333333333333334	0.16666666666666666	0.8333333333333334	0.3333333333333333	0.16666666666666666	1.0	0.6666666666666666	0.0	0.0	0.8333333333333334	1.0	1.0	0.0	0.0	0.8333333333333334	1.0	0.3333333333333333	0.6666666666666666	0.0	0.0	tragedie
tc0184	0.16666666666666666	1.0	0.0	0.5	0.5	0.5	0.3333333333333333	1.0	1.0	0.0	1.0	0.6666666666666666	1.0	0.3333333333333333	1.0	0.0	0.8333333333333334	0.5	0.3333333333333333	1.0	0.6666666666666666	0.8333333333333334	0.0	0.8333333333333334	0.8333333333333334	0.0	0.8333333333333334	0.0	0.0	0.0	0.5	0.16666666666666666	0.6666666666666666	1.0	0.16666666666666666	0.6666666666666666	0.5	0.0	0.8333333333333334	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.5	0.0	0.16666666666666666	tragedie
tc0186	0.2	0.6	0.4	0.2	0.6	0.4	0.6	1.0	0.6	0.0	1.0	0.2	1.0	1.0	0.8	0.0	0.8	1.0	0.0	0.6	1.0	0.4	0.2	0.8	0.4	0.0	1.0	0.2	0.0	0.2	0.4	0.4	0.8	0.8	0.0	0.8	0.4	0.4	1.0	0.0	1.0	0.8	0.0	0.0	0.2	1.0	1.0	0.8	0.0	0.0	tragedie
tc0190	0.0	0.8333333333333334	0.6666666666666666	0.5	0.5	0.6666666666666666	0.3333333333333333	1.0	1.0	0.0	1.0	0.3333333333333333	1.0	0.5	0.8333333333333334	0.0	0.8333333333333334	0.3333333333333333	0.6666666666666666	1.0	1.0	0.8333333333333334	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.8333333333333334	0.5	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.16666666666666666	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.8333333333333334	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.0	0.3333333333333333	tragedie
tc0191	0.0	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.8333333333333334	0.3333333333333333	0.0	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.0	0.0	0.6666666666666666	0.16666666666666666	1.0	0.8333333333333334	1.0	0.0	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.0	0.0	0.0	0.5	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.5	0.3333333333333333	0.0	0.0	tragedie
tc0192	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.5	0.8333333333333334	0.16666666666666666	1.0	1.0	0.0	1.0	0.6666666666666666	0.8333333333333334	0.3333333333333333	1.0	0.0	0.8333333333333334	0.6666666666666666	0.0	1.0	0.6666666666666666	0.6666666666666666	0.0	0.8333333333333334	0.5	0.0	0.8333333333333334	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.3333333333333333	0.0	1.0	0.5	0.0	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	1.0	0.5	0.5	0.8333333333333334	0.0	0.0	tragedie
tc0193	0.3333333333333333	0.8333333333333334	0.5	0.0	0.3333333333333333	1.0	0.5	0.8333333333333334	0.5	0.0	0.8333333333333334	1.0	0.8333333333333334	0.16666666666666666	0.8333333333333334	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.16666666666666666	1.0	0.5	0.0	0.8333333333333334	0.0	0.0	0.0	0.5	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	1.0	1.0	1.0	0.0	0.0	1.0	0.5	0.16666666666666666	0.0	0.0	0.16666666666666666	tragedie
tc0194	0.0	1.0	0.5	0.16666666666666666	0.3333333333333333	0.5	0.0	1.0	0.8333333333333334	0.0	0.0	0.5	0.8333333333333334	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.6666666666666666	0.0	1.0	1.0	0.16666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.6666666666666666	0.16666666666666666	0.8333333333333334	0.8333333333333334	0.5	0.8333333333333334	0.6666666666666666	0.0	1.0	1.0	1.0	0.8333333333333334	0.0	0.0	1.0	1.0	1.0	0.5	0.0	0.0	tragedie
