"nh0002" "nh0003" "nh0004" "nh0005" "nh0006" "nh0007" "nh0016" "nh0021" "nh0022" "nh0066" "nh0072" "nh0074" "nh0091" "nh0113" "nh0115" "nh0116" "nh0123" "nh0152" "nh0156" "nh0162" "nh0168"
"exquisita" 0.00404678078588483 0 0 0.00574844791906185 0.00394469537089998 0.00196313237401598 0 0 0.00323247995862426 0 0.00980007840062721 0.00791389680278569 0.00383744579607813 0.00189501610763691 0.00230050764535374 0 0 0 0.00451765046034858 0.00517571554267377 0.00374321542204754
"facultad" 0.00708186637529845 0 0 0.00574844791906185 0.00197234768544999 0 0.00975197477489192 0.00419076355712011 0 0 0 0 0.0191872289803907 0.00379003221527383 0.00076683588178458 0 0 0.00181972030898851 0.000903530092069716 0 0.00374321542204754
"faltaban" 0.00505847598235604 0 0.00456266824839166 0 0.00197234768544999 0.00196313237401598 0 0.00419076355712011 0.00323247995862426 0 0 0 0.0191872289803907 0.00189501610763691 0 0 0 0.00454930077247127 0.00180706018413943 0 0.00374321542204754
"fiera" 0.00404678078588483 0 0 0.00574844791906185 0 0.00392626474803196 0.00975197477489192 0.00419076355712011 0.0113136798551849 0 0 0 0 0 0.00230050764535374 0 0 0.000909860154494254 0.00180706018413943 0.00517571554267377 0
"forman" 0.00101169519647121 0 0.00456266824839166 0 0.00788939074179996 0.00196313237401598 0 0 0.00161623997931213 0 0 0 0.00383744579607813 0.00568504832291074 0.00153367176356916 0 0 0.00727888123595403 0.00271059027620915 0 0
"francamente" 0.00101169519647121 0 0 0.0172453437571856 0.00394469537089998 0.00785252949606392 0 0 0.00323247995862426 0 0.024500196001568 0 0 0 0 0 0 0.000909860154494254 0.0054211805524183 0.00517571554267377 0
"fuertemente" 0 0 0.00456266824839166 0.00574844791906185 0.00788939074179996 0.00588939712204794 0.00325065825829731 0 0.00484871993793638 0 0 0 0 0 0.00230050764535374 0 0 0 0.00813177082862745 0 0
"fusilar" 0 0 0 0 0.00986173842724996 0.00588939712204794 0 0.00419076355712011 0.00484871993793638 0 0 0 0 0 0 0 0 0.0118281820084253 0 0 0
"gozaba" 0.00202339039294241 0.00783637645952511 0 0 0 0.00196313237401598 0 0 0 0 0 0 0.00383744579607813 0.00758006443054766 0.0076683588178458 0.00511535116885774 0 0 0.00180706018413943 0.00517571554267377 0.00748643084409508
"guardaba" 0.00101169519647121 0 0 0 0.00591704305634997 0.00392626474803196 0.0130026330331892 0 0.00161623997931213 0.00555123792605751 0.0049000392003136 0.00791389680278569 0.00767489159215626 0.00379003221527383 0.00306734352713832 0.00511535116885774 0.00720824623369134 0 0.000903530092069716 0 0
"guardó" 0.00202339039294241 0 0.00456266824839166 0 0.00197234768544999 0.00196313237401598 0.00325065825829731 0.00838152711424021 0.00161623997931213 0 0 0.00791389680278569 0.0115123373882344 0.00568504832291074 0.00230050764535374 0.0102307023377155 0 0 0.00180706018413943 0 0.00748643084409508
"haciéndole" 0 0 0.00456266824839166 0 0.00197234768544999 0 0 0 0.00646495991724851 0 0 0 0 0.00758006443054766 0.00230050764535374 0.0102307023377155 0 0.00363944061797702 0.00361412036827887 0.0103514310853475 0
"honores" 0.00303508558941362 0 0.00456266824839166 0.00574844791906185 0 0.00196313237401598 0 0 0.00161623997931213 0.011102475852115 0 0 0.00383744579607813 0.00189501610763691 0.00460101529070748 0.00511535116885774 0 0.00363944061797702 0.00180706018413943 0.00517571554267377 0
"honradez" 0 0 0.00912533649678332 0.00574844791906185 0 0.0157050589921278 0 0.00838152711424021 0.00161623997931213 0 0.0049000392003136 0.0316555872111428 0.0115123373882344 0 0 0.00511535116885774 0.00720824623369134 0 0.000903530092069716 0 0
"horribles" 0 0 0 0 0 0.00196313237401598 0.00650131651659461 0 0.00969743987587277 0 0 0 0 0.00189501610763691 0.00536785117249206 0 0.00720824623369134 0.00181972030898851 0.00271059027620915 0.00517571554267377 0.00374321542204754
"hospital" 0.00101169519647121 0.00783637645952511 0 0 0.00394469537089998 0 0 0.0419076355712011 0.00484871993793638 0 0.0049000392003136 0.0158277936055714 0.0115123373882344 0 0 0 0.00720824623369134 0.000909860154494254 0 0 0
"ignoro" 0.00101169519647121 0 0 0 0.00591704305634997 0 0.00325065825829731 0 0 0 0 0.0158277936055714 0.00383744579607813 0.00189501610763691 0 0 0 0.00181972030898851 0.012649421288976 0 0
"iniestra" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227465038623564 0 0 0
"inocentes" 0.00607017117882724 0 0 0.0229937916762474 0 0 0 0 0.00323247995862426 0.00555123792605751 0 0 0.00383744579607813 0.00758006443054766 0.00306734352713832 0 0 0.00181972030898851 0.000903530092069716 0 0
"interesado" 0.00708186637529845 0 0 0 0.00197234768544999 0.00196313237401598 0 0 0.00161623997931213 0.00555123792605751 0.0049000392003136 0.00791389680278569 0 0.00379003221527383 0.00460101529070748 0 0 0.00181972030898851 0.00180706018413943 0 0
"jamas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0171670717493246 0 0.0224592925322852
"joaquín" 0.00101169519647121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109183218539311 0.0108423611048366 0 0
"joyas" 0.00101169519647121 0 0.00912533649678332 0 0.00197234768544999 0.00392626474803196 0 0 0 0 0 0 0.00383744579607813 0 0.00996886646319955 0 0 0.00272958046348276 0.000903530092069716 0.00517571554267377 0
"jugar" 0.00607017117882724 0.0391818822976256 0 0 0.00197234768544999 0 0.00325065825829731 0.00419076355712011 0.00161623997931213 0 0 0 0.00767489159215626 0 0.00076683588178458 0 0.00720824623369134 0.000909860154494254 0.00180706018413943 0.0155271466280213 0
"ladrón" 0 0.0156727529190502 0 0 0 0.0117787942440959 0.00325065825829731 0.00838152711424021 0 0 0 0.0158277936055714 0.00767489159215626 0 0.00076683588178458 0.0153460535065732 0.00720824623369134 0.00181972030898851 0.00271059027620915 0 0
"malinche" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191708970446145 0 0 0 0 0 0
"marchaba" 0.00404678078588483 0 0 0 0.00197234768544999 0.00392626474803196 0 0 0.012929919834497 0.00555123792605751 0 0 0 0 0.00076683588178458 0 0 0.00363944061797702 0.00271059027620915 0 0.00374321542204754
"mate" 0.0131520375541257 0.0313455058381005 0.00456266824839166 0.00574844791906185 0 0.00196313237401598 0.00325065825829731 0 0.00161623997931213 0 0 0 0 0.00189501610763691 0 0 0 0.000909860154494254 0.000903530092069716 0 0
"michoacán" 0 0 0 0 0.00788939074179996 0 0 0.00419076355712011 0 0 0 0 0 0 0 0 0 0.0181972030898851 0 0 0
"minas" 0 0 0.0684400237258749 0 0 0 0 0.00419076355712011 0 0 0.0343002744021952 0 0 0 0.00076683588178458 0 0 0.000909860154494254 0 0 0
"modestia" 0.0101169519647121 0 0.00456266824839166 0 0.00394469537089998 0 0 0 0 0 0 0 0.00767489159215626 0.00189501610763691 0.00153367176356916 0 0 0.00181972030898851 0.00180706018413943 0 0.0112296462661426
"mueran" 0 0 0.00456266824839166 0 0 0.00196313237401598 0.00325065825829731 0 0.0226273597103698 0 0 0 0 0 0.0038341794089229 0 0 0.00181972030898851 0.000903530092069716 0 0
"necesitamos" 0 0 0.00456266824839166 0.00574844791906185 0 0 0.00650131651659461 0 0 0 0 0.00791389680278569 0.00767489159215626 0.00379003221527383 0 0 0 0.0118281820084253 0.000903530092069716 0.0103514310853475 0
"numeroso" 0.00101169519647121 0 0.013688004745175 0 0.00197234768544999 0 0 0 0 0 0 0 0.00383744579607813 0 0.0076683588178458 0.0102307023377155 0 0.00636902108145978 0 0 0
"obligaba" 0.00708186637529845 0 0 0 0.00394469537089998 0.00196313237401598 0 0.00838152711424021 0 0.0166537137781725 0.0147001176009408 0.00791389680278569 0 0.00189501610763691 0.00076683588178458 0 0 0 0.00271059027620915 0 0.00374321542204754
"obtenido" 0.00303508558941362 0 0 0 0.00394469537089998 0 0 0 0.00323247995862426 0 0.0049000392003136 0 0 0.00189501610763691 0.00460101529070748 0 0 0.00636902108145978 0.000903530092069716 0 0.00748643084409508
"orador" 0.0111286471611833 0 0 0 0 0 0.0227546078080811 0.00419076355712011 0 0 0 0 0.00383744579607813 0 0.00230050764535374 0 0 0.000909860154494254 0.000903530092069716 0 0
"paisanos" 0.00708186637529845 0.0313455058381005 0 0 0 0 0 0.00419076355712011 0.00969743987587277 0 0.0049000392003136 0 0 0 0 0 0 0.00545916092696553 0 0 0
"pasados" 0.00202339039294241 0 0 0 0.00197234768544999 0.00196313237401598 0.00325065825829731 0 0.00323247995862426 0 0.0049000392003136 0 0 0.00379003221527383 0.00230050764535374 0.0102307023377155 0 0.00272958046348276 0.00451765046034858 0 0.00748643084409508
"pastores" 0 0 0.00912533649678332 0.0977236146240515 0 0 0 0 0 0 0 0 0 0 0 0.0306921070131465 0 0 0 0 0
"pendientes" 0.00202339039294241 0 0.00456266824839166 0.0114968958381237 0.00788939074179996 0.0117787942440959 0.00325065825829731 0 0.00323247995862426 0 0 0 0 0 0.00076683588178458 0.00511535116885774 0 0.00181972030898851 0.00180706018413943 0.00517571554267377 0
"perseguir" 0.00202339039294241 0.00783637645952511 0 0.00574844791906185 0 0.0294469856102397 0.00325065825829731 0 0 0.00555123792605751 0 0 0 0.00189501610763691 0.00076683588178458 0 0 0.00181972030898851 0 0 0
"pesadilla" 0.00404678078588483 0 0 0 0 0.00392626474803196 0 0.00838152711424021 0.00646495991724851 0 0 0.00791389680278569 0.00767489159215626 0.00379003221527383 0.00153367176356916 0.00511535116885774 0 0 0.00361412036827887 0.00517571554267377 0
"pidiendo" 0.00303508558941362 0 0.00456266824839166 0.0114968958381237 0.00197234768544999 0.00392626474803196 0.00325065825829731 0 0 0.00555123792605751 0 0.00791389680278569 0.00383744579607813 0 0.0076683588178458 0 0.00720824623369134 0.000909860154494254 0 0 0
"precauciones" 0.00202339039294241 0 0.00456266824839166 0 0 0.00785252949606392 0 0 0.00808119989656064 0 0.00980007840062721 0 0 0 0.00076683588178458 0 0 0.00363944061797702 0.00361412036827887 0 0.00748643084409508
"preciosas" 0.00303508558941362 0 0.00456266824839166 0.0114968958381237 0.00197234768544999 0 0 0.00419076355712011 0 0 0.0049000392003136 0 0 0.00189501610763691 0.00536785117249206 0.00511535116885774 0 0.000909860154494254 0.00361412036827887 0.00517571554267377 0.00374321542204754
"radiante" 0.00303508558941362 0 0 0 0.00197234768544999 0.00392626474803196 0 0.00419076355712011 0.00484871993793638 0.011102475852115 0.00980007840062721 0 0.00383744579607813 0.00189501610763691 0.00153367176356916 0 0 0 0.0054211805524183 0.00517571554267377 0
"raro" 0.00101169519647121 0 0 0.00574844791906185 0.00986173842724996 0 0 0.00419076355712011 0.00646495991724851 0.011102475852115 0 0.00791389680278569 0 0 0 0 0 0 0.0054211805524183 0.0207028621706951 0
"realización" 0.0111286471611833 0 0.00456266824839166 0.00574844791906185 0.00394469537089998 0 0 0 0 0 0 0 0 0 0.0076683588178458 0 0 0 0 0 0
"referir" 0 0 0 0 0.00394469537089998 0.00196313237401598 0 0.00419076355712011 0.00161623997931213 0.011102475852115 0 0 0.00383744579607813 0.00568504832291074 0.00306734352713832 0 0.00720824623369134 0.000909860154494254 0.00632471064448801 0.00517571554267377 0
"regia" 0 0 0 0 0.00197234768544999 0 0 0.00419076355712011 0 0 0 0.00791389680278569 0 0 0.0138030458721224 0 0.0144164924673827 0 0 0 0.00748643084409508
"reír" 0.0101169519647121 0 0 0 0 0 0 0.00838152711424021 0.00161623997931213 0.00555123792605751 0 0.0158277936055714 0.00767489159215626 0 0 0 0 0.000909860154494254 0.00451765046034858 0 0.00374321542204754
"revelaba" 0.00404678078588483 0 0 0.0172453437571856 0.00197234768544999 0.00392626474803196 0 0 0 0 0 0.00791389680278569 0 0.0113700966458215 0.00153367176356916 0 0 0.000909860154494254 0.00361412036827887 0 0.00374321542204754
"rojos" 0.00202339039294241 0 0.00456266824839166 0.0114968958381237 0.00394469537089998 0 0 0 0.0161623997931213 0.00555123792605751 0 0 0.00383744579607813 0.00189501610763691 0 0 0.021624738701074 0 0.00180706018413943 0 0
"segundos" 0.00202339039294241 0 0 0.00574844791906185 0.00394469537089998 0.00392626474803196 0 0.00838152711424021 0.00323247995862426 0 0 0 0 0 0.00076683588178458 0 0 0.00181972030898851 0.00903530092069716 0.00517571554267377 0
"serena" 0.00101169519647121 0 0 0.0114968958381237 0.00197234768544999 0.00196313237401598 0 0.00419076355712011 0.00646495991724851 0 0.0049000392003136 0 0.00383744579607813 0.00379003221527383 0.00460101529070748 0.00511535116885774 0.00720824623369134 0 0.00180706018413943 0 0.00374321542204754
"sexo" 0.00607017117882724 0 0 0 0.00394469537089998 0.00196313237401598 0 0.00419076355712011 0 0 0.00980007840062721 0 0.0230246747764688 0.00379003221527383 0 0 0.00720824623369134 0.000909860154494254 0.000903530092069716 0 0.00748643084409508
"simón" 0 0 0 0 0 0 0 0 0 0 0 0 0.00767489159215626 0 0 0 0.00720824623369134 0.0181972030898851 0.000903530092069716 0.00517571554267377 0
"simpatías" 0 0 0 0 0.00394469537089998 0 0 0 0 0 0 0 0 0.00189501610763691 0.00306734352713832 0.00511535116885774 0 0.0109183218539311 0.00451765046034858 0 0
"sitiados" 0 0 0.00456266824839166 0 0 0 0 0 0.0113136798551849 0 0 0 0 0 0.00230050764535374 0 0 0.0127380421629196 0 0 0
"sombría" 0 0 0 0.00574844791906185 0 0.00785252949606392 0.00650131651659461 0 0.00969743987587277 0 0.0049000392003136 0 0 0.00379003221527383 0.00306734352713832 0.0102307023377155 0.00720824623369134 0 0.000903530092069716 0 0.00374321542204754
"sospecha" 0.00404678078588483 0 0 0 0.00197234768544999 0.00196313237401598 0 0 0 0.00555123792605751 0.0049000392003136 0.0158277936055714 0 0.00568504832291074 0.00230050764535374 0 0 0.00272958046348276 0.00361412036827887 0 0.00748643084409508
"súbitamente" 0.00101169519647121 0 0 0.00574844791906185 0 0 0 0 0.00161623997931213 0 0 0 0 0.00758006443054766 0.0107357023449841 0.00511535116885774 0 0 0.00180706018413943 0 0.00374321542204754
"suspiros" 0 0 0 0 0.00394469537089998 0 0 0 0.00323247995862426 0.011102475852115 0.0049000392003136 0 0 0.00379003221527383 0.00306734352713832 0 0.00720824623369134 0 0.00632471064448801 0.0155271466280213 0.00374321542204754
"terminó" 0.00303508558941362 0 0 0 0 0.00196313237401598 0 0.0125722906713603 0.00808119989656064 0 0 0.0158277936055714 0.00383744579607813 0.00189501610763691 0.00230050764535374 0 0 0.00454930077247127 0.000903530092069716 0 0
"tonto" 0.0111286471611833 0 0 0 0 0 0 0.00419076355712011 0 0.02220495170423 0.0049000392003136 0.00791389680278569 0.00383744579607813 0 0 0 0 0 0.0054211805524183 0 0
"tormentos" 0 0 0.00456266824839166 0 0.00591704305634997 0.00196313237401598 0.00325065825829731 0 0 0.00555123792605751 0 0.00791389680278569 0.00767489159215626 0.00758006443054766 0.00536785117249206 0 0 0 0.00271059027620915 0 0.00374321542204754
"tregua" 0.00202339039294241 0 0.0182506729935666 0 0 0.00392626474803196 0.00650131651659461 0 0.00161623997931213 0 0 0.0158277936055714 0.00767489159215626 0 0.00460101529070748 0 0 0.00181972030898851 0 0.00517571554267377 0.00374321542204754
"triunfante" 0.00303508558941362 0 0 0 0 0 0.00325065825829731 0.0125722906713603 0.00161623997931213 0 0 0 0 0 0.00613468705427664 0.0102307023377155 0 0.00363944061797702 0.00180706018413943 0 0.00374321542204754
"tropel" 0 0 0.00456266824839166 0 0.00197234768544999 0.00392626474803196 0 0 0.00323247995862426 0 0 0.00791389680278569 0 0 0.00690152293606122 0.00511535116885774 0 0.00545916092696553 0 0 0.00748643084409508
"unidos" 0.00101169519647121 0 0 0 0 0.00588939712204794 0 0.00838152711424021 0.00646495991724851 0 0.0049000392003136 0 0 0.00379003221527383 0.00153367176356916 0 0 0.00636902108145978 0.00180706018413943 0.00517571554267377 0
"vasallaje" 0 0 0 0 0 0 0 0 0 0.00555123792605751 0 0 0 0 0.0184040611628299 0 0 0 0 0 0
"veis" 0 0 0.00456266824839166 0 0 0 0.00325065825829731 0 0 0 0 0 0 0.0132651127534584 0.00460101529070748 0.0306921070131465 0 0 0 0 0.0149728616881902
"veré" 0.00202339039294241 0 0.00456266824839166 0 0.00197234768544999 0.00392626474803196 0.00325065825829731 0 0 0 0.00980007840062721 0 0.00383744579607813 0.00379003221527383 0.00076683588178458 0 0 0.000909860154494254 0.00813177082862745 0.0103514310853475 0
"verlo" 0.00607017117882724 0 0 0.00574844791906185 0 0.00196313237401598 0 0.00419076355712011 0 0 0.00980007840062721 0 0.00767489159215626 0 0.00230050764535374 0.00511535116885774 0 0.00363944061797702 0.00271059027620915 0.00517571554267377 0
"viajero" 0 0 0.00912533649678332 0.0114968958381237 0.00788939074179996 0 0 0 0 0 0.00980007840062721 0 0 0.0132651127534584 0 0.0153460535065732 0 0.000909860154494254 0.00361412036827887 0 0
"viniera" 0.00303508558941362 0.00783637645952511 0 0.0172453437571856 0 0.00785252949606392 0.00975197477489192 0 0 0 0.0049000392003136 0.00791389680278569 0.00383744579607813 0 0 0 0.00720824623369134 0.00363944061797702 0.00271059027620915 0 0
"víveres" 0 0 0.00456266824839166 0 0 0 0 0 0.0177786397724334 0 0 0 0 0 0.00613468705427664 0 0 0.00454930077247127 0 0 0
"yañez" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935803855511885
"abre" 0.00101169519647121 0 0.00456266824839166 0 0.0118340861126999 0 0.00325065825829731 0 0 0 0 0 0.00383744579607813 0.00758006443054766 0.00153367176356916 0 0.00720824623369134 0.000909860154494254 0.00361412036827887 0.00517571554267377 0.00374321542204754
"acierto" 0.00303508558941362 0 0 0 0.00591704305634997 0 0 0 0 0 0 0.00791389680278569 0 0 0.00843519469963038 0 0 0 0.00271059027620915 0 0.0112296462661426
"acompañaban" 0.00202339039294241 0 0 0 0 0.00196313237401598 0.00325065825829731 0 0.00484871993793638 0 0 0 0 0 0.00843519469963038 0 0 0.00181972030898851 0.00361412036827887 0 0
"acostumbrada" 0.00202339039294241 0 0 0 0.00591704305634997 0.00785252949606392 0.00325065825829731 0 0 0.00555123792605751 0 0 0 0.00947508053818458 0.00076683588178458 0.00511535116885774 0 0.00272958046348276 0.00271059027620915 0 0
"alegro" 0.00202339039294241 0.0156727529190502 0 0 0.00788939074179996 0.00196313237401598 0.00650131651659461 0 0 0.0166537137781725 0.0049000392003136 0 0.00383744579607813 0 0.00076683588178458 0.0102307023377155 0 0.000909860154494254 0.00361412036827887 0 0
"altivo" 0.00202339039294241 0 0.00912533649678332 0.0114968958381237 0.00788939074179996 0.00588939712204794 0 0 0.00484871993793638 0 0.0049000392003136 0.00791389680278569 0 0.00189501610763691 0.00230050764535374 0 0 0.000909860154494254 0.000903530092069716 0 0
"américa" 0.00202339039294241 0.0235091293785753 0.013688004745175 0 0.00197234768544999 0 0 0.0167630542284804 0 0 0.0049000392003136 0.00791389680278569 0.00767489159215626 0.00758006443054766 0.00076683588178458 0 0 0.000909860154494254 0.000903530092069716 0 0
"andan" 0.00202339039294241 0.0156727529190502 0 0 0.00197234768544999 0.0098156618700799 0.00325065825829731 0 0 0.0166537137781725 0 0 0 0 0.00230050764535374 0 0 0.000909860154494254 0.00271059027620915 0.0103514310853475 0.00374321542204754
"arrojando" 0 0 0 0.00574844791906185 0 0.00392626474803196 0 0 0.00484871993793638 0 0 0 0.00383744579607813 0.00568504832291074 0.00536785117249206 0 0.00720824623369134 0 0.0054211805524183 0 0
"astuto" 0.00404678078588483 0 0.00456266824839166 0 0 0 0.00650131651659461 0.00419076355712011 0.00161623997931213 0 0 0 0.00767489159215626 0.00189501610763691 0.0038341794089229 0.00511535116885774 0 0.00272958046348276 0 0.0155271466280213 0
"audaz" 0.00202339039294241 0 0.00456266824839166 0.00574844791906185 0.00197234768544999 0.00392626474803196 0 0 0.00646495991724851 0 0 0 0 0 0.00153367176356916 0 0.0432494774021481 0.00454930077247127 0 0 0
"bendición" 0.00101169519647121 0.00783637645952511 0 0 0 0 0.00975197477489192 0 0.00323247995862426 0 0 0.00791389680278569 0.0153497831843125 0.00379003221527383 0.00230050764535374 0.0102307023377155 0 0 0.000903530092069716 0.0155271466280213 0.00374321542204754
"borde" 0.00202339039294241 0 0 0 0 0.00392626474803196 0.00975197477489192 0.00419076355712011 0.00808119989656064 0 0 0 0 0 0 0 0.00720824623369134 0.00363944061797702 0.00451765046034858 0 0.00374321542204754
"caciques" 0 0 0.0866906967194415 0 0 0 0 0.00419076355712011 0.00161623997931213 0 0 0 0 0 0.00153367176356916 0 0 0.000909860154494254 0 0 0
"cambiado" 0.00607017117882724 0.00783637645952511 0.00456266824839166 0.0114968958381237 0 0.00196313237401598 0 0 0 0 0.00980007840062721 0.00791389680278569 0.00383744579607813 0 0.00153367176356916 0 0 0 0.00632471064448801 0 0
"cambiar" 0.00607017117882724 0 0.013688004745175 0.0114968958381237 0.00197234768544999 0.00196313237401598 0 0 0 0 0.0049000392003136 0 0 0.00189501610763691 0.00153367176356916 0 0 0.00363944061797702 0.000903530092069716 0.0103514310853475 0
"canalla" 0.0101169519647121 0.0470182587571507 0 0 0 0 0 0 0.00161623997931213 0 0 0 0 0 0 0.00511535116885774 0.0144164924673827 0.00363944061797702 0 0 0
"cantando" 0.00101169519647121 0 0.00456266824839166 0.00574844791906185 0 0.00392626474803196 0 0.00838152711424021 0.00808119989656064 0 0 0 0.0153497831843125 0.00189501610763691 0 0 0 0.000909860154494254 0.00451765046034858 0.00517571554267377 0
"catedral" 0 0 0.00456266824839166 0 0.00591704305634997 0 0 0.00838152711424021 0 0 0 0 0.0115123373882344 0 0 0 0 0.0100084616994368 0.00361412036827887 0 0
"centinelas" 0 0 0.00456266824839166 0 0.00394469537089998 0.00196313237401598 0 0 0.0113136798551849 0 0 0 0 0 0.0076683588178458 0 0 0.00272958046348276 0 0 0
"ciega" 0.00505847598235604 0 0 0 0.00197234768544999 0.00392626474803196 0 0.0125722906713603 0.00161623997931213 0.00555123792605751 0 0 0 0 0.00460101529070748 0 0 0.00272958046348276 0.000903530092069716 0 0.00374321542204754
"ciertos" 0.00303508558941362 0 0 0 0.00394469537089998 0 0 0.00419076355712011 0 0 0.00980007840062721 0.0158277936055714 0.00383744579607813 0.00379003221527383 0.00306734352713832 0 0 0.00272958046348276 0.00271059027620915 0.00517571554267377 0
"cinthal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184040611628299 0 0 0 0 0 0
"consideró" 0.00202339039294241 0 0.00912533649678332 0 0 0.00196313237401598 0.00650131651659461 0 0.00161623997931213 0 0.0049000392003136 0 0 0.00189501610763691 0 0 0 0.00818874139044829 0.000903530092069716 0.0207028621706951 0
"corrieron" 0 0 0.00456266824839166 0.00574844791906185 0.00197234768544999 0 0.00325065825829731 0 0.00323247995862426 0.00555123792605751 0 0 0.0115123373882344 0.00379003221527383 0.00536785117249206 0.00511535116885774 0 0.00363944061797702 0 0 0
"dada" 0.0101169519647121 0 0.00912533649678332 0 0.00197234768544999 0 0 0.00419076355712011 0.00323247995862426 0 0 0.0158277936055714 0 0 0.00230050764535374 0 0 0 0.00180706018413943 0 0.00374321542204754
"defenderse" 0 0 0.00456266824839166 0 0.00394469537089998 0.00785252949606392 0.00650131651659461 0 0.00161623997931213 0 0 0 0 0.00379003221527383 0.00536785117249206 0 0 0.00363944061797702 0 0 0.00374321542204754
"déjame" 0 0.00783637645952511 0.00456266824839166 0 0 0.00196313237401598 0 0.00838152711424021 0.00161623997931213 0.011102475852115 0.00980007840062721 0 0 0.00568504832291074 0.0038341794089229 0 0 0.00272958046348276 0.00271059027620915 0 0
"derrotado" 0.00202339039294241 0 0.00912533649678332 0 0.00197234768544999 0.00196313237401598 0.00325065825829731 0 0.00484871993793638 0.00555123792605751 0 0 0.00383744579607813 0 0.00306734352713832 0 0 0.00727888123595403 0 0 0
"desengaño" 0.00101169519647121 0 0 0 0.00788939074179996 0.00392626474803196 0 0.00838152711424021 0.00161623997931213 0 0.00980007840062721 0.00791389680278569 0 0.00758006443054766 0.00230050764535374 0 0 0 0.00361412036827887 0 0
"desgraciadamente" 0.00505847598235604 0.00783637645952511 0 0 0.00394469537089998 0.00196313237401598 0.00650131651659461 0 0 0 0.0049000392003136 0.00791389680278569 0 0 0 0 0.00720824623369134 0.00272958046348276 0.00632471064448801 0 0
"dirigí" 0.00303508558941362 0 0 0.00574844791906185 0 0 0 0 0 0.0166537137781725 0.0147001176009408 0 0 0 0 0 0 0.000909860154494254 0.0117458911969063 0 0
"distinción" 0.00404678078588483 0 0 0 0.00394469537089998 0.00196313237401598 0 0 0 0.00555123792605751 0 0.00791389680278569 0 0.00568504832291074 0.00306734352713832 0 0 0.00181972030898851 0.00271059027620915 0 0.0112296462661426
"distracción" 0.00101169519647121 0 0 0 0.00591704305634997 0 0.00325065825829731 0 0.00161623997931213 0 0 0 0 0.00947508053818458 0.00230050764535374 0.00511535116885774 0 0 0.00632471064448801 0 0.00748643084409508
"emplear" 0 0 0 0 0 0.00196313237401598 0 0 0 0.00555123792605751 0 0.00791389680278569 0.00383744579607813 0.00568504832291074 0.00690152293606122 0 0 0.00181972030898851 0.00271059027620915 0 0.0112296462661426
"encargo" 0 0 0 0 0 0 0 0 0.00161623997931213 0 0.0049000392003136 0.00791389680278569 0 0.00379003221527383 0.00306734352713832 0.00511535116885774 0 0.00818874139044829 0.00361412036827887 0 0.00374321542204754
"entiendo" 0.00404678078588483 0.00783637645952511 0 0.0114968958381237 0.00394469537089998 0 0.00325065825829731 0 0 0.00555123792605751 0.00980007840062721 0 0 0.00189501610763691 0.00076683588178458 0 0 0.00272958046348276 0.00451765046034858 0.00517571554267377 0
"entrañas" 0 0 0.00456266824839166 0 0.00197234768544999 0.00196313237401598 0 0 0.00323247995862426 0 0.0049000392003136 0 0 0.00568504832291074 0.00460101529070748 0 0.00720824623369134 0.000909860154494254 0.00361412036827887 0.00517571554267377 0.00748643084409508
"estilo" 0.00505847598235604 0 0 0.0114968958381237 0.00788939074179996 0.00196313237401598 0 0.00838152711424021 0 0 0.0049000392003136 0 0.00383744579607813 0 0.00153367176356916 0.00511535116885774 0.00720824623369134 0.00272958046348276 0.000903530092069716 0 0
"fatigas" 0.00101169519647121 0 0 0.00574844791906185 0.00197234768544999 0.00392626474803196 0 0 0.00323247995862426 0 0 0 0 0.00379003221527383 0.00460101529070748 0.00511535116885774 0.00720824623369134 0.00363944061797702 0.00180706018413943 0.00517571554267377 0
"fino" 0.00101169519647121 0.0156727529190502 0.00456266824839166 0.00574844791906185 0.00197234768544999 0.00196313237401598 0 0.00419076355712011 0.00646495991724851 0 0 0 0 0 0.00076683588178458 0 0.0432494774021481 0 0.00180706018413943 0.0155271466280213 0
"gemidos" 0 0 0 0 0.00197234768544999 0 0.00325065825829731 0 0.00646495991724851 0 0 0 0 0.00568504832291074 0.0115025382267687 0 0 0 0 0 0
"graciosa" 0.00101169519647121 0 0 0 0.00394469537089998 0.00392626474803196 0 0 0 0.011102475852115 0.0049000392003136 0 0 0.00379003221527383 0.00076683588178458 0.00511535116885774 0 0.00181972030898851 0.00813177082862745 0 0.00374321542204754
"haciéndome" 0.00910525676824086 0.00783637645952511 0 0.00574844791906185 0 0 0 0 0 0.00555123792605751 0.00980007840062721 0 0 0 0 0.00511535116885774 0 0 0.00813177082862745 0 0
"ídolo" 0.00101169519647121 0 0.00456266824839166 0 0.00394469537089998 0.00392626474803196 0 0 0 0 0 0 0.0115123373882344 0.00758006443054766 0.00460101529070748 0 0 0.00181972030898851 0.00180706018413943 0 0.00374321542204754
