"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0026" "ne0029" "ne0039" "ne0040" "ne0045" "ne0048" "ne0053" "ne0066" "ne0079" "ne0081" "ne0084" "ne0085" "ne0110" "ne0112" "ne0113" "ne0118" "ne0120" "ne0141" "ne0143" "ne0155" "ne0160" "ne0166" "ne0169" "ne0170" "ne0182" "ne0185" "ne0192" "ne0221" "ne0223" "ne0226" "ne0228" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0266" "ne0284" "ne0285" "ne0286" "ne0304" "ne0307" "ne0311" "ne0318"
"esas" 0.0942605781315459 0.0324838798746122 0.0239635753654445 0.0312486049729923 0.0320855614973262 0.0103546466476831 0.0539240086278414 0.0315275077505123 0.0348019767522795 0.0258157206514541 0.0229417933927635 0.0271609968085829 0.0408345810566434 0.0431152745659076 0.0139612807148176 0.0608457560085184 0.0380688700467209 0.0379812942126003 0.0520562207183758 0.0278038438814166 0.0104793242931696 0.0158368801346135 0.0102362003224403 0.0555392204907053 0.0174804801305209 0.0238170847888218 0.0261929707591199 0.00981946217402893 0.0247377075420905 0.0875181600182038 0.0381409033945404 0.0103643053324351 0.0115673799884326 0.0553822505538225 0.0403032041047263 0.044006998186053 0.0170510251928897 0.00929648825156297 0.00811332695084947 0.0113069182186758 0.0131375353983593 0.00742214173321854 0.00691209201376889 0.00804422022776635 0.0109562025801857 0.0191661260836233 0.028014256143682 0.0201386009595451 0.0167346193634759 0.035575131289175 0.0131700250230475
"mío" 0.0471302890657729 0.0471016258181877 0.0191708602923556 0.0133922592741395 0.0427807486631016 0.0155319699715247 0.0248880039820806 0.0157637538752562 0.0461917145984801 0.0213260301033751 0.0589931830099633 0.0543219936171657 0.0330565656172827 0.0195978520754125 0.0186150409530901 0.0304228780042592 0.0173040318394186 0.029672886103594 0.0818026325574478 0.00347548048517708 0.0272462431622409 0.0554290804711472 0.0179133505642705 0.0784083112809958 0.0213650312706367 0.0370487985603895 0.0345270978188399 0.0336667274538135 0.00436547780154538 0.00175036320036408 0.0599357053342778 0.0103643053324351 0.0115673799884326 0.0508612505086125 0.0201516020523632 0.0289802183176447 0.0284183753214829 0.00464824412578149 0.00973599234101936 0.0177680143436334 0.0145972615537325 0.0192975685063682 0.00552967361101511 0.00459669727300934 0.0438248103207428 0.0457038391224863 0.0404650366519851 0.0130308594444115 0.0212986064626057 0.00508216161273929 0.0658501251152377
"dije" 0.00523669878508588 0.0146177459435755 0.052719865803978 0.0357126913977055 0.0641711229946524 0.0103546466476831 0.120292019246723 0.0157637538752562 0.0727677695729481 0.0224484527403949 0.0491609858416361 0.00679024920214572 0.0136115270188811 0.00391957041508251 0 0.0140413283096581 0.0224952413912442 0.0106822389972938 0.00743660295976798 0.00695096097035415 0.0230545134449731 0.00593883005048006 0.00767715024183023 0.0359371426704564 0.00582682671017364 0.0449878268233302 0.00595294789979998 0.00280556062115112 0.00145515926718179 0.00525108960109223 0 0.0621858319946106 0.00433776749566223 0.0146932501469325 0.00155012323479717 0 0.00710459383037072 0.00581030515722686 0.0421893001444172 0.096916441874364 0.0569293200595568 0.0757058456788291 0.00552967361101511 0.00689504590951401 0.0602591141910214 0.0751901869434452 0.0638102501050535 0.075815909494758 0.00760664516521633 0.00338810774182619 0.00658501251152377
"fueron" 0.0130917469627147 0.0552225957868408 0.0143781452192667 0.0133922592741395 0.0160427807486631 0.00517732332384157 0.0124440019910403 0.0289002154379696 0.0208811860513677 0.04377448284377 0.0360513896171998 0.0407414952128743 0.0311120617574426 0.0313565633206601 0.0744601638123604 0.00936088553977206 0.00692161273576743 0.0118691544414376 0.00495773530651199 0.0486567267924791 0.0314379728795087 0.0158368801346135 0.0614172019346419 0.0228690907902904 0.0213650312706367 0.0185243992801948 0.0273835603390799 0.00420834093172668 0.0247377075420905 0.0175036320036408 0 0.0259107633310877 0.0361480624638519 0.0056512500565125 0.0248019717567547 0.0246868526409566 0.0113673501285931 0.0371859530062519 0.0210946500722086 0.0274596585310698 0.0364931538843313 0.035626280319449 0.0414725520826133 0.0367735781840747 0.0328686077405571 0.0501267912956301 0.0295706037072199 0.0236924717171119 0.0304265806608653 0.0372691851600881 0.00658501251152377
"miedo" 0.0314201927105153 0.0779613116990693 0.0623052959501558 0.0401767778224186 0.0427807486631016 0.0569505565622573 0.0165920026547204 0.0183910461877989 0.0208811860513677 0.0549987092139674 0.0229417933927635 0.0135804984042914 0.0350010694771229 0.0470348449809901 0.0186150409530901 0.0117011069247151 0.0155736286554767 0.0130560698855814 0.0272675441858159 0.0556076877628332 0.0230545134449731 0.0435514203701871 0.0102362003224403 0.0228690907902904 0.0271918579808103 0.0185243992801948 0.0488141727783598 0.01262502279518 0.0407444594810902 0.0525108960109223 0.0435896038794747 0.0621858319946106 0.0231347599768652 0.011302500113025 0.00310024646959433 0.0150267798684083 0.0269974565554087 0.0418341971320334 0.0178493192918688 0.040381850780985 0.0160569877091058 0.0148442834664371 0.0345604600688444 0.0310277065928131 0.00684762661261607 0.0117945391283836 0.00311269512707578 0.0165847302019783 0.0319479096939086 0.0338810774182619 0
"sea" 0.0340385421030582 0.0211145219184979 0.00958543014617781 0.0312486049729923 0.0160427807486631 0.0776598498576236 0.0248880039820806 0.0157637538752562 0.0329036871112461 0.0190811848293356 0.0491609858416361 0.04753174441502 0.00972251929920081 0.0117587112452475 0.0209419210722264 0.0374435421590883 0.0519120955182558 0.0451027868774629 0.0272675441858159 0.0173774024258854 0.0146710540104374 0.0356329803028803 0.00767715024183023 0.0424711686105394 0.00388455114011576 0.0423414840690166 0.0404800457186399 0.0406806290066913 0.0160067519389997 0.0122525424025485 0.0435896038794747 0.0259107633310877 0.0303643724696356 0.05877300058773 0.0325525879307405 0.0300535597368167 0.0412066442161502 0.00232412206289074 0.0162266539016989 0.0096916441874364 0.011677809242986 0.0282041385862304 0.0165890208330453 0.0298785322745607 0.0301295570955107 0.0147431739104794 0.0186761707624547 0.0118462358585559 0.0304265806608653 0.018634592580044 0.0987751876728566
"españa" 0.00785504817762882 0.00487258198119183 0 0.0357126913977055 0 0 0.0290360046457607 0 0.0177173699829787 0.039284792295691 0 0.00679024920214572 0.00388900771968032 0 0.044210722263589 0.0234022138494302 0.00346080636788372 0.0142429853297251 0.00247886765325599 0.0208528829110625 0.0943139186385262 0.00197961001682669 0.0844486526601326 0 0.00776910228023152 0.00529268550862708 0.00238117915991999 0.0308611668326623 0.0713028040919079 0.0105021792021845 0.0108974009698687 0.0829144426594808 0.00433776749566223 0.0033907500339075 0.00155012323479717 0.00644004851503215 0.0184719439589639 0.00697236618867223 0.0129813231213591 0.048458220937182 0.0919627477885149 0.0638304189056794 0.111975890623056 0 0.0766934180613 0.0368579347761986 0.122951457519493 0.0177693537878339 0.0091279741982596 0.00169405387091309 0.00658501251152377
"largo" 0.0183284457478006 0.0357322678620734 0.0335490055116223 0.0535690370965582 0.0909090909090909 0.113901113124515 0.0456280073004812 0.0315275077505123 0.0139207907009118 0.034795101747612 0.0262191924488726 0.0339512460107286 0.0155560308787213 0.0117587112452475 0.0162881608339538 0.0163815496946011 0.0138432254715349 0.0189906471063001 0.00991547061302397 0.0208528829110625 0.0167669188690713 0.0257349302187469 0.0383857512091512 0.0163350648502075 0.0349609602610418 0.0502805123319572 0.0500047623583198 0.0336667274538135 0.0261928668092723 0.0367576272076456 0.0326922029096061 0.0414572213297404 0.0361480624638519 0.0146932501469325 0.0124009858783773 0.0139534384492363 0.0113673501285931 0.0267274037232435 0.00973599234101936 0.0177680143436334 0.029194523107465 0.0282041385862304 0.0290307864578293 0.0298785322745607 0.0246514558054178 0.0324349826030548 0.0435777317790609 0.0236924717171119 0.0212986064626057 0.0491275622564798 0.0131700250230475
"caso" 0.0340385421030582 0.0129935519498449 0.0239635753654445 0.00446408642471318 0.0053475935828877 0.00517732332384157 0.0124440019910403 0.0236456308128842 0.0525193467352582 0.0112242263701974 0 0 0 0.01567828166033 0.0186150409530901 0.0397837635440313 0.0449904827824883 0.0356074633243128 0.0396618824520959 0.045181246307302 0.0146710540104374 0.0277145402355736 0.0409448012897612 0.0359371426704564 0.0135959289904052 0.0502805123319572 0.0297647394989999 0.0322639471432379 0.0130964334046361 0.022754721604733 0.0217948019397374 0.0155464579986526 0.0303643724696356 0.015823500158235 0.0666552990962782 0.0257601940601286 0.00710459383037072 0.0174309154716806 0.0389439693640774 0.0290749325623092 0.0277347969520918 0.0133598551197934 0.0207362760413067 0.0126409175007757 0.0342381330630803 0.026537713038863 0.0389086890884472 0.0343540839898122 0.0273839225947788 0.0304929696764357 0.0395100750691426
"fuese" 0 0.0373564618558041 0.0335490055116223 0.0223204321235659 0.0267379679144385 0.0258866166192079 0.0331840053094409 0.0262729231254269 0.0189828964103343 0.0235708753774146 0.0163869952805454 0.0339512460107286 0.0330565656172827 0.0431152745659076 0.00930752047654505 0.0374435421590883 0.0449904827824883 0.0237383088828752 0.0347041471455839 0.00347548048517708 0.00419172971726783 0.0138572701177868 0.00255905008061008 0.0522722075206639 0.0446723381113312 0.0396951413147031 0.0631012477378798 0.0182361440374823 0.0669373262903625 0.0822670704171116 0.00544870048493434 0 0.00867553499132447 0.0463402504634025 0.018601478817566 0.0042933656766881 0.0412066442161502 0.072047783949613 0.00811332695084947 0.0064610961249576 0.0029194523107465 0.00593771338657483 0.0110593472220302 0.0402211011388317 0.00821715193513928 0.00884590434628767 0.00933808538122734 0.00710774151513357 0.0517251871234711 0.0287989158055226 0.0592651126037139
"ó" 0.00261834939254294 0 0 0 0 0 0 0 0.00063276321367781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00175036320036408 0 0 0.244360902255639 0 0 0 0.284183753214829 0.00116206103144537 0 0 0 0 0 0.110320734552224 0.00136952532252321 0.00147431739104794 0.00155634756353789 0 0.190166129130408 0.181263764187701 0.322665613064665
"saber" 0.0288018433179724 0.0341080738683428 0.00958543014617781 0.0312486049729923 0.0213903743315508 0.0310639399430494 0.0248880039820806 0.0210183385003415 0.0348019767522795 0.0213260301033751 0.0163869952805454 0.0203707476064372 0.011667023159041 0.0313565633206601 0.0279225614296351 0.0304228780042592 0.0311472573109535 0.0059345772207188 0.014873205919536 0.0139019219407083 0.0167669188690713 0.0593883005048006 0.0281495508867109 0.0490051945506224 0.0446723381113312 0.0291097702974489 0.0369082769787599 0.0182361440374823 0.0407444594810902 0.0280058112058252 0.016346101454803 0.0362750686635228 0.0216888374783112 0.0169537501695375 0.0217017252871603 0.0193201455450964 0.0326811316197053 0.040672136100588 0.0194719846820387 0.0096916441874364 0.0321139754182115 0.0207819968530119 0.0235011128468142 0.0321768809110654 0.0314990824180339 0.0353836173851507 0.0326832988342957 0.0165847302019783 0.0212986064626057 0.0220227003218702 0.0526801000921902
"quedó" 0.0209467951403435 0.0503500138056489 0.0431344356578001 0.0312486049729923 0.0641711229946524 0.0207092932953663 0.0248880039820806 0.00788187693762808 0.0126552642735562 0.0246932980144344 0.00327739905610907 0.0679024920214572 0.0350010694771229 0.0391957041508251 0.053518242740134 0.0163815496946011 0.0103824191036512 0.00830840810900631 0.00495773530651199 0.0139019219407083 0.0398214323140444 0.0178164901514402 0.033267651047931 0.00653402594008298 0.0174804801305209 0.0185243992801948 0.0535765310981998 0.00420834093172668 0.0320135038779994 0.0367576272076456 0.00544870048493434 0.0259107633310877 0.0202429149797571 0.0237352502373525 0.0170513555827688 0.0343469254135048 0.00710459383037072 0.0348618309433611 0.0259626462427183 0.0371513027185062 0.0364931538843313 0.0311729952795179 0.0359428784715982 0.0390719268205794 0.0123257279027089 0.0147431739104794 0.0108944329447652 0.0248770953029675 0.0334692387269519 0.0847026935456548 0
"durante" 0.0130917469627147 0.0194903279247673 0.0191708602923556 0.0267845185482791 0.0213903743315508 0.00517732332384157 0.0331840053094409 0.0919552309389943 0.0164518435556231 0.039284792295691 0.0262191924488726 0.00679024920214572 0.00972251929920081 0.00783914083016501 0.0302494415487714 0.0117011069247151 0.00519120955182558 0.00118691544414376 0.00495773530651199 0.0312793243665937 0.0314379728795087 0.0257349302187469 0.0383857512091512 0.00653402594008298 0.0252495824107524 0.0449878268233302 0.0250023811791599 0.0140278031057556 0.0829440782293622 0.0315065376065534 0.0381409033945404 0.0310929159973053 0.0216888374783112 0.0237352502373525 0.0139511091131745 0.0171734627067524 0.0326811316197053 0.0127826713458991 0.0486799617050968 0.040381850780985 0.0379528800397046 0.025235281892943 0.0165890208330453 0.0861880738689252 0.00410857596756964 0.0117945391283836 0.0202325183259926 0.031984836818101 0.0304265806608653 0.00338810774182619 0.0197550375345713
"estar" 0.0314201927105153 0.0276112978934204 0.0191708602923556 0.0133922592741395 0.0053475935828877 0.00517732332384157 0.0124440019910403 0.0262729231254269 0.0379657928206686 0.0168363395552962 0.00655479811221814 0 0.011667023159041 0.00391957041508251 0.0465376023827252 0.0304228780042592 0.012112822287593 0.0166168162180126 0.0272675441858159 0.045181246307302 0.0377255674554105 0.0296941502524003 0.0255905008061008 0.0163350648502075 0.033018684690984 0.034402455806076 0.0392894561386799 0.0280556062115112 0.0174619112061815 0.0717648912149271 0.0272435024246717 0.0310929159973053 0.0260266049739734 0.029386500293865 0.0170513555827688 0.0300535597368167 0.0170510251928897 0.0290515257861343 0.0178493192918688 0.032305480624788 0.0335737015735848 0.0430484220526675 0.0179714392357991 0.020685137728542 0.00684762661261607 0.00589726956419178 0.00933808538122734 0.0450156962625126 0.022819935495649 0.0203286464509571 0.0724351376267615
"lejos" 0.00261834939254294 0.0162419399373061 0.0718907260963336 0.0758894692201241 0.0481283422459893 0.0776598498576236 0.00414800066368011 0.0289002154379696 0.010124211418845 0.0202036074663554 0.0360513896171998 0.0271609968085829 0.048612596496004 0.0548739858111551 0.0162881608339538 0.0234022138494302 0.0276864509430697 0.0272990552153065 0.00743660295976798 0.00347548048517708 0.0146710540104374 0.0118776601009601 0.0153543004836605 0.0653402594008298 0.0271918579808103 0.0370487985603895 0.0261929707591199 0.0448889699384179 0.049475415084181 0.0245050848050971 0.0381409033945404 0.0207286106648702 0.0318102949681897 0.00904200009042 0.0155012323479717 0.0203934869642685 0.0468903192804467 0.0244032816603528 0.00811332695084947 0.0258443844998304 0.0306542492628383 0.0267197102395867 0.0304132048605831 0.0298785322745607 0.0150647785477553 0.0103202217373356 0.014007128071841 0.0343540839898122 0.045639870991298 0.018634592580044 0.0460950875806664
"muerte" 0.0523669878508588 0.0308596858808816 0.0383417205847112 0.0312486049729923 0.0641711229946524 0.00517732332384157 0.0414800066368011 0.0183910461877989 0.023412238906079 0.0572435544880069 0.0360513896171998 0.0203707476064372 0.0505571003558442 0.0431152745659076 0.0209419210722264 0.00702066415482905 0.0173040318394186 0.0237383088828752 0.0446196177586079 0.0208528829110625 0.0125751891518035 0.0574086904879739 0.0102362003224403 0.0849423372210788 0.0233073068406946 0.0132317137715677 0.00714353747975998 0.00981946217402893 0.0276480260764541 0.0192539952040048 0.0272435024246717 0.00518215266621755 0.0159051474840949 0.0305167503051675 0.0418533273395235 0.041860315347709 0.0369438879179277 0.0162688544402352 0.0194719846820387 0.0145374662811546 0.0189764400198523 0.0163287118130808 0.0207362760413067 0.0482653213665981 0.0150647785477553 0.0132688565194315 0.0186761707624547 0.0177693537878339 0.022819935495649 0.00677621548365238 0
"pasado" 0.0235651445328865 0.029235491887151 0.0431344356578001 0.0357126913977055 0.0320855614973262 0.0103546466476831 0.0207400033184005 0.0262729231254269 0.023412238906079 0.0168363395552962 0.0131095962244363 0.0339512460107286 0.0388900771968032 0.00783914083016501 0.0162881608339538 0.0140413283096581 0.0259560477591279 0.0166168162180126 0.014873205919536 0.0312793243665937 0.0272462431622409 0.0237553202019202 0.0358267011285411 0.0424711686105394 0.0174804801305209 0.0158780565258812 0.0380988665587199 0.0182361440374823 0.042199618748272 0.0787663440163834 0.0217948019397374 0.0259107633310877 0.018796992481203 0.0418192504181925 0.0201516020523632 0.0289802183176447 0.0170510251928897 0.0278894647546889 0.0113586577311893 0.0226138364373516 0.0248153446413453 0.00742214173321854 0.024883531249568 0.0275801836380561 0.0178038291928018 0.0191661260836233 0.0264579085801441 0.0343540839898122 0.0273839225947788 0.0372691851600881 0.0460950875806664
