idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
rv0707,0.010509543,0.0020491585,0.0071187769,0.0639788653,0.0616578951,0.008673542,0.0113253078,0.0241886467,0.0003749483,0.0057091241,0.0284647575,0.0119180204,0.008477731,0.0032162536,0.0154180232,0.00527096,0.0035440776,0.0089220471,0.0165329565,0.0518691353,0.0331705256,0.0034381393,0.0058800413,0.0008710927,0.0145942893,0.0146677056,0.0057447335,0.3021355161,0.0139764254,0.0013930323,0.0056072816,0.0024234071,0.0201358243,0.0060468007,0.0077128479,0.0052802938,0.0026765523,0.004242779,0.0016435212,0.0193362523,0.0400033371,0.0062262596,0.0186673286,0.0217017857,0.0002755497,0.0251441539,0.0045461371,0.0136694581,0.0341976603,0.0153714987
rv0708,0.0501143456,0.0005575218,0.0157772084,0.0648506321,0.0751289825,0.0007080526,0.0021417141,0.014860177,0.0013068718,0.0024873661,0.0083170986,0.0049234149,0.0031085515,0.0063119697,0.0103977566,0.000791391,0.0016552314,0.0281584223,0.0023942241,0.0297086915,0.0383284659,0.0015543263,0.011903161,0.0005828892,0.0044605879,0.0134136494,0.0076116428,0.3790678882,0.0266693174,0.0092735397,0.0022345053,0.010816114,0.0067304829,0.0082483178,0.0044290541,0.0038491985,0.0103516453,0.0027280842,0.0005753354,0.0062864332,0.009750094,0.0011544755,0.0188225495,0.0329154592,0.0093992807,0.002821525,0.0008044165,0.0158027867,0.0315603113,0.0041548395
rv0709,0.0113532983,0.0005980646,0.0391437216,0.0337674495,0.0851375704,0.0061523317,0.0054256948,0.0406780482,0.0028162989,0.0022705075,0.0132454468,0.0197174486,0.018464385,0.0102671607,0.0080403242,0.0047412678,0.0014634711,0.0170976835,0.009942198,0.0145777788,0.0382452352,0.0029860897,0.0081832292,0.00040878,0.0023833795,0.0044028041,0.0004475423,0.2398031279,0.0051264106,0.0063405111,0.00270516,0.0042017429,0.0114978713,0.0112318768,0.0206915241,0.005449451,0.0033901182,0.0020699268,0.0026620277,0.0069562185,0.0738403253,0.0070766447,0.0545828541,0.0195698709,0.0107136964,0.0208724255,0.0010623472,0.0056053263,0.0699259295,0.0126674032
rv0710,0.0264114725,0.0012090631,0.0640987962,0.0052007498,0.0390867015,0.0080689732,0.0005381211,0.0262876807,0.0033664441,0.002807358,0.0066928259,0.0032051158,0.0025934963,0.0086595709,0.0273047206,0.0001844202,0.0235772178,0.0934440002,0.0033771059,0.0155980808,0.050715569,0.0018270584,0.0072782768,0.000745863,0.0021964667,0.0034254793,0.0257756554,0.3151406728,0.0132469012,0.0047903896,0.0008511238,0.002816391,0.0039652806,0.0280307411,0.0050837659,0.0062436595,0.0023012575,0.0183538785,0.003840827,0.0048416438,0.0048663295,0.0006904249,0.0282653176,0.0399591414,0.0152715612,0.014607117,0.0031680685,0.0102845139,0.0116890317,0.0080156786
rv0711,0.0136492903,0.0004532087,0.0212915587,0.018679466,0.0896921421,0.009832104,0.0019978263,0.027927099,0.0034865753,0.000302641,0.0674191707,0.0304989524,0.0028863574,0.0042817625,0.00897937,0.0059476842,0.0030632799,0.0250315563,0.0036013082,0.0304782807,0.0174811738,0.0006449255,0.0011856608,0.0013834426,0.001918959,0.0327459441,0.0265422881,0.2687757455,0.0055206117,0.0043932004,0.0081193946,0.0018694495,0.0033049928,0.0464352156,0.001575622,0.0035348533,0.0053302448,0.0144566925,0.013390902,0.0094889697,0.0099505664,0.0025788205,0.0348341301,0.0234446356,0.0185885398,0.0115919493,0.002151065,0.0425645573,0.0138297731,0.002868041
rv0712,0.0342746796,0.0012671754,0.0176509105,0.01991632,0.0831202737,0.0016160143,0.0029353811,0.0070930022,0.000862992,0.0012912307,0.02850272,0.0038689072,0.0034222792,0.0008743897,0.0111844901,0.0015163258,0.0007794706,0.0064923899,0.0028889736,0.0359545077,0.0165346289,0.0070681507,0.0011321936,0.0014719081,0.0022373108,0.0190508375,0.005856941,0.4192553917,0.002289121,0.0022641073,0.000883466,0.0036175131,0.0067833885,0.0417860131,0.0014218599,0.0056222507,0.0012966891,0.0030935697,0.0014833037,0.0172063186,0.0117641395,0.002093703,0.021141513,0.0381024153,0.0175231696,0.0021894637,0.0021703934,0.0264839409,0.0440198723,0.0086439933
rv0713,0.0128645816,0.0009010049,0.0093349938,0.0929736313,0.1422792532,0.0013472997,0.0050575902,0.0199182366,0.0037758679,0.0011167932,0.0066338346,0.0241068882,0.0027778359,0.0005331119,0.0076812992,0.0132460594,0.0033148291,0.0134434474,0.0082962937,0.0131328774,0.0418274332,0.0057780488,0.0051795681,0.001591833,0.0018723113,0.0036193598,0.0054956229,0.2754220137,0.0028580577,0.0041086838,0.00520939,0.0033392537,0.0103711777,0.0182404911,0.0090361247,0.0058963073,0.0030807696,0.0075651681,0.0001477379,0.012853711,0.0297583031,0.0042438556,0.0082859089,0.0422610911,0.0189359075,0.0150863682,0.0018455425,0.0215174823,0.0436357938,0.0082009542
rv0714,0.0109545579,0.0014487846,0.0105713511,0.0928106512,0.1074925133,0.0040539625,0.0047662861,0.0166377432,0.0001877732,0.0052278932,0.0190431481,0.0096827411,0.0051242272,0.0012250819,0.0105321101,0.0040046136,0.0052786662,0.0097875124,0.0025697045,0.0109907698,0.050768294,0.0001845137,0.0063674976,0.0018816886,0.0003311087,0.00193491,0.0043121041,0.2790523261,0.0054330212,0.0017776035,0.00054813,0.0017086121,0.0143581192,0.0144540785,0.0389429551,0.0009714953,0.0017378151,0.0035512903,0.0026617536,0.0095630026,0.0336385757,0.002818184,0.0733077791,0.042537594,0.0078645651,0.008132354,0.0027064945,0.0025807858,0.0502239342,0.0032593229
rv0715,0.0466250854,0.0002226553,0.0105659732,0.0231213286,0.0414274886,0.006950704,0.0085031292,0.0108362745,0.000330272,0.0011140179,0.038965257,0.0048442552,0.0019937547,0.0038960674,0.0118873985,0.0037498005,0.0067048699,0.0106728308,0.0053498797,0.0168313748,0.0027037327,0.0009456141,0.0003541049,0.0005409276,0.0010191216,0.0542729844,0.020866692,0.4584496366,0.00169564,0.0098035448,0.0014007552,0.0022542576,0.002221948,0.0301501365,0.0016235686,0.006558261,0.0012157533,0.0143285729,0.0056598339,0.0087630529,0.017471528,0.0015818814,0.0200472914,0.0382704762,0.0015365929,0.0038259118,0.0031010067,0.0166707986,0.0133926027,0.0046813546
rv0743,0.0487355955,0.0002565421,0.015283631,0.0057330287,0.036141206,0.0171572561,0.0017322416,0.0083534176,0.0013475143,0.000250118,0.0046328821,0.0081784586,0.0048005174,0.0141821347,0.0011545895,0.0033621373,0.0076467603,0.0050178112,0.0096513804,0.0025367746,0.0345554328,0.0100038063,0.0716267217,0.0071699581,0.0330065285,0.006371169,0.0059417842,0.0058122765,0.0070902637,0.0008164266,0.0143627265,0.0041767247,0.0029361896,0.0179381884,0.0108658699,0.4239568322,0.0169769989,0.0007552393,0.007743037,0.0023277332,0.0148971839,0.0004657119,0.0137291606,0.0080552003,0.0229047202,0.0048833775,0.0047236416,0.008690857,0.0401249331,0.0009373096
rv0744,0.038279997,0.0007968984,0.017162245,0.0118612745,0.0713951097,0.0019927202,0.0018988538,0.0198455078,0.004909553,0.0015406693,0.0070405,0.0100337604,0.0054896249,0.0108134088,0.0022917572,0.002401283,0.021328545,0.0041943847,0.0069917036,0.0062011142,0.0192835044,0.0119867298,0.0776571654,0.002026849,0.0015598806,0.0090153074,0.0150289542,0.0106418186,0.0092077584,0.0022104179,0.0067545607,0.0105325892,0.0007742107,0.0165108882,0.0213578453,0.3454421906,0.0682118475,0.00362682,0.0015830139,0.0052433305,0.013499567,0.0004484874,0.0087288349,0.013446352,0.0214916804,0.0085267875,0.0036250146,0.0078880051,0.0354435165,0.0017771617
rv0748,0.0095896376,0.0010948044,0.0013016397,0.0036974025,0.0322677273,0.0082854299,0.0007195339,0.0056080614,0.003314209,0.0005471545,0.1905195732,0.0097457428,0.0003143719,0.0014689184,0.0022656838,0.0050549563,0.0423455144,0.1264698226,0.0011110142,0.0171853732,0.0182430002,0.0051508711,0.0042144679,0.0003680965,0.0064596663,0.0130089117,0.0096507987,0.0515796716,0.0039056281,0.0012564617,0.0191334266,0.0007448331,0.009083486,0.1082878392,0.002986322,0.0085751706,0.0042334612,0.0025181096,0.0341473651,0.0016840956,0.0018955686,0.0014850568,0.0040711138,0.0959360111,0.0210130029,0.0955970102,0.0016067626,0.0064587299,0.0026198355,0.0011786545
rv0762,0.0489162817,0.0007188842,0.0192469921,0.1429465072,0.2132279184,0.0015677981,0.0005925077,0.0144248558,0.0010086748,0.0017992194,0.0260552043,0.0067389143,0.0027894475,0.0015481269,0.0051639688,0.0028541967,0.0208100693,0.0542068904,0.0036596142,0.055279638,0.0797363154,0.0141042194,0.0332671749,0.0005720203,0.000626939,0.0080083651,0.0009755202,0.0439717554,0.0235703558,0.0059526405,0.0027134527,0.0020643546,0.0036760613,0.0092275847,0.0116256262,0.0019121753,0.0114198077,0.0011989984,0.0088303313,0.0049904378,0.0140873166,0.0005190383,0.0078915491,0.0181209948,0.0217013194,0.002207883,0.0008905014,0.0262778659,0.0077654681,0.0085382178
rv0764,0.0223337063,0.0008287348,0.0050025106,0.1138851244,0.2202067443,0.0028834025,0.0067431152,0.0256634419,0.0020725875,0.0024432609,0.0293426094,0.0357431411,0.0079254102,0.0024096776,0.0046125759,0.0055305838,0.0051368751,0.0301448167,0.0049804094,0.019676407,0.0347939389,0.0223151955,0.0220837846,0.0029467985,0.0014716471,0.0051541419,0.0032597896,0.0705430931,0.0215038699,0.0016272428,0.0047791234,0.0063709147,0.0200879547,0.0235051856,0.007409143,0.0048574274,0.0043195704,0.0042139369,0.0046295029,0.0079492031,0.0322077584,0.0058214517,0.0102314914,0.0303976158,0.0123963534,0.0100387122,0.0025973745,0.011492361,0.038239512,0.0251907711
rv0765,0.0085667233,0.0005665358,0.0010384658,0.1517817482,0.1954348174,0.0069979119,0.0047179769,0.0169541422,0.0003690173,0.0002561959,0.0458480957,0.0901971626,0.00552623,0.0009274272,0.0092142418,0.002772863,0.0008980542,0.0273440542,0.0278910998,0.0183625546,0.0537227973,0.0044340855,0.0218339054,0.0011794338,0.0011664351,0.0004973708,0.0010490067,0.0450708995,0.0113037868,0.0008393826,0.0010996984,0.0053450422,0.0029189093,0.0024027383,0.0184656841,0.0004780564,0.0068751775,0.0026476886,0.0019383519,0.0011979051,0.0276416724,0.0014341712,0.030379425,0.0138990684,0.0060554999,0.007080849,0.003128968,0.0111029543,0.0093880312,0.0897576872
rv0766,0.035169946,0.0008679849,0.010030044,0.1094943229,0.2339061759,0.0020250099,0.0025620734,0.0059006902,0.0004654659,0.000650328,0.0280736884,0.0508019999,0.0010854531,0.0021739221,0.0058198909,0.01158872,0.0139605185,0.0259773737,0.0121391112,0.0337073831,0.0383454768,0.0191042891,0.043252572,0.0023322027,0.0010508994,0.0067129273,0.0012704192,0.036238599,0.0162970476,0.0019390104,0.0022837221,0.0066828613,0.0111919575,0.0237740819,0.0141715441,0.0021835084,0.0070091824,0.0088697326,0.0045247497,0.0034031071,0.0136049465,0.0048466436,0.005606493,0.0243150938,0.0385245762,0.0067105233,0.002259894,0.0097241528,0.0232895974,0.0340800867
rv0767,0.0601797638,0.004549366,0.0020154771,0.1103737208,0.1785636921,0.0053183444,0.0012402611,0.0016161434,0.0017142476,0.0003387109,0.0706874781,0.070452464,0.0057266576,0.0007326387,0.0040069697,0.0028097207,0.0498272181,0.0197339591,0.0135140441,0.074517858,0.0566801964,0.0127148049,0.0302162369,0.0015919679,0.0010675685,0.0006004866,0.0042365232,0.0153197473,0.0098643438,0.0025580421,0.0009094021,0.0027561972,0.0066738611,0.0103016307,0.0050855125,0.0015725924,0.0059633678,0.0020950416,0.0026341971,0.0008841649,0.0075311325,0.0031184523,0.0054691204,0.005039786,0.0314009591,0.0058109004,0.0007938058,0.0327565692,0.0113938375,0.0450408164
rv0768,0.01417088,0.0016200914,0.0028079847,0.0923238,0.1552421805,0.0055509731,0.001684539,0.0064530926,0.0051677605,0.0002870781,0.0231810006,0.0896798158,0.0080552827,0.0021529435,0.0036781728,0.0082697738,0.004458928,0.0133529798,0.2316643781,0.0170100311,0.0330135554,0.0106351844,0.006169045,0.0010404594,0.0034763132,0.0037638527,0.002090939,0.0227225705,0.0338968888,0.0015355887,0.0019979181,0.0039125464,0.019215474,0.0039084228,0.0157751476,0.0030107877,0.0086848367,0.0031350816,0.0007098098,0.0026420645,0.0107262005,0.0055061326,0.0157552264,0.0063425245,0.0118059406,0.0120676228,0.002778855,0.0243108002,0.0257100667,0.0168484582
rv0769,0.0572005428,0.0029794968,0.0142285322,0.0941359798,0.1512559982,0.0036392703,0.0038727616,0.002040552,0.0029969342,0.0011415355,0.022128575,0.0387817451,0.0120697429,0.0014911403,0.0087220575,0.006077994,0.0019046078,0.0031525301,0.2190051382,0.0165424819,0.0387767971,0.0264403097,0.0062347975,0.0056646387,0.0387540936,0.0050294149,0.0019262805,0.007626828,0.0470708516,0.0019784194,0.0027135746,0.0053415694,0.0079007097,0.017897572,0.0223268833,0.0044628592,0.0098372729,0.0013245867,0.0022415122,0.0038142766,0.0116728251,0.0033718169,0.0069897136,0.0092734996,0.0133429775,0.0026569142,0.0018993694,0.0057150714,0.0172505762,0.0070963721
rv0770,0.0131190861,0.002544063,0.0040017752,0.0614177689,0.1172966614,0.0086996735,0.0012532798,0.0047595391,0.0028144113,0.0015530358,0.0691232195,0.106719274,0.004739904,0.0008483271,0.0070757435,0.0093120489,0.0074226547,0.0207585557,0.1053682486,0.020825461,0.035688792,0.0061038479,0.0089763848,0.002805906,0.0275070272,0.0047522391,0.0012730311,0.017496906,0.0079143468,0.0042153698,0.0032267454,0.0021390029,0.0197573115,0.0194567582,0.005385042,0.0016672316,0.0044902938,0.0048975416,0.000906545,0.0026230494,0.0136952779,0.0045130212,0.0111906563,0.007744131,0.0297071923,0.0076066927,0.0039059695,0.0298184376,0.026978201,0.1139043167
rv0771,0.0986822319,0.0004311311,0.0151579283,0.039087734,0.0632174274,0.0029266188,0.0002384637,0.01240219,0.0011652022,0.000716603,0.0371989564,0.0162178441,0.0006351826,0.0030519338,0.0040962321,0.0077137721,0.002659028,0.0549177609,0.0003877446,0.0233983552,0.0482976985,0.0004389086,0.0006612734,0.0013357124,0.002930743,0.0386351933,0.0070951054,0.0125412551,0.0011045605,0.0008197013,0.0002344874,0.004319205,0.000969138,0.0200366294,0.0016452894,0.0143101574,0.0015242511,0.0009851598,0.0014742898,0.0047209463,0.005430433,0.0020204794,0.0052223674,0.3146758446,0.0101177355,0.002113774,0.0038377454,0.0772186156,0.026965195,0.0040157649
rv0774,0.0492840619,0.0005729186,0.0120871322,0.0289627249,0.1053679427,0.0086123778,0.0013419567,0.02553362,0.0016840624,0.000568796,0.0433369421,0.0396395817,0.00208905,0.0036837922,0.0058352081,0.0061601443,0.0025128535,0.0149511942,0.0102575125,0.0135164177,0.0196673532,0.0219166863,0.0054809355,0.0015430128,0.0068746255,0.0110789671,0.0015098793,0.00983732,0.0087440488,0.0019431321,0.0021141315,0.0070647713,0.0027915627,0.0186697152,0.0003930424,0.004885853,0.0043546559,0.00080071,0.0012355948,0.0033067072,0.007865383,0.0007697572,0.0133300033,0.1747356182,0.0264560504,0.0049137612,0.0047134688,0.2163958406,0.039595395,0.0010137282
rv0775,0.0312141955,0.001070215,0.0070233893,0.0200974605,0.0814167826,0.0048145498,0.0021970394,0.0514266797,0.0015086395,0.0010995849,0.0371276833,0.0365828685,0.0005863408,0.0030959399,0.0044973412,0.0052396784,0.00852536,0.0070368944,0.0338547095,0.0134706026,0.0100889383,0.0044471422,0.0090570757,0.0013733872,0.0034771547,0.0138856386,0.0024858912,0.0142832157,0.0230882554,0.0013833459,0.0013678133,0.0052745764,0.0041283406,0.0101027157,0.003211234,0.0044458855,0.0045325367,0.0044933365,0.0004208251,0.004503849,0.0096254625,0.0005932098,0.0062815214,0.1329644562,0.017257526,0.0109602048,0.003421698,0.3102956086,0.0237257509,0.0069374494
rv0778,0.0231702733,0.0006338755,0.0018858533,0.007175233,0.2425156415,0.0029032981,0.0014690927,0.030185405,0.0007987592,0.0004724646,0.0988155426,0.0266275305,0.0016513375,0.0010395366,0.0019552385,0.0017392184,0.0023507614,0.0189573904,0.0056665805,0.0125865002,0.0186871473,0.0052031701,0.0086484273,0.000620923,0.00080708,0.0155807729,0.0021085007,0.0180542299,0.0027339881,0.0003985132,0.000982204,0.0016097472,0.0022204672,0.0135072874,0.0055615932,0.0083509682,0.0045518622,0.0022846199,0.0004775218,0.0050664239,0.0100109598,0.0006643669,0.0027303935,0.0758760171,0.0218593389,0.0046434927,0.0019621666,0.241300112,0.0313982426,0.0094999295
rv0779,0.1138192029,0.0004880776,0.0172883335,0.0331866665,0.1032460791,0.0040807569,0.0007563912,0.0083990322,0.002605368,0.0016062879,0.070279348,0.0294295854,0.0018983142,0.0007848927,0.0071421642,0.0013539147,0.0045603856,0.0097432688,0.0416357721,0.0242713412,0.0505531733,0.0101652928,0.0014303188,0.0003555221,0.0033768986,0.030562988,0.0033007662,0.0111185661,0.0295539812,0.002145343,0.0023722545,0.0011945351,0.0018396002,0.0301806235,0.0017392748,0.0033202073,0.0031431908,0.0002859991,0.001061322,0.0073596072,0.0097602299,0.0008540162,0.0072082719,0.0719266636,0.0068568661,0.0016700114,0.001048153,0.1970560088,0.0243689152,0.0076162167
rv0780,0.0466368878,0.0019042255,0.0042407921,0.0087756454,0.1901973319,0.0056285886,0.0003435468,0.0053428437,0.0013155267,0.0004458723,0.1031642841,0.0168822984,0.0011145723,0.0047777,0.0032805205,0.0006870088,0.0017461686,0.0163693614,0.0233660738,0.0208933104,0.019592794,0.0040179142,0.0014271367,0.0035065703,0.0010116009,0.0331720829,0.007846955,0.022444418,0.0076870282,0.000666826,0.0041903237,0.0008142907,0.0043761264,0.0210945621,0.0008465366,0.0033999355,0.0021808862,0.0014676653,0.0014373732,0.0029007594,0.0033213099,0.0005938396,0.0018572256,0.0899037143,0.0145291765,0.0026251331,0.0022449743,0.2590801768,0.0188380935,0.0058120117
rv0785,0.0183250743,0.0012465916,0.0010266797,0.0113025591,0.0130131637,0.0033052351,0.0005437872,0.0156032479,0.0009718089,0.0005435425,0.010719453,0.0783257102,0.0010617665,0.0029011626,0.0010773215,0.0016400351,0.0005599316,0.015321157,0.0093245478,0.0024771968,0.0095254143,0.0030924534,0.1027152491,0.0052177186,0.001034637,0.0021335087,0.0056115071,0.0015648185,0.0083058765,0.000670921,0.2720599143,0.0111048179,0.0038137218,0.0050829666,0.0025501916,0.0027167276,0.014239335,0.001321527,0.2967157061,0.0040667519,0.0030404574,0.0006134258,0.0102521415,0.0063545856,0.0085473166,0.0016834388,0.0116525966,0.0036912664,0.0079685821,0.0033624528
rv0789,0.010055472,0.0023406845,0.0027950488,0.0067320836,0.0160926342,0.0485284952,0.0003355873,0.0147012803,0.0003868998,0.0010872038,0.0128574024,0.1347795126,0.0004345429,0.0007265145,0.0047384537,0.0028139365,0.0030574086,0.0267803895,0.0113015602,0.0032257889,0.0135692048,0.0023318399,0.1419451901,0.2416631424,0.0007644513,0.0069689879,0.0008597085,0.0056982056,0.0141382508,0.000225696,0.1695856965,0.0012857675,0.0048632827,0.0070868553,0.0051570477,0.0005281408,0.0066895344,0.0016315958,0.011862921,0.0009549446,0.004029067,0.0003863784,0.0022751793,0.0057869208,0.0100449749,0.0018190585,0.022764591,0.006019535,0.0036722709,0.0016206611
rv0790,0.021044361,0.0021929048,0.0024839933,0.0107747928,0.0275763813,0.0633059909,0.0040306153,0.0071534196,0.0048517032,0.0004389414,0.0143022984,0.2199840682,0.0009375704,0.0015818405,0.0049044755,0.0014302339,0.0020825945,0.0169451073,0.0185011458,0.0024312934,0.0181266741,0.0064731381,0.0943093652,0.1944945147,0.0007264901,0.00681716,0.0008589562,0.0034667292,0.0189852024,0.0006038045,0.1048580633,0.0040787119,0.0020659483,0.0081328,0.0024022002,0.0012826929,0.0097937509,0.003048958,0.0159193076,0.0036053323,0.0042002744,0.0022748737,0.0042910134,0.0068569709,0.0143834248,0.004836222,0.0149821873,0.0169072427,0.0031486234,0.001115636
rv0791,0.0364902505,0.0422750207,0.0018663942,0.0172293153,0.0358567529,0.003415903,0.0210147105,0.0228999448,0.0005471267,0.0454772144,0.0427150456,0.0467135869,0.001273623,0.0045760811,0.0032354719,0.0186946352,0.0076042982,0.0083690443,0.0048225263,0.0058142427,0.0076833136,0.0040013527,0.0058117292,0.0083722009,0.0004499087,0.0016226199,0.0001735788,0.0153426085,0.0009560673,0.0116204168,0.0059563267,0.0134040803,0.0087014553,0.0062691447,0.0125000871,0.0077147773,0.0104503154,0.0446257197,0.0024828215,0.0076875576,0.0070552019,0.03655385,0.0085211086,0.0053502868,0.0063436116,0.0072761958,0.0049236039,0.2481335937,0.1188224116,0.0103028659
rv0795,0.0057599455,0.037412433,0.0018347162,0.0036928742,0.0021944897,0.0065420062,0.0019413395,0.0021722944,0.0065565516,0.0077526381,0.0164262004,0.1655987239,0.0005386304,0.0004129998,0.0008660092,0.0018940695,0.0030844315,0.000284866,0.0164178492,0.003355423,0.0026005688,0.0017413452,0.0015104162,0.003368172,0.0003211689,0.0025024778,0.001289228,0.0010219612,0.0010687903,0.0037833235,0.023070908,0.0016839114,0.0084088165,0.0005723098,0.0036433397,0.0013634835,0.0101669294,0.0212021508,0.0023742992,0.0005368743,0.0011058835,0.0109651589,0.0070833231,0.000387733,0.045481271,0.0122548759,0.0021858691,0.3453291361,0.1918005962,0.0064371871
